"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"15.01.2017 14:00 - 15.01.2017 15:00","N/A","675","n/e","200"
"15.01.2017 15:00 - 15.01.2017 16:00","N/A","685","n/e","200"
"15.01.2017 16:00 - 15.01.2017 17:00","N/A","186","n/e","0"
"15.01.2017 17:00 - 15.01.2017 18:00","N/A","150","n/e","0"
"15.01.2017 18:00 - 15.01.2017 19:00","N/A","150","n/e","0"
"15.01.2017 19:00 - 15.01.2017 20:00","N/A","100","n/e","0"
"15.01.2017 20:00 - 15.01.2017 21:00","N/A","125","n/e","0"
"15.01.2017 21:00 - 15.01.2017 22:00","N/A","520","n/e","0"
"15.01.2017 22:00 - 15.01.2017 23:00","N/A","745","n/e","0"
"15.01.2017 23:00 - 16.01.2017 00:00","N/A","720","n/e","0"
"16.01.2017 00:00 - 16.01.2017 01:00","N/A","890","n/e","0"
"16.01.2017 01:00 - 16.01.2017 02:00","N/A","845","n/e","0"
"16.01.2017 02:00 - 16.01.2017 03:00","N/A","845","n/e","0"
"16.01.2017 03:00 - 16.01.2017 04:00","N/A","930","n/e","0"
"16.01.2017 04:00 - 16.01.2017 05:00","N/A","845","n/e","0"
"16.01.2017 05:00 - 16.01.2017 06:00","N/A","822","n/e","0"
"16.01.2017 06:00 - 16.01.2017 07:00","N/A","970","n/e","0"
"16.01.2017 07:00 - 16.01.2017 08:00","N/A","771","n/e","0"
"16.01.2017 08:00 - 16.01.2017 09:00","N/A","168","n/e","0"
"16.01.2017 09:00 - 16.01.2017 10:00","N/A","170","n/e","0"
"16.01.2017 10:00 - 16.01.2017 11:00","N/A","173","n/e","0"
"16.01.2017 11:00 - 16.01.2017 12:00","N/A","169","n/e","0"
"16.01.2017 12:00 - 16.01.2017 13:00","N/A","166","n/e","0"
"16.01.2017 13:00 - 16.01.2017 14:00","N/A","171","n/e","0"
"16.01.2017 14:00 - 16.01.2017 15:00","N/A","161","n/e","0"
"16.01.2017 15:00 - 16.01.2017 16:00","N/A","182","n/e","0"
"16.01.2017 16:00 - 16.01.2017 17:00","N/A","0","n/e","0"
"16.01.2017 17:00 - 16.01.2017 18:00","N/A","0","n/e","0"
"16.01.2017 18:00 - 16.01.2017 19:00","N/A","0","n/e","0"
"16.01.2017 19:00 - 16.01.2017 20:00","N/A","0","n/e","0"
"16.01.2017 20:00 - 16.01.2017 21:00","N/A","20","n/e","0"
"16.01.2017 21:00 - 16.01.2017 22:00","N/A","599","n/e","0"
"16.01.2017 22:00 - 16.01.2017 23:00","N/A","1015","n/e","0"
"16.01.2017 23:00 - 17.01.2017 00:00","N/A","957","n/e","0"
"17.01.2017 00:00 - 17.01.2017 01:00","N/A","1020","n/e","0"
"17.01.2017 01:00 - 17.01.2017 02:00","N/A","845","n/e","0"
"17.01.2017 02:00 - 17.01.2017 03:00","N/A","785","n/e","0"
"17.01.2017 03:00 - 17.01.2017 04:00","N/A","835","n/e","0"
"17.01.2017 04:00 - 17.01.2017 05:00","N/A","890","n/e","0"
"17.01.2017 05:00 - 17.01.2017 06:00","N/A","760","n/e","0"
"17.01.2017 06:00 - 17.01.2017 07:00","N/A","566","n/e","0"
"17.01.2017 07:00 - 17.01.2017 08:00","N/A","240","n/e","0"
"17.01.2017 08:00 - 17.01.2017 09:00","N/A","150","n/e","0"
"17.01.2017 09:00 - 17.01.2017 10:00","N/A","0","n/e","0"
"17.01.2017 10:00 - 17.01.2017 11:00","N/A","0","n/e","0"
"17.01.2017 11:00 - 17.01.2017 12:00","N/A","0","n/e","0"
"17.01.2017 12:00 - 17.01.2017 13:00","N/A","500","n/e","0"
"17.01.2017 13:00 - 17.01.2017 14:00","N/A","400","n/e","0"
"17.01.2017 14:00 - 17.01.2017 15:00","N/A","500","n/e","0"
"17.01.2017 15:00 - 17.01.2017 16:00","N/A","500","n/e","0"
"17.01.2017 16:00 - 17.01.2017 17:00","N/A","0","n/e","0"
"17.01.2017 17:00 - 17.01.2017 18:00","N/A","0","n/e","0"
"17.01.2017 18:00 - 17.01.2017 19:00","N/A","0","n/e","0"
"17.01.2017 19:00 - 17.01.2017 20:00","N/A","0","n/e","0"
"17.01.2017 20:00 - 17.01.2017 21:00","N/A","670","n/e","0"
"17.01.2017 21:00 - 17.01.2017 22:00","N/A","600","n/e","0"
"17.01.2017 22:00 - 17.01.2017 23:00","N/A","1060","n/e","0"
"17.01.2017 23:00 - 18.01.2017 00:00","N/A","907","n/e","0"
"18.01.2017 00:00 - 18.01.2017 01:00","N/A","660","n/e","0"
"18.01.2017 01:00 - 18.01.2017 02:00","N/A","675","n/e","0"
"18.01.2017 02:00 - 18.01.2017 03:00","N/A","705","n/e","0"
"18.01.2017 03:00 - 18.01.2017 04:00","N/A","705","n/e","0"
"18.01.2017 04:00 - 18.01.2017 05:00","N/A","685","n/e","0"
"18.01.2017 05:00 - 18.01.2017 06:00","N/A","625","n/e","0"
"18.01.2017 06:00 - 18.01.2017 07:00","N/A","464","n/e","0"
"18.01.2017 07:00 - 18.01.2017 08:00","N/A","309","n/e","0"
"18.01.2017 08:00 - 18.01.2017 09:00","N/A","150","n/e","0"
"18.01.2017 09:00 - 18.01.2017 10:00","N/A","200","n/e","0"
"18.01.2017 10:00 - 18.01.2017 11:00","N/A","150","n/e","0"
"18.01.2017 11:00 - 18.01.2017 12:00","N/A","150","n/e","0"
"18.01.2017 12:00 - 18.01.2017 13:00","N/A","300","n/e","0"
"18.01.2017 13:00 - 18.01.2017 14:00","N/A","400","n/e","0"
"18.01.2017 14:00 - 18.01.2017 15:00","N/A","400","n/e","0"
"18.01.2017 15:00 - 18.01.2017 16:00","N/A","400","n/e","0"
"18.01.2017 16:00 - 18.01.2017 17:00","N/A","100","n/e","0"
"18.01.2017 17:00 - 18.01.2017 18:00","N/A","100","n/e","0"
"18.01.2017 18:00 - 18.01.2017 19:00","N/A","200","n/e","0"
"18.01.2017 19:00 - 18.01.2017 20:00","N/A","300","n/e","0"
"18.01.2017 20:00 - 18.01.2017 21:00","N/A","359","n/e","0"
"18.01.2017 21:00 - 18.01.2017 22:00","N/A","809","n/e","0"
"18.01.2017 22:00 - 18.01.2017 23:00","N/A","625","n/e","0"
"18.01.2017 23:00 - 19.01.2017 00:00","N/A","350","n/e","0"
"19.01.2017 00:00 - 19.01.2017 01:00","N/A","881","n/e","0"
"19.01.2017 01:00 - 19.01.2017 02:00","N/A","825","n/e","0"
"19.01.2017 02:00 - 19.01.2017 03:00","N/A","860","n/e","0"
"19.01.2017 03:00 - 19.01.2017 04:00","N/A","830","n/e","0"
"19.01.2017 04:00 - 19.01.2017 05:00","N/A","860","n/e","0"
"19.01.2017 05:00 - 19.01.2017 06:00","N/A","830","n/e","0"
"19.01.2017 06:00 - 19.01.2017 07:00","N/A","380","n/e","0"
"19.01.2017 07:00 - 19.01.2017 08:00","N/A","388","n/e","0"
"19.01.2017 08:00 - 19.01.2017 09:00","N/A","89","n/e","0"
"19.01.2017 09:00 - 19.01.2017 10:00","N/A","188","n/e","0"
"19.01.2017 10:00 - 19.01.2017 11:00","N/A","189","n/e","0"
"19.01.2017 11:00 - 19.01.2017 12:00","N/A","204","n/e","0"
"19.01.2017 12:00 - 19.01.2017 13:00","N/A","5","n/e","0"
"19.01.2017 13:00 - 19.01.2017 14:00","N/A","10","n/e","0"
"19.01.2017 14:00 - 19.01.2017 15:00","N/A","215","n/e","0"
"19.01.2017 15:00 - 19.01.2017 16:00","N/A","221","n/e","0"
"19.01.2017 16:00 - 19.01.2017 17:00","N/A","100","n/e","0"
"19.01.2017 17:00 - 19.01.2017 18:00","N/A","100","n/e","0"
"19.01.2017 18:00 - 19.01.2017 19:00","N/A","200","n/e","0"
"19.01.2017 19:00 - 19.01.2017 20:00","N/A","300","n/e","0"
"19.01.2017 20:00 - 19.01.2017 21:00","N/A","555","n/e","0"
"19.01.2017 21:00 - 19.01.2017 22:00","N/A","708","n/e","0"
"19.01.2017 22:00 - 19.01.2017 23:00","N/A","735","n/e","0"
"19.01.2017 23:00 - 20.01.2017 00:00","N/A","735","n/e","0"
"20.01.2017 00:00 - 20.01.2017 01:00","N/A","760","n/e","0"
"20.01.2017 01:00 - 20.01.2017 02:00","N/A","795","n/e","0"
"20.01.2017 02:00 - 20.01.2017 03:00","N/A","835","n/e","0"
"20.01.2017 03:00 - 20.01.2017 04:00","N/A","720","n/e","0"
"20.01.2017 04:00 - 20.01.2017 05:00","N/A","795","n/e","0"
"20.01.2017 05:00 - 20.01.2017 06:00","N/A","760","n/e","0"
"20.01.2017 06:00 - 20.01.2017 07:00","N/A","822","n/e","0"
"20.01.2017 07:00 - 20.01.2017 08:00","N/A","995","n/e","0"
"20.01.2017 08:00 - 20.01.2017 09:00","N/A","276","n/e","0"
"20.01.2017 09:00 - 20.01.2017 10:00","N/A","263","n/e","0"
"20.01.2017 10:00 - 20.01.2017 11:00","N/A","289","n/e","0"
"20.01.2017 11:00 - 20.01.2017 12:00","N/A","303","n/e","0"
"20.01.2017 12:00 - 20.01.2017 13:00","N/A","150","n/e","0"
"20.01.2017 13:00 - 20.01.2017 14:00","N/A","259","n/e","0"
"20.01.2017 14:00 - 20.01.2017 15:00","N/A","257","n/e","0"
"20.01.2017 15:00 - 20.01.2017 16:00","N/A","307","n/e","0"
"20.01.2017 16:00 - 20.01.2017 17:00","N/A","101","n/e","0"
"20.01.2017 17:00 - 20.01.2017 18:00","N/A","210","n/e","0"
"20.01.2017 18:00 - 20.01.2017 19:00","N/A","282","n/e","0"
"20.01.2017 19:00 - 20.01.2017 20:00","N/A","250","n/e","0"
"20.01.2017 20:00 - 20.01.2017 21:00","N/A","810","n/e","0"
"20.01.2017 21:00 - 20.01.2017 22:00","N/A","880","n/e","0"
"20.01.2017 22:00 - 20.01.2017 23:00","N/A","785","n/e","0"
"20.01.2017 23:00 - 21.01.2017 00:00","N/A","742","n/e","0"
"21.01.2017 00:00 - 21.01.2017 01:00","N/A","905","n/e","0"
"21.01.2017 01:00 - 21.01.2017 02:00","N/A","830","n/e","0"
"21.01.2017 02:00 - 21.01.2017 03:00","N/A","900","n/e","0"
"21.01.2017 03:00 - 21.01.2017 04:00","N/A","915","n/e","0"
"21.01.2017 04:00 - 21.01.2017 05:00","N/A","905","n/e","0"
"21.01.2017 05:00 - 21.01.2017 06:00","N/A","815","n/e","0"
"21.01.2017 06:00 - 21.01.2017 07:00","N/A","500","n/e","0"
"21.01.2017 07:00 - 21.01.2017 08:00","N/A","550","n/e","0"
"21.01.2017 08:00 - 21.01.2017 09:00","N/A","519","n/e","0"
"21.01.2017 09:00 - 21.01.2017 10:00","N/A","293","n/e","0"
"21.01.2017 10:00 - 21.01.2017 11:00","N/A","320","n/e","100"
"21.01.2017 11:00 - 21.01.2017 12:00","N/A","206","n/e","0"
"21.01.2017 12:00 - 21.01.2017 13:00","N/A","227","n/e","0"
"21.01.2017 13:00 - 21.01.2017 14:00","N/A","189","n/e","0"
"21.01.2017 14:00 - 21.01.2017 15:00","N/A","292","n/e","0"
"21.01.2017 15:00 - 21.01.2017 16:00","N/A","273","n/e","0"
"21.01.2017 16:00 - 21.01.2017 17:00","N/A","340","n/e","100"
"21.01.2017 17:00 - 21.01.2017 18:00","N/A","197","n/e","92"
"21.01.2017 18:00 - 21.01.2017 19:00","N/A","235","n/e","54"
"21.01.2017 19:00 - 21.01.2017 20:00","N/A","374","n/e","43"
"21.01.2017 20:00 - 21.01.2017 21:00","N/A","697","n/e","100"
"21.01.2017 21:00 - 21.01.2017 22:00","N/A","1015","n/e","0"
"21.01.2017 22:00 - 21.01.2017 23:00","N/A","870","n/e","0"
"21.01.2017 23:00 - 22.01.2017 00:00","N/A","975","n/e","0"
"22.01.2017 00:00 - 22.01.2017 01:00","N/A","1006","n/e","0"
"22.01.2017 01:00 - 22.01.2017 02:00","N/A","1010","n/e","0"
"22.01.2017 02:00 - 22.01.2017 03:00","N/A","955","n/e","0"
"22.01.2017 03:00 - 22.01.2017 04:00","N/A","925","n/e","0"
"22.01.2017 04:00 - 22.01.2017 05:00","N/A","925","n/e","0"
"22.01.2017 05:00 - 22.01.2017 06:00","N/A","958","n/e","0"
"22.01.2017 06:00 - 22.01.2017 07:00","N/A","589","n/e","0"
"22.01.2017 07:00 - 22.01.2017 08:00","N/A","1029","n/e","0"
"22.01.2017 08:00 - 22.01.2017 09:00","N/A","942","n/e","200"
"22.01.2017 09:00 - 22.01.2017 10:00","N/A","685","n/e","0"
"22.01.2017 10:00 - 22.01.2017 11:00","N/A","725","n/e","0"
"22.01.2017 11:00 - 22.01.2017 12:00","N/A","703","n/e","0"
"22.01.2017 12:00 - 22.01.2017 13:00","N/A","330","n/e","0"
"22.01.2017 13:00 - 22.01.2017 14:00","N/A","532","n/e","0"
"22.01.2017 14:00 - 22.01.2017 15:00","N/A","735","n/e","0"
"22.01.2017 15:00 - 22.01.2017 16:00","N/A","820","n/e","0"
"22.01.2017 16:00 - 22.01.2017 17:00","N/A","392","n/e","0"
"22.01.2017 17:00 - 22.01.2017 18:00","N/A","509","n/e","0"
"22.01.2017 18:00 - 22.01.2017 19:00","N/A","442","n/e","0"
"22.01.2017 19:00 - 22.01.2017 20:00","N/A","491","n/e","0"
"22.01.2017 20:00 - 22.01.2017 21:00","N/A","516","n/e","0"
"22.01.2017 21:00 - 22.01.2017 22:00","N/A","900","n/e","0"
"22.01.2017 22:00 - 22.01.2017 23:00","N/A","1020","n/e","0"
"22.01.2017 23:00 - 23.01.2017 00:00","N/A","1095","n/e","0"
"23.01.2017 00:00 - 23.01.2017 01:00","N/A","896","n/e","0"
"23.01.2017 01:00 - 23.01.2017 02:00","N/A","945","n/e","0"
"23.01.2017 02:00 - 23.01.2017 03:00","N/A","945","n/e","0"
"23.01.2017 03:00 - 23.01.2017 04:00","N/A","965","n/e","0"
"23.01.2017 04:00 - 23.01.2017 05:00","N/A","915","n/e","0"
"23.01.2017 05:00 - 23.01.2017 06:00","N/A","968","n/e","0"
"23.01.2017 06:00 - 23.01.2017 07:00","N/A","814","n/e","0"
"23.01.2017 07:00 - 23.01.2017 08:00","N/A","200","n/e","0"
"23.01.2017 08:00 - 23.01.2017 09:00","N/A","0","n/e","0"
"23.01.2017 09:00 - 23.01.2017 10:00","N/A","0","n/e","0"
"23.01.2017 10:00 - 23.01.2017 11:00","N/A","0","n/e","0"
"23.01.2017 11:00 - 23.01.2017 12:00","N/A","0","n/e","0"
"23.01.2017 12:00 - 23.01.2017 13:00","N/A","200","n/e","0"
"23.01.2017 13:00 - 23.01.2017 14:00","N/A","200","n/e","0"
"23.01.2017 14:00 - 23.01.2017 15:00","N/A","200","n/e","0"
"23.01.2017 15:00 - 23.01.2017 16:00","N/A","200","n/e","0"
"23.01.2017 16:00 - 23.01.2017 17:00","N/A","0","n/e","0"
"23.01.2017 17:00 - 23.01.2017 18:00","N/A","98","n/e","0"
"23.01.2017 18:00 - 23.01.2017 19:00","N/A","1","n/e","0"
"23.01.2017 19:00 - 23.01.2017 20:00","N/A","0","n/e","0"
"23.01.2017 20:00 - 23.01.2017 21:00","N/A","700","n/e","0"
"23.01.2017 21:00 - 23.01.2017 22:00","N/A","329","n/e","0"
"23.01.2017 22:00 - 23.01.2017 23:00","N/A","692","n/e","0"
"23.01.2017 23:00 - 24.01.2017 00:00","N/A","1060","n/e","0"
"24.01.2017 00:00 - 24.01.2017 01:00","N/A","705","n/e","0"
"24.01.2017 01:00 - 24.01.2017 02:00","N/A","685","n/e","0"
"24.01.2017 02:00 - 24.01.2017 03:00","N/A","765","n/e","0"
"24.01.2017 03:00 - 24.01.2017 04:00","N/A","750","n/e","0"
"24.01.2017 04:00 - 24.01.2017 05:00","N/A","740","n/e","0"
"24.01.2017 05:00 - 24.01.2017 06:00","N/A","835","n/e","0"
"24.01.2017 06:00 - 24.01.2017 07:00","N/A","537","n/e","0"
"24.01.2017 07:00 - 24.01.2017 08:00","N/A","415","n/e","0"
"24.01.2017 08:00 - 24.01.2017 09:00","N/A","4","n/e","0"
"24.01.2017 09:00 - 24.01.2017 10:00","N/A","100","n/e","0"
"24.01.2017 10:00 - 24.01.2017 11:00","N/A","51","n/e","0"
"24.01.2017 11:00 - 24.01.2017 12:00","N/A","0","n/e","0"
"24.01.2017 12:00 - 24.01.2017 13:00","N/A","0","n/e","0"
"24.01.2017 13:00 - 24.01.2017 14:00","N/A","0","n/e","0"
"24.01.2017 14:00 - 24.01.2017 15:00","N/A","200","n/e","0"
"24.01.2017 15:00 - 24.01.2017 16:00","N/A","200","n/e","0"
"24.01.2017 16:00 - 24.01.2017 17:00","N/A","100","n/e","0"
"24.01.2017 17:00 - 24.01.2017 18:00","N/A","65","n/e","0"
"24.01.2017 18:00 - 24.01.2017 19:00","N/A","0","n/e","0"
"24.01.2017 19:00 - 24.01.2017 20:00","N/A","200","n/e","0"
"24.01.2017 20:00 - 24.01.2017 21:00","N/A","675","n/e","0"
"24.01.2017 21:00 - 24.01.2017 22:00","N/A","935","n/e","0"
"24.01.2017 22:00 - 24.01.2017 23:00","N/A","820","n/e","0"
"24.01.2017 23:00 - 25.01.2017 00:00","N/A","581","n/e","0"
"25.01.2017 00:00 - 25.01.2017 01:00","N/A","640","n/e","0"
"25.01.2017 01:00 - 25.01.2017 02:00","N/A","645","n/e","0"
"25.01.2017 02:00 - 25.01.2017 03:00","N/A","695","n/e","0"
"25.01.2017 03:00 - 25.01.2017 04:00","N/A","645","n/e","0"
"25.01.2017 04:00 - 25.01.2017 05:00","N/A","670","n/e","0"
"25.01.2017 05:00 - 25.01.2017 06:00","N/A","570","n/e","0"
"25.01.2017 06:00 - 25.01.2017 07:00","N/A","894","n/e","0"
"25.01.2017 07:00 - 25.01.2017 08:00","N/A","324","n/e","0"
"25.01.2017 08:00 - 25.01.2017 09:00","N/A","298","n/e","0"
"25.01.2017 09:00 - 25.01.2017 10:00","N/A","100","n/e","0"
"25.01.2017 10:00 - 25.01.2017 11:00","N/A","199","n/e","0"
"25.01.2017 11:00 - 25.01.2017 12:00","N/A","100","n/e","0"
"25.01.2017 12:00 - 25.01.2017 13:00","N/A","0","n/e","0"
"25.01.2017 13:00 - 25.01.2017 14:00","N/A","0","n/e","0"
"25.01.2017 14:00 - 25.01.2017 15:00","N/A","200","n/e","0"
"25.01.2017 15:00 - 25.01.2017 16:00","N/A","200","n/e","0"
"25.01.2017 16:00 - 25.01.2017 17:00","N/A","100","n/e","0"
"25.01.2017 17:00 - 25.01.2017 18:00","N/A","51","n/e","0"
"25.01.2017 18:00 - 25.01.2017 19:00","N/A","100","n/e","0"
"25.01.2017 19:00 - 25.01.2017 20:00","N/A","100","n/e","0"
"25.01.2017 20:00 - 25.01.2017 21:00","N/A","34","n/e","0"
"25.01.2017 21:00 - 25.01.2017 22:00","N/A","452","n/e","0"
"25.01.2017 22:00 - 25.01.2017 23:00","N/A","733","n/e","0"
"25.01.2017 23:00 - 26.01.2017 00:00","N/A","715","n/e","0"
"26.01.2017 00:00 - 26.01.2017 01:00","N/A","640","n/e","0"
"26.01.2017 01:00 - 26.01.2017 02:00","N/A","650","n/e","0"
"26.01.2017 02:00 - 26.01.2017 03:00","N/A","670","n/e","0"
"26.01.2017 03:00 - 26.01.2017 04:00","N/A","690","n/e","0"
"26.01.2017 04:00 - 26.01.2017 05:00","N/A","730","n/e","0"
"26.01.2017 05:00 - 26.01.2017 06:00","N/A","725","n/e","0"
"26.01.2017 06:00 - 26.01.2017 07:00","N/A","446","n/e","0"
"26.01.2017 07:00 - 26.01.2017 08:00","N/A","325","n/e","0"
"26.01.2017 08:00 - 26.01.2017 09:00","N/A","300","n/e","0"
"26.01.2017 09:00 - 26.01.2017 10:00","N/A","300","n/e","0"
"26.01.2017 10:00 - 26.01.2017 11:00","N/A","300","n/e","0"
"26.01.2017 11:00 - 26.01.2017 12:00","N/A","300","n/e","0"
"26.01.2017 12:00 - 26.01.2017 13:00","N/A","600","n/e","0"
"26.01.2017 13:00 - 26.01.2017 14:00","N/A","700","n/e","0"
"26.01.2017 14:00 - 26.01.2017 15:00","N/A","600","n/e","0"
"26.01.2017 15:00 - 26.01.2017 16:00","N/A","650","n/e","0"
"26.01.2017 16:00 - 26.01.2017 17:00","N/A","700","n/e","0"
"26.01.2017 17:00 - 26.01.2017 18:00","N/A","226","n/e","0"
"26.01.2017 18:00 - 26.01.2017 19:00","N/A","549","n/e","0"
"26.01.2017 19:00 - 26.01.2017 20:00","N/A","450","n/e","0"
"26.01.2017 20:00 - 26.01.2017 21:00","N/A","495","n/e","0"
"26.01.2017 21:00 - 26.01.2017 22:00","N/A","778","n/e","0"
"26.01.2017 22:00 - 26.01.2017 23:00","N/A","440","n/e","0"
"26.01.2017 23:00 - 27.01.2017 00:00","N/A","590","n/e","0"
"27.01.2017 00:00 - 27.01.2017 01:00","N/A","615","n/e","0"
"27.01.2017 01:00 - 27.01.2017 02:00","N/A","540","n/e","0"
"27.01.2017 02:00 - 27.01.2017 03:00","N/A","640","n/e","0"
"27.01.2017 03:00 - 27.01.2017 04:00","N/A","640","n/e","0"
"27.01.2017 04:00 - 27.01.2017 05:00","N/A","630","n/e","0"
"27.01.2017 05:00 - 27.01.2017 06:00","N/A","535","n/e","0"
"27.01.2017 06:00 - 27.01.2017 07:00","N/A","250","n/e","0"
"27.01.2017 07:00 - 27.01.2017 08:00","N/A","300","n/e","0"
"27.01.2017 08:00 - 27.01.2017 09:00","N/A","0","n/e","0"
"27.01.2017 09:00 - 27.01.2017 10:00","N/A","0","n/e","0"
"27.01.2017 10:00 - 27.01.2017 11:00","N/A","0","n/e","0"
"27.01.2017 11:00 - 27.01.2017 12:00","N/A","84","n/e","0"
"27.01.2017 12:00 - 27.01.2017 13:00","N/A","25","n/e","0"
"27.01.2017 13:00 - 27.01.2017 14:00","N/A","0","n/e","0"
"27.01.2017 14:00 - 27.01.2017 15:00","N/A","50","n/e","0"
"27.01.2017 15:00 - 27.01.2017 16:00","N/A","300","n/e","0"
"27.01.2017 16:00 - 27.01.2017 17:00","N/A","325","n/e","0"
"27.01.2017 17:00 - 27.01.2017 18:00","N/A","394","n/e","0"
"27.01.2017 18:00 - 27.01.2017 19:00","N/A","375","n/e","0"
"27.01.2017 19:00 - 27.01.2017 20:00","N/A","250","n/e","0"
"27.01.2017 20:00 - 27.01.2017 21:00","N/A","275","n/e","0"
"27.01.2017 21:00 - 27.01.2017 22:00","N/A","315","n/e","0"
"27.01.2017 22:00 - 27.01.2017 23:00","N/A","590","n/e","0"
"27.01.2017 23:00 - 28.01.2017 00:00","N/A","575","n/e","0"
"28.01.2017 00:00 - 28.01.2017 01:00","N/A","570","n/e","0"
"28.01.2017 01:00 - 28.01.2017 02:00","N/A","618","n/e","0"
"28.01.2017 02:00 - 28.01.2017 03:00","N/A","576","n/e","0"
"28.01.2017 03:00 - 28.01.2017 04:00","N/A","546","n/e","0"
"28.01.2017 04:00 - 28.01.2017 05:00","N/A","620","n/e","0"
"28.01.2017 05:00 - 28.01.2017 06:00","N/A","550","n/e","0"
"28.01.2017 06:00 - 28.01.2017 07:00","N/A","270","n/e","0"
"28.01.2017 07:00 - 28.01.2017 08:00","N/A","310","n/e","0"
"28.01.2017 08:00 - 28.01.2017 09:00","N/A","280","n/e","0"
"28.01.2017 09:00 - 28.01.2017 10:00","N/A","378","n/e","0"
"28.01.2017 10:00 - 28.01.2017 11:00","N/A","390","n/e","0"
"28.01.2017 11:00 - 28.01.2017 12:00","N/A","360","n/e","0"
"28.01.2017 12:00 - 28.01.2017 13:00","N/A","292","n/e","0"
"28.01.2017 13:00 - 28.01.2017 14:00","N/A","289","n/e","0"
"28.01.2017 14:00 - 28.01.2017 15:00","N/A","280","n/e","0"
"28.01.2017 15:00 - 28.01.2017 16:00","N/A","285","n/e","0"
"28.01.2017 16:00 - 28.01.2017 17:00","N/A","212","n/e","0"
"28.01.2017 17:00 - 28.01.2017 18:00","N/A","410","n/e","0"
"28.01.2017 18:00 - 28.01.2017 19:00","N/A","370","n/e","0"
"28.01.2017 19:00 - 28.01.2017 20:00","N/A","468","n/e","0"
"28.01.2017 20:00 - 28.01.2017 21:00","N/A","288","n/e","0"
"28.01.2017 21:00 - 28.01.2017 22:00","N/A","465","n/e","0"
"28.01.2017 22:00 - 28.01.2017 23:00","N/A","485","n/e","0"
"28.01.2017 23:00 - 29.01.2017 00:00","N/A","465","n/e","0"
"29.01.2017 00:00 - 29.01.2017 01:00","N/A","701","n/e","0"
"29.01.2017 01:00 - 29.01.2017 02:00","N/A","760","n/e","0"
"29.01.2017 02:00 - 29.01.2017 03:00","N/A","771","n/e","0"
"29.01.2017 03:00 - 29.01.2017 04:00","N/A","840","n/e","0"
"29.01.2017 04:00 - 29.01.2017 05:00","N/A","771","n/e","0"
"29.01.2017 05:00 - 29.01.2017 06:00","N/A","840","n/e","0"
"29.01.2017 06:00 - 29.01.2017 07:00","N/A","790","n/e","0"
"29.01.2017 07:00 - 29.01.2017 08:00","N/A","420","n/e","0"
"29.01.2017 08:00 - 29.01.2017 09:00","N/A","875","n/e","0"
"29.01.2017 09:00 - 29.01.2017 10:00","N/A","614","n/e","0"
"29.01.2017 10:00 - 29.01.2017 11:00","N/A","545","n/e","0"
"29.01.2017 11:00 - 29.01.2017 12:00","N/A","440","n/e","0"
"29.01.2017 12:00 - 29.01.2017 13:00","N/A","205","n/e","0"
"29.01.2017 13:00 - 29.01.2017 14:00","N/A","155","n/e","30"
"29.01.2017 14:00 - 29.01.2017 15:00","N/A","300","n/e","0"
"29.01.2017 15:00 - 29.01.2017 16:00","N/A","411","n/e","0"
"29.01.2017 16:00 - 29.01.2017 17:00","N/A","677","n/e","0"
"29.01.2017 17:00 - 29.01.2017 18:00","N/A","628","n/e","0"
"29.01.2017 18:00 - 29.01.2017 19:00","N/A","747","n/e","0"
"29.01.2017 19:00 - 29.01.2017 20:00","N/A","692","n/e","0"
"29.01.2017 20:00 - 29.01.2017 21:00","N/A","672","n/e","0"
"29.01.2017 21:00 - 29.01.2017 22:00","N/A","740","n/e","0"
"29.01.2017 22:00 - 29.01.2017 23:00","N/A","785","n/e","0"
"29.01.2017 23:00 - 30.01.2017 00:00","N/A","750","n/e","0"
"30.01.2017 00:00 - 30.01.2017 01:00","N/A","713","n/e","0"
"30.01.2017 01:00 - 30.01.2017 02:00","N/A","746","n/e","0"
"30.01.2017 02:00 - 30.01.2017 03:00","N/A","701","n/e","0"
"30.01.2017 03:00 - 30.01.2017 04:00","N/A","704","n/e","0"
"30.01.2017 04:00 - 30.01.2017 05:00","N/A","756","n/e","0"
"30.01.2017 05:00 - 30.01.2017 06:00","N/A","825","n/e","0"
"30.01.2017 06:00 - 30.01.2017 07:00","N/A","785","n/e","0"
"30.01.2017 07:00 - 30.01.2017 08:00","N/A","700","n/e","0"
"30.01.2017 08:00 - 30.01.2017 09:00","N/A","700","n/e","0"
"30.01.2017 09:00 - 30.01.2017 10:00","N/A","700","n/e","0"
"30.01.2017 10:00 - 30.01.2017 11:00","N/A","600","n/e","0"
"30.01.2017 11:00 - 30.01.2017 12:00","N/A","600","n/e","0"
"30.01.2017 12:00 - 30.01.2017 13:00","N/A","680","n/e","0"
"30.01.2017 13:00 - 30.01.2017 14:00","N/A","650","n/e","0"
"30.01.2017 14:00 - 30.01.2017 15:00","N/A","680","n/e","0"
"30.01.2017 15:00 - 30.01.2017 16:00","N/A","680","n/e","0"
"30.01.2017 16:00 - 30.01.2017 17:00","N/A","550","n/e","0"
"30.01.2017 17:00 - 30.01.2017 18:00","N/A","440","n/e","0"
