"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"11.10.2016 08:00 - 11.10.2016 09:00","N/A","125","n/e","0"
"11.10.2016 09:00 - 11.10.2016 10:00","N/A","50","n/e","0"
"11.10.2016 10:00 - 11.10.2016 11:00","N/A","125","n/e","0"
"11.10.2016 11:00 - 11.10.2016 12:00","N/A","57","n/e","0"
"11.10.2016 12:00 - 11.10.2016 13:00","N/A","0","n/e","0"
"11.10.2016 13:00 - 11.10.2016 14:00","N/A","0","n/e","0"
"11.10.2016 14:00 - 11.10.2016 15:00","N/A","0","n/e","0"
"11.10.2016 15:00 - 11.10.2016 16:00","N/A","0","n/e","0"
"11.10.2016 16:00 - 11.10.2016 17:00","N/A","0","n/e","0"
"11.10.2016 17:00 - 11.10.2016 18:00","N/A","0","n/e","0"
"11.10.2016 18:00 - 11.10.2016 19:00","N/A","0","n/e","50"
"11.10.2016 19:00 - 11.10.2016 20:00","N/A","0","n/e","50"
"11.10.2016 20:00 - 11.10.2016 21:00","N/A","0","n/e","0"
"11.10.2016 21:00 - 11.10.2016 22:00","N/A","0","n/e","0"
"11.10.2016 22:00 - 11.10.2016 23:00","N/A","20","n/e","0"
"11.10.2016 23:00 - 12.10.2016 00:00","N/A","0","n/e","0"
"12.10.2016 00:00 - 12.10.2016 01:00","N/A","93","n/e","0"
"12.10.2016 01:00 - 12.10.2016 02:00","N/A","125","n/e","0"
"12.10.2016 02:00 - 12.10.2016 03:00","N/A","160","n/e","0"
"12.10.2016 03:00 - 12.10.2016 04:00","N/A","150","n/e","0"
"12.10.2016 04:00 - 12.10.2016 05:00","N/A","208","n/e","0"
"12.10.2016 05:00 - 12.10.2016 06:00","N/A","85","n/e","0"
"12.10.2016 06:00 - 12.10.2016 07:00","N/A","0","n/e","0"
"12.10.2016 07:00 - 12.10.2016 08:00","N/A","104","n/e","0"
"12.10.2016 08:00 - 12.10.2016 09:00","N/A","73","n/e","0"
"12.10.2016 09:00 - 12.10.2016 10:00","N/A","0","n/e","0"
"12.10.2016 10:00 - 12.10.2016 11:00","N/A","0","n/e","0"
"12.10.2016 11:00 - 12.10.2016 12:00","N/A","0","n/e","0"
"12.10.2016 12:00 - 12.10.2016 13:00","N/A","0","n/e","0"
"12.10.2016 13:00 - 12.10.2016 14:00","N/A","0","n/e","0"
"12.10.2016 14:00 - 12.10.2016 15:00","N/A","0","n/e","0"
"12.10.2016 15:00 - 12.10.2016 16:00","N/A","0","n/e","0"
"12.10.2016 16:00 - 12.10.2016 17:00","N/A","0","n/e","0"
"12.10.2016 17:00 - 12.10.2016 18:00","N/A","0","n/e","0"
"12.10.2016 18:00 - 12.10.2016 19:00","N/A","0","n/e","0"
"12.10.2016 19:00 - 12.10.2016 20:00","N/A","0","n/e","0"
"12.10.2016 20:00 - 12.10.2016 21:00","N/A","0","n/e","0"
"12.10.2016 21:00 - 12.10.2016 22:00","N/A","0","n/e","0"
"12.10.2016 22:00 - 12.10.2016 23:00","N/A","50","n/e","0"
"12.10.2016 23:00 - 13.10.2016 00:00","N/A","50","n/e","0"
"13.10.2016 00:00 - 13.10.2016 01:00","N/A","145","n/e","0"
"13.10.2016 01:00 - 13.10.2016 02:00","N/A","140","n/e","0"
"13.10.2016 02:00 - 13.10.2016 03:00","N/A","50","n/e","0"
"13.10.2016 03:00 - 13.10.2016 04:00","N/A","195","n/e","0"
"13.10.2016 04:00 - 13.10.2016 05:00","N/A","98","n/e","0"
"13.10.2016 05:00 - 13.10.2016 06:00","N/A","16","n/e","0"
"13.10.2016 06:00 - 13.10.2016 07:00","N/A","40","n/e","0"
"13.10.2016 07:00 - 13.10.2016 08:00","N/A","245","n/e","0"
"13.10.2016 08:00 - 13.10.2016 09:00","N/A","100","n/e","0"
"13.10.2016 09:00 - 13.10.2016 10:00","N/A","0","n/e","0"
"13.10.2016 10:00 - 13.10.2016 11:00","N/A","0","n/e","0"
"13.10.2016 11:00 - 13.10.2016 12:00","N/A","0","n/e","0"
"13.10.2016 12:00 - 13.10.2016 13:00","N/A","0","n/e","0"
"13.10.2016 13:00 - 13.10.2016 14:00","N/A","0","n/e","0"
"13.10.2016 14:00 - 13.10.2016 15:00","N/A","0","n/e","0"
"13.10.2016 15:00 - 13.10.2016 16:00","N/A","0","n/e","0"
"13.10.2016 16:00 - 13.10.2016 17:00","N/A","0","n/e","0"
"13.10.2016 17:00 - 13.10.2016 18:00","N/A","0","n/e","0"
"13.10.2016 18:00 - 13.10.2016 19:00","N/A","0","n/e","0"
"13.10.2016 19:00 - 13.10.2016 20:00","N/A","0","n/e","0"
"13.10.2016 20:00 - 13.10.2016 21:00","N/A","0","n/e","0"
"13.10.2016 21:00 - 13.10.2016 22:00","N/A","0","n/e","0"
"13.10.2016 22:00 - 13.10.2016 23:00","N/A","0","n/e","47"
"13.10.2016 23:00 - 14.10.2016 00:00","N/A","0","n/e","98"
"14.10.2016 00:00 - 14.10.2016 01:00","N/A","0","n/e","0"
"14.10.2016 01:00 - 14.10.2016 02:00","N/A","0","n/e","0"
"14.10.2016 02:00 - 14.10.2016 03:00","N/A","0","n/e","0"
"14.10.2016 03:00 - 14.10.2016 04:00","N/A","0","n/e","0"
"14.10.2016 04:00 - 14.10.2016 05:00","N/A","0","n/e","0"
"14.10.2016 05:00 - 14.10.2016 06:00","N/A","0","n/e","0"
"14.10.2016 06:00 - 14.10.2016 07:00","N/A","0","n/e","0"
"14.10.2016 07:00 - 14.10.2016 08:00","N/A","0","n/e","0"
"14.10.2016 08:00 - 14.10.2016 09:00","N/A","0","n/e","5"
"14.10.2016 09:00 - 14.10.2016 10:00","N/A","0","n/e","6"
"14.10.2016 10:00 - 14.10.2016 11:00","N/A","0","n/e","0"
"14.10.2016 11:00 - 14.10.2016 12:00","N/A","0","n/e","0"
"14.10.2016 12:00 - 14.10.2016 13:00","N/A","0","n/e","0"
"14.10.2016 13:00 - 14.10.2016 14:00","N/A","0","n/e","0"
"14.10.2016 14:00 - 14.10.2016 15:00","N/A","0","n/e","0"
"14.10.2016 15:00 - 14.10.2016 16:00","N/A","0","n/e","0"
"14.10.2016 16:00 - 14.10.2016 17:00","N/A","0","n/e","0"
"14.10.2016 17:00 - 14.10.2016 18:00","N/A","10","n/e","0"
"14.10.2016 18:00 - 14.10.2016 19:00","N/A","0","n/e","0"
"14.10.2016 19:00 - 14.10.2016 20:00","N/A","75","n/e","0"
"14.10.2016 20:00 - 14.10.2016 21:00","N/A","0","n/e","0"
"14.10.2016 21:00 - 14.10.2016 22:00","N/A","75","n/e","0"
"14.10.2016 22:00 - 14.10.2016 23:00","N/A","46","n/e","0"
"14.10.2016 23:00 - 15.10.2016 00:00","N/A","125","n/e","0"
"15.10.2016 00:00 - 15.10.2016 01:00","N/A","0","n/e","0"
"15.10.2016 01:00 - 15.10.2016 02:00","N/A","0","n/e","0"
"15.10.2016 02:00 - 15.10.2016 03:00","N/A","0","n/e","0"
"15.10.2016 03:00 - 15.10.2016 04:00","N/A","0","n/e","0"
"15.10.2016 04:00 - 15.10.2016 05:00","N/A","260","n/e","0"
"15.10.2016 05:00 - 15.10.2016 06:00","N/A","315","n/e","0"
"15.10.2016 06:00 - 15.10.2016 07:00","N/A","300","n/e","0"
"15.10.2016 07:00 - 15.10.2016 08:00","N/A","200","n/e","0"
"15.10.2016 08:00 - 15.10.2016 09:00","N/A","100","n/e","0"
"15.10.2016 09:00 - 15.10.2016 10:00","N/A","140","n/e","0"
"15.10.2016 10:00 - 15.10.2016 11:00","N/A","112","n/e","0"
"15.10.2016 11:00 - 15.10.2016 12:00","N/A","0","n/e","0"
"15.10.2016 12:00 - 15.10.2016 13:00","N/A","0","n/e","3"
"15.10.2016 13:00 - 15.10.2016 14:00","N/A","20","n/e","0"
"15.10.2016 14:00 - 15.10.2016 15:00","N/A","0","n/e","0"
"15.10.2016 15:00 - 15.10.2016 16:00","N/A","132","n/e","0"
"15.10.2016 16:00 - 15.10.2016 17:00","N/A","26","n/e","0"
"15.10.2016 17:00 - 15.10.2016 18:00","N/A","552","n/e","150"
"15.10.2016 18:00 - 15.10.2016 19:00","N/A","239","n/e","0"
"15.10.2016 19:00 - 15.10.2016 20:00","N/A","532","n/e","0"
"15.10.2016 20:00 - 15.10.2016 21:00","N/A","600","n/e","150"
"15.10.2016 21:00 - 15.10.2016 22:00","N/A","785","n/e","0"
"15.10.2016 22:00 - 15.10.2016 23:00","N/A","876","n/e","0"
"15.10.2016 23:00 - 16.10.2016 00:00","N/A","795","n/e","0"
"16.10.2016 00:00 - 16.10.2016 01:00","N/A","595","n/e","0"
"16.10.2016 01:00 - 16.10.2016 02:00","N/A","565","n/e","0"
"16.10.2016 02:00 - 16.10.2016 03:00","N/A","565","n/e","0"
"16.10.2016 03:00 - 16.10.2016 04:00","N/A","545","n/e","0"
"16.10.2016 04:00 - 16.10.2016 05:00","N/A","740","n/e","0"
"16.10.2016 05:00 - 16.10.2016 06:00","N/A","735","n/e","0"
"16.10.2016 06:00 - 16.10.2016 07:00","N/A","502","n/e","0"
"16.10.2016 07:00 - 16.10.2016 08:00","N/A","510","n/e","0"
"16.10.2016 08:00 - 16.10.2016 09:00","N/A","292","n/e","0"
"16.10.2016 09:00 - 16.10.2016 10:00","N/A","645","n/e","0"
"16.10.2016 10:00 - 16.10.2016 11:00","N/A","628","n/e","0"
"16.10.2016 11:00 - 16.10.2016 12:00","N/A","412","n/e","100"
"16.10.2016 12:00 - 16.10.2016 13:00","N/A","40","n/e","20"
"16.10.2016 13:00 - 16.10.2016 14:00","N/A","0","n/e","70"
"16.10.2016 14:00 - 16.10.2016 15:00","N/A","0","n/e","70"
"16.10.2016 15:00 - 16.10.2016 16:00","N/A","0","n/e","50"
"16.10.2016 16:00 - 16.10.2016 17:00","N/A","0","n/e","130"
"16.10.2016 17:00 - 16.10.2016 18:00","N/A","590","n/e","0"
"16.10.2016 18:00 - 16.10.2016 19:00","N/A","732","n/e","120"
"16.10.2016 19:00 - 16.10.2016 20:00","N/A","739","n/e","0"
"16.10.2016 20:00 - 16.10.2016 21:00","N/A","426","n/e","0"
"16.10.2016 21:00 - 16.10.2016 22:00","N/A","125","n/e","0"
"16.10.2016 22:00 - 16.10.2016 23:00","N/A","425","n/e","0"
"16.10.2016 23:00 - 17.10.2016 00:00","N/A","277","n/e","87"
"17.10.2016 00:00 - 17.10.2016 01:00","N/A","340","n/e","0"
"17.10.2016 01:00 - 17.10.2016 02:00","N/A","335","n/e","0"
"17.10.2016 02:00 - 17.10.2016 03:00","N/A","335","n/e","0"
"17.10.2016 03:00 - 17.10.2016 04:00","N/A","335","n/e","0"
"17.10.2016 04:00 - 17.10.2016 05:00","N/A","291","n/e","0"
"17.10.2016 05:00 - 17.10.2016 06:00","N/A","391","n/e","0"
"17.10.2016 06:00 - 17.10.2016 07:00","N/A","681","n/e","0"
"17.10.2016 07:00 - 17.10.2016 08:00","N/A","400","n/e","0"
"17.10.2016 08:00 - 17.10.2016 09:00","N/A","0","n/e","0"
"17.10.2016 09:00 - 17.10.2016 10:00","N/A","0","n/e","0"
"17.10.2016 10:00 - 17.10.2016 11:00","N/A","0","n/e","0"
"17.10.2016 11:00 - 17.10.2016 12:00","N/A","0","n/e","0"
"17.10.2016 12:00 - 17.10.2016 13:00","N/A","0","n/e","0"
"17.10.2016 13:00 - 17.10.2016 14:00","N/A","0","n/e","0"
"17.10.2016 14:00 - 17.10.2016 15:00","N/A","0","n/e","0"
"17.10.2016 15:00 - 17.10.2016 16:00","N/A","40","n/e","0"
"17.10.2016 16:00 - 17.10.2016 17:00","N/A","606","n/e","0"
"17.10.2016 17:00 - 17.10.2016 18:00","N/A","350","n/e","0"
"17.10.2016 18:00 - 17.10.2016 19:00","N/A","377","n/e","0"
"17.10.2016 19:00 - 17.10.2016 20:00","N/A","368","n/e","0"
"17.10.2016 20:00 - 17.10.2016 21:00","N/A","400","n/e","0"
"17.10.2016 21:00 - 17.10.2016 22:00","N/A","809","n/e","50"
"17.10.2016 22:00 - 17.10.2016 23:00","N/A","1265","n/e","0"
"17.10.2016 23:00 - 18.10.2016 00:00","N/A","1210","n/e","0"
"18.10.2016 00:00 - 18.10.2016 01:00","N/A","145","n/e","0"
"18.10.2016 01:00 - 18.10.2016 02:00","N/A","187","n/e","0"
"18.10.2016 02:00 - 18.10.2016 03:00","N/A","250","n/e","0"
"18.10.2016 03:00 - 18.10.2016 04:00","N/A","264","n/e","0"
"18.10.2016 04:00 - 18.10.2016 05:00","N/A","100","n/e","0"
"18.10.2016 05:00 - 18.10.2016 06:00","N/A","119","n/e","0"
"18.10.2016 06:00 - 18.10.2016 07:00","N/A","579","n/e","0"
"18.10.2016 07:00 - 18.10.2016 08:00","N/A","200","n/e","0"
"18.10.2016 08:00 - 18.10.2016 09:00","N/A","140","n/e","0"
"18.10.2016 09:00 - 18.10.2016 10:00","N/A","125","n/e","0"
"18.10.2016 10:00 - 18.10.2016 11:00","N/A","169","n/e","0"
"18.10.2016 11:00 - 18.10.2016 12:00","N/A","55","n/e","105"
"18.10.2016 12:00 - 18.10.2016 13:00","N/A","183","n/e","95"
"18.10.2016 13:00 - 18.10.2016 14:00","N/A","125","n/e","50"
"18.10.2016 14:00 - 18.10.2016 15:00","N/A","50","n/e","27"
"18.10.2016 15:00 - 18.10.2016 16:00","N/A","0","n/e","0"
"18.10.2016 16:00 - 18.10.2016 17:00","N/A","230","n/e","0"
"18.10.2016 17:00 - 18.10.2016 18:00","N/A","66","n/e","0"
"18.10.2016 18:00 - 18.10.2016 19:00","N/A","176","n/e","30"
"18.10.2016 19:00 - 18.10.2016 20:00","N/A","0","n/e","65"
"18.10.2016 20:00 - 18.10.2016 21:00","N/A","0","n/e","65"
"18.10.2016 21:00 - 18.10.2016 22:00","N/A","0","n/e","20"
"18.10.2016 22:00 - 18.10.2016 23:00","N/A","0","n/e","0"
"18.10.2016 23:00 - 19.10.2016 00:00","N/A","0","n/e","0"
"19.10.2016 00:00 - 19.10.2016 01:00","N/A","0","n/e","0"
"19.10.2016 01:00 - 19.10.2016 02:00","N/A","0","n/e","0"
"19.10.2016 02:00 - 19.10.2016 03:00","N/A","0","n/e","0"
"19.10.2016 03:00 - 19.10.2016 04:00","N/A","0","n/e","0"
"19.10.2016 04:00 - 19.10.2016 05:00","N/A","0","n/e","0"
"19.10.2016 05:00 - 19.10.2016 06:00","N/A","50","n/e","0"
"19.10.2016 06:00 - 19.10.2016 07:00","N/A","0","n/e","0"
"19.10.2016 07:00 - 19.10.2016 08:00","N/A","0","n/e","0"
"19.10.2016 08:00 - 19.10.2016 09:00","N/A","0","n/e","0"
"19.10.2016 09:00 - 19.10.2016 10:00","N/A","25","n/e","0"
"19.10.2016 10:00 - 19.10.2016 11:00","N/A","10","n/e","0"
"19.10.2016 11:00 - 19.10.2016 12:00","N/A","0","n/e","0"
"19.10.2016 12:00 - 19.10.2016 13:00","N/A","0","n/e","0"
"19.10.2016 13:00 - 19.10.2016 14:00","N/A","0","n/e","0"
"19.10.2016 14:00 - 19.10.2016 15:00","N/A","0","n/e","0"
"19.10.2016 15:00 - 19.10.2016 16:00","N/A","0","n/e","0"
"19.10.2016 16:00 - 19.10.2016 17:00","N/A","0","n/e","0"
"19.10.2016 17:00 - 19.10.2016 18:00","N/A","0","n/e","0"
"19.10.2016 18:00 - 19.10.2016 19:00","N/A","0","n/e","0"
"19.10.2016 19:00 - 19.10.2016 20:00","N/A","0","n/e","0"
"19.10.2016 20:00 - 19.10.2016 21:00","N/A","0","n/e","0"
"19.10.2016 21:00 - 19.10.2016 22:00","N/A","0","n/e","0"
"19.10.2016 22:00 - 19.10.2016 23:00","N/A","0","n/e","0"
"19.10.2016 23:00 - 20.10.2016 00:00","N/A","0","n/e","50"
"20.10.2016 00:00 - 20.10.2016 01:00","N/A","39","n/e","0"
"20.10.2016 01:00 - 20.10.2016 02:00","N/A","0","n/e","0"
"20.10.2016 02:00 - 20.10.2016 03:00","N/A","0","n/e","0"
"20.10.2016 03:00 - 20.10.2016 04:00","N/A","0","n/e","0"
"20.10.2016 04:00 - 20.10.2016 05:00","N/A","0","n/e","0"
"20.10.2016 05:00 - 20.10.2016 06:00","N/A","0","n/e","0"
"20.10.2016 06:00 - 20.10.2016 07:00","N/A","0","n/e","0"
"20.10.2016 07:00 - 20.10.2016 08:00","N/A","26","n/e","0"
"20.10.2016 08:00 - 20.10.2016 09:00","N/A","0","n/e","0"
"20.10.2016 09:00 - 20.10.2016 10:00","N/A","0","n/e","0"
"20.10.2016 10:00 - 20.10.2016 11:00","N/A","0","n/e","0"
"20.10.2016 11:00 - 20.10.2016 12:00","N/A","0","n/e","15"
"20.10.2016 12:00 - 20.10.2016 13:00","N/A","0","n/e","25"
"20.10.2016 13:00 - 20.10.2016 14:00","N/A","0","n/e","2"
"20.10.2016 14:00 - 20.10.2016 15:00","N/A","0","n/e","0"
"20.10.2016 15:00 - 20.10.2016 16:00","N/A","30","n/e","0"
"20.10.2016 16:00 - 20.10.2016 17:00","N/A","84","n/e","0"
"20.10.2016 17:00 - 20.10.2016 18:00","N/A","40","n/e","0"
"20.10.2016 18:00 - 20.10.2016 19:00","N/A","0","n/e","0"
"20.10.2016 19:00 - 20.10.2016 20:00","N/A","110","n/e","0"
"20.10.2016 20:00 - 20.10.2016 21:00","N/A","83","n/e","0"
"20.10.2016 21:00 - 20.10.2016 22:00","N/A","137","n/e","0"
"20.10.2016 22:00 - 20.10.2016 23:00","N/A","187","n/e","0"
"20.10.2016 23:00 - 21.10.2016 00:00","N/A","100","n/e","0"
"21.10.2016 00:00 - 21.10.2016 01:00","N/A","360","n/e","0"
"21.10.2016 01:00 - 21.10.2016 02:00","N/A","410","n/e","0"
"21.10.2016 02:00 - 21.10.2016 03:00","N/A","510","n/e","0"
"21.10.2016 03:00 - 21.10.2016 04:00","N/A","480","n/e","0"
"21.10.2016 04:00 - 21.10.2016 05:00","N/A","455","n/e","0"
"21.10.2016 05:00 - 21.10.2016 06:00","N/A","365","n/e","0"
"21.10.2016 06:00 - 21.10.2016 07:00","N/A","165","n/e","0"
"21.10.2016 07:00 - 21.10.2016 08:00","N/A","251","n/e","0"
"21.10.2016 08:00 - 21.10.2016 09:00","N/A","227","n/e","0"
"21.10.2016 09:00 - 21.10.2016 10:00","N/A","200","n/e","0"
"21.10.2016 10:00 - 21.10.2016 11:00","N/A","200","n/e","0"
"21.10.2016 11:00 - 21.10.2016 12:00","N/A","213","n/e","0"
"21.10.2016 12:00 - 21.10.2016 13:00","N/A","0","n/e","0"
"21.10.2016 13:00 - 21.10.2016 14:00","N/A","0","n/e","0"
"21.10.2016 14:00 - 21.10.2016 15:00","N/A","0","n/e","0"
"21.10.2016 15:00 - 21.10.2016 16:00","N/A","0","n/e","0"
"21.10.2016 16:00 - 21.10.2016 17:00","N/A","0","n/e","0"
"21.10.2016 17:00 - 21.10.2016 18:00","N/A","0","n/e","0"
"21.10.2016 18:00 - 21.10.2016 19:00","N/A","117","n/e","0"
"21.10.2016 19:00 - 21.10.2016 20:00","N/A","105","n/e","0"
"21.10.2016 20:00 - 21.10.2016 21:00","N/A","0","n/e","0"
"21.10.2016 21:00 - 21.10.2016 22:00","N/A","0","n/e","0"
"21.10.2016 22:00 - 21.10.2016 23:00","N/A","60","n/e","15"
"21.10.2016 23:00 - 22.10.2016 00:00","N/A","60","n/e","70"
"22.10.2016 00:00 - 22.10.2016 01:00","N/A","115","n/e","0"
"22.10.2016 01:00 - 22.10.2016 02:00","N/A","130","n/e","0"
"22.10.2016 02:00 - 22.10.2016 03:00","N/A","100","n/e","0"
"22.10.2016 03:00 - 22.10.2016 04:00","N/A","90","n/e","0"
"22.10.2016 04:00 - 22.10.2016 05:00","N/A","90","n/e","0"
"22.10.2016 05:00 - 22.10.2016 06:00","N/A","90","n/e","0"
"22.10.2016 06:00 - 22.10.2016 07:00","N/A","90","n/e","0"
"22.10.2016 07:00 - 22.10.2016 08:00","N/A","140","n/e","0"
"22.10.2016 08:00 - 22.10.2016 09:00","N/A","32","n/e","0"
"22.10.2016 09:00 - 22.10.2016 10:00","N/A","0","n/e","0"
"22.10.2016 10:00 - 22.10.2016 11:00","N/A","0","n/e","0"
"22.10.2016 11:00 - 22.10.2016 12:00","N/A","0","n/e","0"
"22.10.2016 12:00 - 22.10.2016 13:00","N/A","19","n/e","0"
"22.10.2016 13:00 - 22.10.2016 14:00","N/A","0","n/e","0"
"22.10.2016 14:00 - 22.10.2016 15:00","N/A","0","n/e","0"
"22.10.2016 15:00 - 22.10.2016 16:00","N/A","75","n/e","0"
"22.10.2016 16:00 - 22.10.2016 17:00","N/A","6","n/e","0"
"22.10.2016 17:00 - 22.10.2016 18:00","N/A","20","n/e","0"
"22.10.2016 18:00 - 22.10.2016 19:00","N/A","50","n/e","0"
"22.10.2016 19:00 - 22.10.2016 20:00","N/A","75","n/e","0"
"22.10.2016 20:00 - 22.10.2016 21:00","N/A","75","n/e","0"
"22.10.2016 21:00 - 22.10.2016 22:00","N/A","125","n/e","0"
"22.10.2016 22:00 - 22.10.2016 23:00","N/A","200","n/e","100"
"22.10.2016 23:00 - 23.10.2016 00:00","N/A","200","n/e","100"
"23.10.2016 00:00 - 23.10.2016 01:00","N/A","175","n/e","0"
"23.10.2016 01:00 - 23.10.2016 02:00","N/A","215","n/e","0"
"23.10.2016 02:00 - 23.10.2016 03:00","N/A","215","n/e","0"
"23.10.2016 03:00 - 23.10.2016 04:00","N/A","215","n/e","0"
"23.10.2016 04:00 - 23.10.2016 05:00","N/A","215","n/e","0"
"23.10.2016 05:00 - 23.10.2016 06:00","N/A","215","n/e","0"
"23.10.2016 06:00 - 23.10.2016 07:00","N/A","120","n/e","0"
"23.10.2016 07:00 - 23.10.2016 08:00","N/A","140","n/e","0"
"23.10.2016 08:00 - 23.10.2016 09:00","N/A","170","n/e","0"
"23.10.2016 09:00 - 23.10.2016 10:00","N/A","297","n/e","0"
"23.10.2016 10:00 - 23.10.2016 11:00","N/A","165","n/e","0"
"23.10.2016 11:00 - 23.10.2016 12:00","N/A","0","n/e","0"
"23.10.2016 12:00 - 23.10.2016 13:00","N/A","0","n/e","20"
"23.10.2016 13:00 - 23.10.2016 14:00","N/A","0","n/e","14"
"23.10.2016 14:00 - 23.10.2016 15:00","N/A","0","n/e","30"
"23.10.2016 15:00 - 23.10.2016 16:00","N/A","0","n/e","0"
"23.10.2016 16:00 - 23.10.2016 17:00","N/A","55","n/e","0"
"23.10.2016 17:00 - 23.10.2016 18:00","N/A","250","n/e","0"
"23.10.2016 18:00 - 23.10.2016 19:00","N/A","50","n/e","0"
"23.10.2016 19:00 - 23.10.2016 20:00","N/A","170","n/e","0"
"23.10.2016 20:00 - 23.10.2016 21:00","N/A","330","n/e","0"
"23.10.2016 21:00 - 23.10.2016 22:00","N/A","395","n/e","0"
"23.10.2016 22:00 - 23.10.2016 23:00","N/A","360","n/e","0"
"23.10.2016 23:00 - 24.10.2016 00:00","N/A","360","n/e","0"
"24.10.2016 00:00 - 24.10.2016 01:00","N/A","570","n/e","0"
"24.10.2016 01:00 - 24.10.2016 02:00","N/A","540","n/e","0"
"24.10.2016 02:00 - 24.10.2016 03:00","N/A","610","n/e","0"
"24.10.2016 03:00 - 24.10.2016 04:00","N/A","590","n/e","0"
"24.10.2016 04:00 - 24.10.2016 05:00","N/A","690","n/e","0"
"24.10.2016 05:00 - 24.10.2016 06:00","N/A","420","n/e","0"
"24.10.2016 06:00 - 24.10.2016 07:00","N/A","625","n/e","0"
"24.10.2016 07:00 - 24.10.2016 08:00","N/A","100","n/e","0"
"24.10.2016 08:00 - 24.10.2016 09:00","N/A","100","n/e","0"
"24.10.2016 09:00 - 24.10.2016 10:00","N/A","100","n/e","0"
"24.10.2016 10:00 - 24.10.2016 11:00","N/A","100","n/e","0"
"24.10.2016 11:00 - 24.10.2016 12:00","N/A","80","n/e","7"
"24.10.2016 12:00 - 24.10.2016 13:00","N/A","0","n/e","53"
"24.10.2016 13:00 - 24.10.2016 14:00","N/A","40","n/e","60"
"24.10.2016 14:00 - 24.10.2016 15:00","N/A","40","n/e","120"
"24.10.2016 15:00 - 24.10.2016 16:00","N/A","0","n/e","50"
"24.10.2016 16:00 - 24.10.2016 17:00","N/A","199","n/e","0"
"24.10.2016 17:00 - 24.10.2016 18:00","N/A","229","n/e","0"
"24.10.2016 18:00 - 24.10.2016 19:00","N/A","200","n/e","60"
"24.10.2016 19:00 - 24.10.2016 20:00","N/A","300","n/e","28"
"24.10.2016 20:00 - 24.10.2016 21:00","N/A","400","n/e","98"
"24.10.2016 21:00 - 24.10.2016 22:00","N/A","130","n/e","100"
"24.10.2016 22:00 - 24.10.2016 23:00","N/A","825","n/e","0"
"24.10.2016 23:00 - 25.10.2016 00:00","N/A","877","n/e","0"
"25.10.2016 00:00 - 25.10.2016 01:00","N/A","450","n/e","0"
"25.10.2016 01:00 - 25.10.2016 02:00","N/A","457","n/e","0"
"25.10.2016 02:00 - 25.10.2016 03:00","N/A","440","n/e","0"
"25.10.2016 03:00 - 25.10.2016 04:00","N/A","390","n/e","0"
"25.10.2016 04:00 - 25.10.2016 05:00","N/A","540","n/e","0"
"25.10.2016 05:00 - 25.10.2016 06:00","N/A","535","n/e","0"
"25.10.2016 06:00 - 25.10.2016 07:00","N/A","512","n/e","0"
"25.10.2016 07:00 - 25.10.2016 08:00","N/A","188","n/e","0"
"25.10.2016 08:00 - 25.10.2016 09:00","N/A","149","n/e","0"
"25.10.2016 09:00 - 25.10.2016 10:00","N/A","118","n/e","0"
"25.10.2016 10:00 - 25.10.2016 11:00","N/A","95","n/e","0"
"25.10.2016 11:00 - 25.10.2016 12:00","N/A","120","n/e","0"
"25.10.2016 12:00 - 25.10.2016 13:00","N/A","120","n/e","0"
"25.10.2016 13:00 - 25.10.2016 14:00","N/A","111","n/e","0"
"25.10.2016 14:00 - 25.10.2016 15:00","N/A","330","n/e","0"
"25.10.2016 15:00 - 25.10.2016 16:00","N/A","250","n/e","0"
"25.10.2016 16:00 - 25.10.2016 17:00","N/A","93","n/e","0"
"25.10.2016 17:00 - 25.10.2016 18:00","N/A","25","n/e","0"
"25.10.2016 18:00 - 25.10.2016 19:00","N/A","0","n/e","0"
"25.10.2016 19:00 - 25.10.2016 20:00","N/A","0","n/e","0"
"25.10.2016 20:00 - 25.10.2016 21:00","N/A","257","n/e","50"
"25.10.2016 21:00 - 25.10.2016 22:00","N/A","125","n/e","75"
"25.10.2016 22:00 - 25.10.2016 23:00","N/A","465","n/e","0"
"25.10.2016 23:00 - 26.10.2016 00:00","N/A","420","n/e","0"
"26.10.2016 00:00 - 26.10.2016 01:00","N/A","340","n/e","0"
"26.10.2016 01:00 - 26.10.2016 02:00","N/A","340","n/e","0"
"26.10.2016 02:00 - 26.10.2016 03:00","N/A","340","n/e","0"
"26.10.2016 03:00 - 26.10.2016 04:00","N/A","340","n/e","0"
"26.10.2016 04:00 - 26.10.2016 05:00","N/A","349","n/e","0"
"26.10.2016 05:00 - 26.10.2016 06:00","N/A","355","n/e","0"
"26.10.2016 06:00 - 26.10.2016 07:00","N/A","0","n/e","0"
"26.10.2016 07:00 - 26.10.2016 08:00","N/A","0","n/e","0"
"26.10.2016 08:00 - 26.10.2016 09:00","N/A","0","n/e","0"
"26.10.2016 09:00 - 26.10.2016 10:00","N/A","0","n/e","0"
"26.10.2016 10:00 - 26.10.2016 11:00","N/A","0","n/e","0"
"26.10.2016 11:00 - 26.10.2016 12:00","N/A","0","n/e","119"
"26.10.2016 12:00 - 26.10.2016 13:00","N/A","0","n/e","115"
