"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"24.08.2018 19:00 - 24.08.2018 20:00","0","0","485","585"
"24.08.2018 20:00 - 24.08.2018 21:00","0","0","495","495"
"24.08.2018 21:00 - 24.08.2018 22:00","0","0","15","15"
"24.08.2018 22:00 - 24.08.2018 23:00","200","400","0","0"
"24.08.2018 23:00 - 25.08.2018 00:00","120","320","0","0"
"25.08.2018 00:00 - 25.08.2018 01:00","175","275","0","0"
"25.08.2018 01:00 - 25.08.2018 02:00","175","275","0","0"
"25.08.2018 02:00 - 25.08.2018 03:00","185","285","0","0"
"25.08.2018 03:00 - 25.08.2018 04:00","129","129","0","0"
"25.08.2018 04:00 - 25.08.2018 05:00","140","140","0","0"
"25.08.2018 05:00 - 25.08.2018 06:00","84","84","0","0"
"25.08.2018 06:00 - 25.08.2018 07:00","60","60","0","0"
"25.08.2018 07:00 - 25.08.2018 08:00","40","40","319","319"
"25.08.2018 08:00 - 25.08.2018 09:00","0","0","450","450"
"25.08.2018 09:00 - 25.08.2018 10:00","0","0","475","475"
"25.08.2018 10:00 - 25.08.2018 11:00","0","0","450","450"
"25.08.2018 11:00 - 25.08.2018 12:00","0","0","450","450"
"25.08.2018 12:00 - 25.08.2018 13:00","0","0","440","640"
"25.08.2018 13:00 - 25.08.2018 14:00","0","0","440","640"
"25.08.2018 14:00 - 25.08.2018 15:00","0","0","445","645"
"25.08.2018 15:00 - 25.08.2018 16:00","0","0","440","640"
"25.08.2018 16:00 - 25.08.2018 17:00","0","0","450","450"
"25.08.2018 17:00 - 25.08.2018 18:00","0","0","500","500"
"25.08.2018 18:00 - 25.08.2018 19:00","100","100","25","25"
"25.08.2018 19:00 - 25.08.2018 20:00","160","160","0","0"
"25.08.2018 20:00 - 25.08.2018 21:00","175","175","4","4"
"25.08.2018 21:00 - 25.08.2018 22:00","254","254","0","0"
"25.08.2018 22:00 - 25.08.2018 23:00","195","295","0","0"
"25.08.2018 23:00 - 26.08.2018 00:00","114","114","0","0"
"26.08.2018 00:00 - 26.08.2018 01:00","164","164","100","100"
"26.08.2018 01:00 - 26.08.2018 02:00","49","49","141","141"
"26.08.2018 02:00 - 26.08.2018 03:00","30","30","105","105"
"26.08.2018 03:00 - 26.08.2018 04:00","94","94","33","33"
"26.08.2018 04:00 - 26.08.2018 05:00","45","45","30","30"
"26.08.2018 05:00 - 26.08.2018 06:00","124","124","0","0"
"26.08.2018 06:00 - 26.08.2018 07:00","40","40","0","0"
"26.08.2018 07:00 - 26.08.2018 08:00","110","110","0","0"
"26.08.2018 08:00 - 26.08.2018 09:00","30","30","100","100"
"26.08.2018 09:00 - 26.08.2018 10:00","0","0","500","500"
"26.08.2018 10:00 - 26.08.2018 11:00","0","0","475","475"
"26.08.2018 11:00 - 26.08.2018 12:00","0","0","481","481"
"26.08.2018 12:00 - 26.08.2018 13:00","0","0","480","480"
"26.08.2018 13:00 - 26.08.2018 14:00","0","0","460","460"
"26.08.2018 14:00 - 26.08.2018 15:00","0","0","460","460"
"26.08.2018 15:00 - 26.08.2018 16:00","0","0","460","460"
"26.08.2018 16:00 - 26.08.2018 17:00","0","0","415","415"
"26.08.2018 17:00 - 26.08.2018 18:00","0","0","360","360"
"26.08.2018 18:00 - 26.08.2018 19:00","150","150","0","0"
"26.08.2018 19:00 - 26.08.2018 20:00","195","195","0","0"
"26.08.2018 20:00 - 26.08.2018 21:00","175","275","0","200"
"26.08.2018 21:00 - 26.08.2018 22:00","200","200","0","200"
"26.08.2018 22:00 - 26.08.2018 23:00","165","365","0","100"
"26.08.2018 23:00 - 27.08.2018 00:00","130","130","0","100"
"27.08.2018 00:00 - 27.08.2018 01:00","0","0","318","318"
"27.08.2018 01:00 - 27.08.2018 02:00","0","0","227","227"
"27.08.2018 02:00 - 27.08.2018 03:00","0","0","128","128"
"27.08.2018 03:00 - 27.08.2018 04:00","0","0","110","110"
"27.08.2018 04:00 - 27.08.2018 05:00","0","0","140","140"
"27.08.2018 05:00 - 27.08.2018 06:00","0","0","293","293"
"27.08.2018 06:00 - 27.08.2018 07:00","0","0","390","390"
"27.08.2018 07:00 - 27.08.2018 08:00","0","0","310","310"
"27.08.2018 08:00 - 27.08.2018 09:00","0","0","455","455"
"27.08.2018 09:00 - 27.08.2018 10:00","0","0","460","460"
"27.08.2018 10:00 - 27.08.2018 11:00","0","0","452","452"
"27.08.2018 11:00 - 27.08.2018 12:00","0","0","455","455"
"27.08.2018 12:00 - 27.08.2018 13:00","0","0","437","437"
"27.08.2018 13:00 - 27.08.2018 14:00","0","0","450","450"
"27.08.2018 14:00 - 27.08.2018 15:00","0","0","435","435"
"27.08.2018 15:00 - 27.08.2018 16:00","0","0","425","425"
"27.08.2018 16:00 - 27.08.2018 17:00","0","0","427","427"
"27.08.2018 17:00 - 27.08.2018 18:00","0","0","437","437"
"27.08.2018 18:00 - 27.08.2018 19:00","0","127","85","85"
"27.08.2018 19:00 - 27.08.2018 20:00","0","295","10","10"
"27.08.2018 20:00 - 27.08.2018 21:00","0","466","365","365"
"27.08.2018 21:00 - 27.08.2018 22:00","0","300","10","10"
"27.08.2018 22:00 - 27.08.2018 23:00","0","300","0","115"
"27.08.2018 23:00 - 28.08.2018 00:00","20","320","0","0"
"28.08.2018 00:00 - 28.08.2018 01:00","123","284","0","0"
"28.08.2018 01:00 - 28.08.2018 02:00","184","284","0","0"
"28.08.2018 02:00 - 28.08.2018 03:00","184","284","0","0"
"28.08.2018 03:00 - 28.08.2018 04:00","159","259","0","0"
"28.08.2018 04:00 - 28.08.2018 05:00","35","244","0","0"
"28.08.2018 05:00 - 28.08.2018 06:00","210","310","0","0"
"28.08.2018 06:00 - 28.08.2018 07:00","205","305","0","0"
"28.08.2018 07:00 - 28.08.2018 08:00","205","305","0","0"
"28.08.2018 08:00 - 28.08.2018 09:00","7","7","150","150"
"28.08.2018 09:00 - 28.08.2018 10:00","0","0","345","345"
"28.08.2018 10:00 - 28.08.2018 11:00","0","0","420","420"
"28.08.2018 11:00 - 28.08.2018 12:00","0","0","390","390"
"28.08.2018 12:00 - 28.08.2018 13:00","0","100","390","390"
"28.08.2018 13:00 - 28.08.2018 14:00","0","100","380","380"
"28.08.2018 14:00 - 28.08.2018 15:00","0","100","425","425"
"28.08.2018 15:00 - 28.08.2018 16:00","0","100","445","445"
"28.08.2018 16:00 - 28.08.2018 17:00","64","164","200","200"
"28.08.2018 17:00 - 28.08.2018 18:00","117","117","0","0"
"28.08.2018 18:00 - 28.08.2018 19:00","175","175","0","0"
"28.08.2018 19:00 - 28.08.2018 20:00","0","0","0","0"
"28.08.2018 20:00 - 28.08.2018 21:00","0","0","35","215"
"28.08.2018 21:00 - 28.08.2018 22:00","189","189","0","500"
"28.08.2018 22:00 - 28.08.2018 23:00","255","255","0","100"
"28.08.2018 23:00 - 29.08.2018 00:00","230","305","0","200"
"29.08.2018 00:00 - 29.08.2018 01:00","270","270","0","0"
"29.08.2018 01:00 - 29.08.2018 02:00","289","289","0","0"
"29.08.2018 02:00 - 29.08.2018 03:00","289","289","0","0"
"29.08.2018 03:00 - 29.08.2018 04:00","285","285","0","0"
"29.08.2018 04:00 - 29.08.2018 05:00","289","289","0","0"
"29.08.2018 05:00 - 29.08.2018 06:00","274","274","0","0"
"29.08.2018 06:00 - 29.08.2018 07:00","290","440","0","0"
"29.08.2018 07:00 - 29.08.2018 08:00","0","0","0","0"
"29.08.2018 08:00 - 29.08.2018 09:00","0","0","460","485"
"29.08.2018 09:00 - 29.08.2018 10:00","0","0","497","547"
"29.08.2018 10:00 - 29.08.2018 11:00","0","0","500","550"
"29.08.2018 11:00 - 29.08.2018 12:00","0","0","475","475"
"29.08.2018 12:00 - 29.08.2018 13:00","0","0","475","675"
"29.08.2018 13:00 - 29.08.2018 14:00","0","0","475","675"
"29.08.2018 14:00 - 29.08.2018 15:00","0","0","475","675"
"29.08.2018 15:00 - 29.08.2018 16:00","0","0","500","700"
"29.08.2018 16:00 - 29.08.2018 17:00","0","0","465","465"
"29.08.2018 17:00 - 29.08.2018 18:00","211","211","155","155"
"29.08.2018 18:00 - 29.08.2018 19:00","221","221","55","55"
"29.08.2018 19:00 - 29.08.2018 20:00","0","0","0","0"
"29.08.2018 20:00 - 29.08.2018 21:00","0","130","180","180"
"29.08.2018 21:00 - 29.08.2018 22:00","116","416","0","0"
"29.08.2018 22:00 - 29.08.2018 23:00","156","156","0","0"
"29.08.2018 23:00 - 30.08.2018 00:00","165","165","0","60"
"30.08.2018 00:00 - 30.08.2018 01:00","100","100","123","123"
"30.08.2018 01:00 - 30.08.2018 02:00","150","150","0","0"
"30.08.2018 02:00 - 30.08.2018 03:00","150","150","0","0"
"30.08.2018 03:00 - 30.08.2018 04:00","100","100","0","0"
"30.08.2018 04:00 - 30.08.2018 05:00","25","25","21","21"
"30.08.2018 05:00 - 30.08.2018 06:00","100","100","0","0"
"30.08.2018 06:00 - 30.08.2018 07:00","0","245","138","138"
"30.08.2018 07:00 - 30.08.2018 08:00","0","0","125","125"
"30.08.2018 08:00 - 30.08.2018 09:00","0","0","430","430"
"30.08.2018 09:00 - 30.08.2018 10:00","0","0","430","430"
"30.08.2018 10:00 - 30.08.2018 11:00","0","0","450","450"
"30.08.2018 11:00 - 30.08.2018 12:00","0","0","450","450"
"30.08.2018 12:00 - 30.08.2018 13:00","0","0","380","380"
"30.08.2018 13:00 - 30.08.2018 14:00","0","0","361","361"
"30.08.2018 14:00 - 30.08.2018 15:00","0","0","370","370"
"30.08.2018 15:00 - 30.08.2018 16:00","0","0","395","395"
"30.08.2018 16:00 - 30.08.2018 17:00","0","0","420","420"
"30.08.2018 17:00 - 30.08.2018 18:00","0","0","450","450"
"30.08.2018 18:00 - 30.08.2018 19:00","0","93","450","450"
"30.08.2018 19:00 - 30.08.2018 20:00","0","0","380","380"
"30.08.2018 20:00 - 30.08.2018 21:00","0","0","480","480"
"30.08.2018 21:00 - 30.08.2018 22:00","0","0","0","0"
"30.08.2018 22:00 - 30.08.2018 23:00","0","0","225","225"
"30.08.2018 23:00 - 31.08.2018 00:00","165","165","125","225"
"31.08.2018 00:00 - 31.08.2018 01:00","206","206","0","0"
"31.08.2018 01:00 - 31.08.2018 02:00","256","256","0","0"
"31.08.2018 02:00 - 31.08.2018 03:00","269","269","0","0"
"31.08.2018 03:00 - 31.08.2018 04:00","240","240","0","0"
"31.08.2018 04:00 - 31.08.2018 05:00","269","269","0","0"
"31.08.2018 05:00 - 31.08.2018 06:00","245","245","0","0"
"31.08.2018 06:00 - 31.08.2018 07:00","185","430","0","0"
"31.08.2018 07:00 - 31.08.2018 08:00","68","141","0","0"
"31.08.2018 08:00 - 31.08.2018 09:00","0","100","0","50"
"31.08.2018 09:00 - 31.08.2018 10:00","0","100","15","65"
"31.08.2018 10:00 - 31.08.2018 11:00","0","200","135","175"
"31.08.2018 11:00 - 31.08.2018 12:00","0","200","440","440"
"31.08.2018 12:00 - 31.08.2018 13:00","0","300","420","420"
"31.08.2018 13:00 - 31.08.2018 14:00","0","300","391","391"
"31.08.2018 14:00 - 31.08.2018 15:00","0","300","415","415"
"31.08.2018 15:00 - 31.08.2018 16:00","0","300","334","334"
"31.08.2018 16:00 - 31.08.2018 17:00","0","0","15","15"
"31.08.2018 17:00 - 31.08.2018 18:00","0","0","0","0"
"31.08.2018 18:00 - 31.08.2018 19:00","0","0","0","0"
"31.08.2018 19:00 - 31.08.2018 20:00","0","0","106","106"
"31.08.2018 20:00 - 31.08.2018 21:00","0","0","450","450"
"31.08.2018 21:00 - 31.08.2018 22:00","0","0","0","0"
"31.08.2018 22:00 - 31.08.2018 23:00","290","503","0","0"
"31.08.2018 23:00 - 01.09.2018 00:00","200","400","0","200"
"01.09.2018 00:00 - 01.09.2018 01:00","650","650","0","0"
"01.09.2018 01:00 - 01.09.2018 02:00","624","624","0","0"
"01.09.2018 02:00 - 01.09.2018 03:00","645","645","0","0"
"01.09.2018 03:00 - 01.09.2018 04:00","642","642","0","0"
"01.09.2018 04:00 - 01.09.2018 05:00","695","695","0","40"
"01.09.2018 05:00 - 01.09.2018 06:00","619","619","0","50"
"01.09.2018 06:00 - 01.09.2018 07:00","365","365","0","150"
"01.09.2018 07:00 - 01.09.2018 08:00","453","453","0","200"
"01.09.2018 08:00 - 01.09.2018 09:00","138","138","74","74"
"01.09.2018 09:00 - 01.09.2018 10:00","0","0","430","430"
"01.09.2018 10:00 - 01.09.2018 11:00","0","0","430","530"
"01.09.2018 11:00 - 01.09.2018 12:00","0","0","430","630"
"01.09.2018 12:00 - 01.09.2018 13:00","0","200","415","615"
"01.09.2018 13:00 - 01.09.2018 14:00","0","200","430","630"
"01.09.2018 14:00 - 01.09.2018 15:00","0","200","410","610"
"01.09.2018 15:00 - 01.09.2018 16:00","0","200","430","630"
"01.09.2018 16:00 - 01.09.2018 17:00","0","250","430","430"
"01.09.2018 17:00 - 01.09.2018 18:00","475","604","0","0"
"01.09.2018 18:00 - 01.09.2018 19:00","589","685","0","0"
"01.09.2018 19:00 - 01.09.2018 20:00","193","426","0","100"
"01.09.2018 20:00 - 01.09.2018 21:00","147","337","0","0"
"01.09.2018 21:00 - 01.09.2018 22:00","288","638","0","250"
"01.09.2018 22:00 - 01.09.2018 23:00","690","690","0","0"
"01.09.2018 23:00 - 02.09.2018 00:00","610","610","0","0"
"02.09.2018 00:00 - 02.09.2018 01:00","677","727","0","0"
"02.09.2018 01:00 - 02.09.2018 02:00","717","810","0","0"
"02.09.2018 02:00 - 02.09.2018 03:00","750","810","0","0"
"02.09.2018 03:00 - 02.09.2018 04:00","615","779","50","50"
"02.09.2018 04:00 - 02.09.2018 05:00","628","876","102","332"
"02.09.2018 05:00 - 02.09.2018 06:00","655","755","13","143"
"02.09.2018 06:00 - 02.09.2018 07:00","412","550","20","130"
"02.09.2018 07:00 - 02.09.2018 08:00","485","749","20","120"
"02.09.2018 08:00 - 02.09.2018 09:00","375","555","0","500"
"02.09.2018 09:00 - 02.09.2018 10:00","165","165","375","375"
"02.09.2018 10:00 - 02.09.2018 11:00","0","0","440","440"
"02.09.2018 11:00 - 02.09.2018 12:00","0","0","460","460"
"02.09.2018 12:00 - 02.09.2018 13:00","0","277","440","640"
"02.09.2018 13:00 - 02.09.2018 14:00","0","217","460","660"
"02.09.2018 14:00 - 02.09.2018 15:00","0","175","475","675"
"02.09.2018 15:00 - 02.09.2018 16:00","50","275","415","715"
"02.09.2018 16:00 - 02.09.2018 17:00","202","352","500","500"
"02.09.2018 17:00 - 02.09.2018 18:00","590","590","0","0"
"02.09.2018 18:00 - 02.09.2018 19:00","570","570","0","157"
"02.09.2018 19:00 - 02.09.2018 20:00","570","610","0","0"
"02.09.2018 20:00 - 02.09.2018 21:00","620","620","0","0"
"02.09.2018 21:00 - 02.09.2018 22:00","620","620","0","0"
"02.09.2018 22:00 - 02.09.2018 23:00","750","750","0","0"
"02.09.2018 23:00 - 03.09.2018 00:00","750","750","0","0"
"03.09.2018 00:00 - 03.09.2018 01:00","720","720","0","0"
"03.09.2018 01:00 - 03.09.2018 02:00","707","707","0","0"
"03.09.2018 02:00 - 03.09.2018 03:00","690","690","0","0"
"03.09.2018 03:00 - 03.09.2018 04:00","690","690","0","0"
"03.09.2018 04:00 - 03.09.2018 05:00","723","723","0","0"
"03.09.2018 05:00 - 03.09.2018 06:00","640","640","0","0"
"03.09.2018 06:00 - 03.09.2018 07:00","479","579","0","0"
"03.09.2018 07:00 - 03.09.2018 08:00","167","267","0","0"
"03.09.2018 08:00 - 03.09.2018 09:00","0","0","0","0"
"03.09.2018 09:00 - 03.09.2018 10:00","0","0","0","0"
"03.09.2018 10:00 - 03.09.2018 11:00","0","0","0","0"
"03.09.2018 11:00 - 03.09.2018 12:00","0","0","50","50"
"03.09.2018 12:00 - 03.09.2018 13:00","0","0","160","160"
"03.09.2018 13:00 - 03.09.2018 14:00","0","0","135","135"
"03.09.2018 14:00 - 03.09.2018 15:00","0","0","0","0"
"03.09.2018 15:00 - 03.09.2018 16:00","0","0","25","25"
"03.09.2018 16:00 - 03.09.2018 17:00","0","101","0","0"
"03.09.2018 17:00 - 03.09.2018 18:00","0","200","0","0"
"03.09.2018 18:00 - 03.09.2018 19:00","0","100","0","0"
"03.09.2018 19:00 - 03.09.2018 20:00","0","0","0","0"
"03.09.2018 20:00 - 03.09.2018 21:00","0","200","0","0"
"03.09.2018 21:00 - 03.09.2018 22:00","107","307","0","0"
"03.09.2018 22:00 - 03.09.2018 23:00","391","616","125","125"
"03.09.2018 23:00 - 04.09.2018 00:00","630","680","0","0"
"04.09.2018 00:00 - 04.09.2018 01:00","394","446","0","0"
"04.09.2018 01:00 - 04.09.2018 02:00","548","598","0","35"
"04.09.2018 02:00 - 04.09.2018 03:00","524","574","0","61"
"04.09.2018 03:00 - 04.09.2018 04:00","364","414","0","0"
"04.09.2018 04:00 - 04.09.2018 05:00","434","534","0","58"
"04.09.2018 05:00 - 04.09.2018 06:00","337","337","0","0"
"04.09.2018 06:00 - 04.09.2018 07:00","295","295","0","0"
"04.09.2018 07:00 - 04.09.2018 08:00","0","0","0","0"
"04.09.2018 08:00 - 04.09.2018 09:00","0","0","150","150"
"04.09.2018 09:00 - 04.09.2018 10:00","0","0","370","370"
"04.09.2018 10:00 - 04.09.2018 11:00","0","0","370","370"
"04.09.2018 11:00 - 04.09.2018 12:00","0","0","410","410"
"04.09.2018 12:00 - 04.09.2018 13:00","0","0","370","570"
"04.09.2018 13:00 - 04.09.2018 14:00","0","0","355","505"
"04.09.2018 14:00 - 04.09.2018 15:00","0","0","390","590"
"04.09.2018 15:00 - 04.09.2018 16:00","0","0","380","580"
"04.09.2018 16:00 - 04.09.2018 17:00","0","90","125","325"
"04.09.2018 17:00 - 04.09.2018 18:00","70","70","0","22"
"04.09.2018 18:00 - 04.09.2018 19:00","0","100","0","69"
"04.09.2018 19:00 - 04.09.2018 20:00","0","0","0","50"
"04.09.2018 20:00 - 04.09.2018 21:00","0","0","42","42"
"04.09.2018 21:00 - 04.09.2018 22:00","174","274","0","0"
"04.09.2018 22:00 - 04.09.2018 23:00","580","580","8","8"
"04.09.2018 23:00 - 05.09.2018 00:00","374","374","25","25"
"05.09.2018 00:00 - 05.09.2018 01:00","565","565","0","0"
"05.09.2018 01:00 - 05.09.2018 02:00","574","574","0","0"
"05.09.2018 02:00 - 05.09.2018 03:00","550","550","0","0"
"05.09.2018 03:00 - 05.09.2018 04:00","455","455","0","0"
"05.09.2018 04:00 - 05.09.2018 05:00","470","470","0","100"
"05.09.2018 05:00 - 05.09.2018 06:00","400","400","0","40"
"05.09.2018 06:00 - 05.09.2018 07:00","330","625","0","50"
"05.09.2018 07:00 - 05.09.2018 08:00","153","453","0","150"
"05.09.2018 08:00 - 05.09.2018 09:00","0","0","50","183"
"05.09.2018 09:00 - 05.09.2018 10:00","0","0","225","460"
"05.09.2018 10:00 - 05.09.2018 11:00","0","0","300","430"
"05.09.2018 11:00 - 05.09.2018 12:00","0","0","285","430"
"05.09.2018 12:00 - 05.09.2018 13:00","0","0","355","755"
"05.09.2018 13:00 - 05.09.2018 14:00","0","0","315","715"
"05.09.2018 14:00 - 05.09.2018 15:00","0","0","400","600"
"05.09.2018 15:00 - 05.09.2018 16:00","0","0","440","640"
"05.09.2018 16:00 - 05.09.2018 17:00","0","0","135","500"
"05.09.2018 17:00 - 05.09.2018 18:00","164","164","0","500"
"05.09.2018 18:00 - 05.09.2018 19:00","18","18","0","500"
"05.09.2018 19:00 - 05.09.2018 20:00","0","0","0","500"
"05.09.2018 20:00 - 05.09.2018 21:00","0","97","150","300"
"05.09.2018 21:00 - 05.09.2018 22:00","70","193","0","0"
"05.09.2018 22:00 - 05.09.2018 23:00","715","815","0","0"
"05.09.2018 23:00 - 06.09.2018 00:00","660","660","0","0"
"06.09.2018 00:00 - 06.09.2018 01:00","75","112","32","32"
"06.09.2018 01:00 - 06.09.2018 02:00","176","186","0","0"
"06.09.2018 02:00 - 06.09.2018 03:00","225","235","0","0"
"06.09.2018 03:00 - 06.09.2018 04:00","126","126","22","22"
"06.09.2018 04:00 - 06.09.2018 05:00","223","223","127","254"
"06.09.2018 05:00 - 06.09.2018 06:00","75","158","185","185"
"06.09.2018 06:00 - 06.09.2018 07:00","0","200","197","197"
"06.09.2018 07:00 - 06.09.2018 08:00","0","0","259","259"
"06.09.2018 08:00 - 06.09.2018 09:00","0","0","470","470"
"06.09.2018 09:00 - 06.09.2018 10:00","0","0","480","480"
"06.09.2018 10:00 - 06.09.2018 11:00","0","0","450","450"
"06.09.2018 11:00 - 06.09.2018 12:00","0","0","450","450"
"06.09.2018 12:00 - 06.09.2018 13:00","0","0","448","448"
"06.09.2018 13:00 - 06.09.2018 14:00","0","0","430","430"
"06.09.2018 14:00 - 06.09.2018 15:00","0","0","448","448"
"06.09.2018 15:00 - 06.09.2018 16:00","0","0","450","450"
"06.09.2018 16:00 - 06.09.2018 17:00","0","0","450","450"
"06.09.2018 17:00 - 06.09.2018 18:00","0","0","400","400"
"06.09.2018 18:00 - 06.09.2018 19:00","0","0","273","273"
"06.09.2018 19:00 - 06.09.2018 20:00","0","0","500","500"
"06.09.2018 20:00 - 06.09.2018 21:00","0","0","500","500"
"06.09.2018 21:00 - 06.09.2018 22:00","0","0","64","64"
"06.09.2018 22:00 - 06.09.2018 23:00","4","204","90","90"
"06.09.2018 23:00 - 07.09.2018 00:00","50","50","90","90"
"07.09.2018 00:00 - 07.09.2018 01:00","50","50","25","85"
"07.09.2018 01:00 - 07.09.2018 02:00","250","250","50","50"
"07.09.2018 02:00 - 07.09.2018 03:00","319","319","50","58"
"07.09.2018 03:00 - 07.09.2018 04:00","250","250","50","89"
"07.09.2018 04:00 - 07.09.2018 05:00","250","450","50","250"
"07.09.2018 05:00 - 07.09.2018 06:00","225","425","50","250"
"07.09.2018 06:00 - 07.09.2018 07:00","200","400","0","0"
"07.09.2018 07:00 - 07.09.2018 08:00","0","200","150","150"
"07.09.2018 08:00 - 07.09.2018 09:00","0","0","265","365"
"07.09.2018 09:00 - 07.09.2018 10:00","0","0","450","550"
"07.09.2018 10:00 - 07.09.2018 11:00","0","0","410","510"
"07.09.2018 11:00 - 07.09.2018 12:00","0","0","380","380"
"07.09.2018 12:00 - 07.09.2018 13:00","0","0","380","380"
"07.09.2018 13:00 - 07.09.2018 14:00","0","0","380","380"
"07.09.2018 14:00 - 07.09.2018 15:00","0","0","385","385"
"07.09.2018 15:00 - 07.09.2018 16:00","0","0","410","410"
"07.09.2018 16:00 - 07.09.2018 17:00","0","0","440","440"
"07.09.2018 17:00 - 07.09.2018 18:00","0","0","440","440"
"07.09.2018 18:00 - 07.09.2018 19:00","0","0","225","225"
"07.09.2018 19:00 - 07.09.2018 20:00","0","0","370","370"
"07.09.2018 20:00 - 07.09.2018 21:00","0","0","360","360"
"07.09.2018 21:00 - 07.09.2018 22:00","0","0","100","100"
"07.09.2018 22:00 - 07.09.2018 23:00","195","195","295","295"
"07.09.2018 23:00 - 08.09.2018 00:00","175","175","155","155"
"08.09.2018 00:00 - 08.09.2018 01:00","0","42","165","165"
"08.09.2018 01:00 - 08.09.2018 02:00","0","0","240","240"
"08.09.2018 02:00 - 08.09.2018 03:00","0","0","193","193"
"08.09.2018 03:00 - 08.09.2018 04:00","0","0","155","155"
"08.09.2018 04:00 - 08.09.2018 05:00","0","0","203","203"
"08.09.2018 05:00 - 08.09.2018 06:00","0","0","130","130"
"08.09.2018 06:00 - 08.09.2018 07:00","0","0","150","150"
"08.09.2018 07:00 - 08.09.2018 08:00","0","0","255","255"
"08.09.2018 08:00 - 08.09.2018 09:00","0","0","425","425"
"08.09.2018 09:00 - 08.09.2018 10:00","0","0","435","435"
"08.09.2018 10:00 - 08.09.2018 11:00","0","0","475","475"
"08.09.2018 11:00 - 08.09.2018 12:00","0","0","450","450"
"08.09.2018 12:00 - 08.09.2018 13:00","0","0","450","450"
"08.09.2018 13:00 - 08.09.2018 14:00","0","0","450","450"
"08.09.2018 14:00 - 08.09.2018 15:00","0","0","470","470"
"08.09.2018 15:00 - 08.09.2018 16:00","0","0","442","442"
"08.09.2018 16:00 - 08.09.2018 17:00","0","0","465","665"
"08.09.2018 17:00 - 08.09.2018 18:00","0","0","395","495"
"08.09.2018 18:00 - 08.09.2018 19:00","0","0","120","120"
"08.09.2018 19:00 - 08.09.2018 20:00","0","0","325","325"
"08.09.2018 20:00 - 08.09.2018 21:00","0","0","390","390"
"08.09.2018 21:00 - 08.09.2018 22:00","40","40","0","0"
"08.09.2018 22:00 - 08.09.2018 23:00","50","181","0","0"
"08.09.2018 23:00 - 09.09.2018 00:00","0","0","75","75"
"09.09.2018 00:00 - 09.09.2018 01:00","100","100","0","0"
"09.09.2018 01:00 - 09.09.2018 02:00","100","100","58","58"
