,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7,Tech. 8
42,0.27999999999999997,0.7909513087531663,0.27,0.5,0.1370874890495961,0.5625,0.7735214931335936,0.611111111111111,0.675
43,0.36,0.7909513087531663,0.27,0.5,0.1370874890495961,0.555,0.7735214931335936,0.6044444444444443,0.675
44,0.4,0.7909513087531663,0.36000000000000004,0.5,0.1403050396325462,0.5625,0.7735214931335936,0.611111111111111,0.675
45,0.4,0.7909513087531663,0.4275,0.5,0.14271820256975876,0.5648275862068965,0.7735214931335936,0.6163194444444444,0.675
46,0.4,0.7909513087531663,0.4275,0.5,0.1287003704666767,0.5671551724137931,0.7735214931335936,0.6215277777777777,0.675
47,0.4,0.7909513087531663,0.4275,0.5,0.1172312351096096,0.5516379310344828,0.7735214931335936,0.6171527777777777,0.675
48,0.4,0.7909513087531663,0.3825,0.5,0.11562245981813456,0.5286206896551724,0.7735214931335936,0.6061111111111112,0.675
49,0.4,0.7909513087531663,0.405,0.5,0.11642684746387208,0.5182758620689655,0.7735214931335936,0.6031944444444444,0.675
50,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.526293103448276,0.7735214931335936,0.6009027777777777,0.675
51,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.5337931034482759,0.7735214931335936,0.6075694444444444,0.675
52,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.5464655172413794,0.7735214931335936,0.6156944444444443,0.675
53,0.4,0.7909513087531663,0.3825,0.5,0.11562245981813456,0.5816379310344828,0.7735214931335936,0.6438194444444445,0.675
54,0.36,0.7909513087531663,0.315,0.5,0.12467843223798909,0.6571551724137932,0.7735214931335936,0.7015277777777778,0.675
55,0.27999999999999997,0.7909513087531663,0.225,0.5,0.13547871375812104,0.72,0.7735214931335936,0.751111111111111,0.675
56,0.2,0.7909513087531663,0.225,0.5,0.13547871375812104,0.75,0.7735214931335936,0.7777777777777777,0.675
57,0.15999999999999998,0.7909513087531663,0.225,0.5,0.13547871375812104,0.7228448275862069,0.7735214931335936,0.7473611111111109,0.675
58,0.12800000000000003,0.7909513087531663,0.225,0.5,0.13547871375812104,0.675,0.7735214931335936,0.7111111111111109,0.675
59,0.12800000000000003,0.7909513087531663,0.24750000000000003,0.5,0.13628310140385858,0.6294827586206896,0.7735214931335936,0.6800694444444444,0.675
60,0.12800000000000003,0.7909513087531663,0.24750000000000003,0.5,0.13628310140385858,0.5961206896551724,0.7735214931335936,0.666111111111111,0.675
61,0.2,0.7909513087531663,0.27,0.5,0.1370874890495961,0.5707758620689655,0.7735214931335936,0.6498611111111109,0.675
62,0.2,0.7909513087531663,0.29250000000000004,0.5,0.13789187669533362,0.5637931034482759,0.7735214931335936,0.6342361111111111,0.675
63,0.2,0.7909513087531663,0.315,0.5,0.13869626434107116,0.5614655172413793,0.7735214931335936,0.6290277777777777,0.675
64,0.12800000000000003,0.7909513087531663,0.3375,0.5,0.13950065198680867,0.5619827586206897,0.7735214931335936,0.6200694444444443,0.675
65,0.15999999999999998,0.7909513087531663,0.315,0.5,0.13869626434107116,0.5596551724137931,0.7735214931335936,0.6148611111111111,0.675
66,0.27999999999999997,0.7909513087531663,0.27,0.5,0.1370874890495961,0.5625,0.7735214931335936,0.611111111111111,0.675
67,0.36,0.7909513087531663,0.27,0.5,0.1370874890495961,0.555,0.7735214931335936,0.6044444444444443,0.675
68,0.4,0.7909513087531663,0.36000000000000004,0.5,0.1403050396325462,0.5625,0.7735214931335936,0.611111111111111,0.675
69,0.4,0.7909513087531663,0.4275,0.5,0.14271820256975876,0.5648275862068965,0.7735214931335936,0.6163194444444444,0.675
70,0.4,0.7909513087531663,0.4275,0.5,0.1287003704666767,0.5671551724137931,0.7735214931335936,0.6215277777777777,0.675
71,0.4,0.7909513087531663,0.4275,0.5,0.1172312351096096,0.5516379310344828,0.7735214931335936,0.6171527777777777,0.675
72,0.4,0.7909513087531663,0.3825,0.5,0.11562245981813456,0.49913767537822573,0.7735214931335936,0.5476680242582038,0.675
73,0.4,0.7909513087531663,0.405,0.5,0.11642684746387208,0.48907441579398725,0.7735214931335936,0.5426646834069159,0.675
74,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.49184181217965284,0.7735214931335936,0.5400997821668843,0.675
75,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.5041693051703449,0.7735214931335936,0.5501696946838478,0.675
76,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.516496798161037,0.7735214931335936,0.5602396072008113,0.675
77,0.4,0.7909513087531663,0.3825,0.5,0.11562245981813456,0.5557435105395668,0.7735214931335936,0.5955159164173776,0.675
78,0.36,0.7909513087531663,0.315,0.5,0.12467843223798909,0.6342369352966265,0.7735214931335936,0.6660685348505101,0.675
79,0.27999999999999997,0.7909513087531663,0.225,0.5,0.13547871375812104,0.7054344968551134,0.7735214931335936,0.729052911192323,0.675
80,0.2,0.7909513087531663,0.225,0.5,0.13547871375812104,0.7295863198572855,0.7735214931335936,0.7568242091319574,0.675
81,0.15999999999999998,0.7909513087531663,0.225,0.5,0.13547871375812104,0.688075374072302,0.7735214931335936,0.7164813282497154,0.675
82,0.12800000000000003,0.7909513087531663,0.225,0.5,0.13547871375812104,0.6314695389109609,0.7735214931335936,0.6686334360905418,0.675
83,0.12800000000000003,0.7909513087531663,0.24750000000000003,0.5,0.13628310140385858,0.5972544563245503,0.7735214931335936,0.6358587972996195,0.675
84,0.12800000000000003,0.7909513087531663,0.24750000000000003,0.5,0.13628310140385858,0.5748637037496198,0.7735214931335936,0.6207855439313679,0.675
85,0.2,0.7909513087531663,0.27,0.5,0.1370874890495961,0.5502087177682357,0.7735214931335936,0.6006457188974409,0.675
86,0.2,0.7909513087531663,0.29250000000000004,0.5,0.13789187669533362,0.5383843877567556,0.7735214931335936,0.58294433347477,0.675
87,0.2,0.7909513087531663,0.315,0.5,0.13869626434107116,0.5210252649739443,0.7735214931335936,0.5703727505321626,0.675
88,0.12800000000000003,0.7909513087531663,0.3375,0.5,0.13950065198680867,0.5064335385767985,0.7735214931335936,0.5552362663495234,0.675
89,0.15999999999999998,0.7909513087531663,0.315,0.5,0.13869626434107116,0.4941060455861065,0.7735214931335936,0.5451663538325598,0.675
90,0.27999999999999997,0.7909513087531663,0.27,0.5,0.1370874890495961,0.49184181217965284,0.7735214931335936,0.5400997821668843,0.675
91,0.36,0.7909513087531663,0.27,0.5,0.1370874890495961,0.4946092085653185,0.7735214931335936,0.5375348809268526,0.675
92,0.4,0.7909513087531663,0.36000000000000004,0.5,0.1403050396325462,0.5019050717638912,0.7735214931335936,0.5451031230181722,0.675
93,0.4,0.7909513087531663,0.4275,0.5,0.14271820256975876,0.5142325647545832,0.7735214931335936,0.5551730355351358,0.675
94,0.4,0.7909513087531663,0.4275,0.5,0.1287003704666767,0.516496798161037,0.7735214931335936,0.5602396072008113,0.675
95,0.4,0.7909513087531663,0.4275,0.5,0.1172312351096096,0.5064335385767985,0.7735214931335936,0.5552362663495234,0.675
96,0.4,0.7909513087531663,0.3825,0.5,0.11562245981813456,0.48619961231498554,0.7735214931335936,0.5334720142491347,0.675
97,0.4,0.7909513087531663,0.405,0.5,0.11642684746387208,0.47639720077637693,0.7735214931335936,0.5285983641478224,0.675
98,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.47909286394949424,0.7735214931335936,0.5260999472779985,0.675
99,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.4911008180842898,0.7735214931335936,0.5359088392997909,0.675
100,0.4,0.7909513087531663,0.45,0.5,0.11803562275534712,0.5031087722190853,0.7735214931335936,0.5457177313215833,0.675
101,0.4,0.7909513087531663,0.3825,0.5,0.11562245981813456,0.5413381772196587,0.7735214931335936,0.5800796493074406,0.675
102,0.36,0.7909513087531663,0.315,0.5,0.12467843223798909,0.6177969872208057,0.7735214931335936,0.6488034852791552,0.675
103,0.27999999999999997,0.7909513087531663,0.225,0.5,0.13547871375812104,0.6871490488564614,0.7735214931335936,0.7101552542797337,0.675
104,0.2,0.7909513087531663,0.225,0.5,0.13547871375812104,0.7106748365491219,0.7735214931335936,0.7372066971136223,0.675
105,0.15999999999999998,0.7909513087531663,0.225,0.5,0.13547871375812104,0.6702398889523616,0.7735214931335936,0.6979095372072851,0.675
106,0.12800000000000003,0.7909513087531663,0.225,0.5,0.13547871375812104,0.6151013240476882,0.7735214931335936,0.6513019021489791,0.675
107,0.12800000000000003,0.7909513087531663,0.24750000000000003,0.5,0.13628310140385858,0.5817731248164192,0.7735214931335936,0.6193768092137779,0.675
108,0.12800000000000003,0.7909513087531663,0.24750000000000003,0.5,0.13628310140385858,0.5599627591430151,0.7735214931335936,0.6046942670906731,0.675
109,0.2,0.7909513087531663,0.27,0.5,0.1370874890495961,0.5359468508734241,0.7735214931335936,0.5850764830470883,0.675
110,0.2,0.7909513087531663,0.29250000000000004,0.5,0.13789187669533362,0.5244290173155589,0.7735214931335936,0.567833932234992,0.675
111,0.2,0.7909513087531663,0.315,0.5,0.13869626434107116,0.5075198574114592,0.7735214931335936,0.5555882151625433,0.675
112,0.12800000000000003,0.7909513087531663,0.3375,0.5,0.13950065198680867,0.49330636068047673,0.7735214931335936,0.5408440812202708,0.675
113,0.15999999999999998,0.7909513087531663,0.315,0.5,0.13869626434107116,0.48129840654568123,0.7735214931335936,0.5310351891984785,0.675
114,0.27999999999999997,0.7909513087531663,0.27,0.5,0.1370874890495961,0.47909286394949424,0.7735214931335936,0.5260999472779985,0.675
115,0.36,0.7909513087531663,0.27,0.5,0.1370874890495961,0.4817885271226116,0.7735214931335936,0.5236015304081747,0.675
116,0.4,0.7909513087531663,0.36000000000000004,0.5,0.1403050396325462,0.4888952754881028,0.7735214931335936,0.5309735973793108,0.675
117,0.4,0.7909513087531663,0.4275,0.5,0.14271820256975876,0.5009032296228983,0.7735214931335936,0.5407824894011033,0.675
118,0.4,0.7909513087531663,0.4275,0.5,0.1287003704666767,0.5031087722190853,0.7735214931335936,0.5457177313215833,0.675
119,0.4,0.7909513087531663,0.4275,0.5,0.1172312351096096,0.49330636068047673,0.7735214931335936,0.5408440812202708,0.675
120,0.4,0.7909513087531663,0.363375,0.3,0.11493873031925766,0.5746603901613403,0.7735214931335936,0.6114301486456273,0.675
121,0.4,0.7909513087531663,0.38475,0.3,0.11570289858270831,0.5699345645843555,0.7735214931335936,0.6090805206779236,0.675
122,0.4,0.7909513087531663,0.4275,0.3,0.1172312351096096,0.5746603901613403,0.7735214931335936,0.6114301486456273,0.675
123,0.4,0.7909513087531663,0.4275,0.3,0.1172312351096096,0.5836394587576114,0.7735214931335936,0.6232970642336475,0.675
124,0.4,0.7909513087531663,0.4275,0.3,0.1172312351096096,0.5878927017768975,0.7735214931335936,0.632814351853964,0.675
125,0.4,0.7909513087531663,0.363375,0.3,0.11493873031925766,0.6020701785078516,0.7735214931335936,0.639863235757075,0.675
126,0.4,0.7909513087531663,0.29924999999999996,0.3,0.12411536088597282,0.641530822075674,0.7735214931335936,0.6705865629614758,0.675
127,0.4,0.7909513087531663,0.21375,0.3,0.1350765199352523,0.6668139889125421,0.7735214931335936,0.6942610062627652,0.675
128,0.4,0.7909513087531663,0.21375,0.3,0.1350765199352523,0.6805188830857978,0.7735214931335936,0.7084775498184891,0.675
129,0.4,0.7909513087531663,0.21375,0.3,0.1350765199352523,0.6831180871531394,0.7735214931335936,0.7060685339760345,0.675
130,0.4,0.7909513087531663,0.21375,0.3,0.1350765199352523,0.6599615418259143,0.7735214931335936,0.6871527344849033,0.675
131,0.4,0.7909513087531663,0.235125,0.3,0.13584068819870293,0.6231001023254336,0.7735214931335936,0.6540203914380482,0.675
132,0.4,0.7909513087531663,0.235125,0.3,0.13584068819870293,0.5999435569982084,0.7735214931335936,0.6351045919469169,0.675
133,0.4,0.7909513087531663,0.2565,0.3,0.1366048564621536,0.5862386628249528,0.7735214931335936,0.620888048391193,0.675
134,0.4,0.7909513087531663,0.277875,0.3,0.13736902472560422,0.5699345645843555,0.7735214931335936,0.6090805206779236,0.675
135,0.4,0.7909513087531663,0.29924999999999996,0.3,0.13813319298905488,0.5493772233244721,0.7735214931335936,0.587755705344338,0.675
136,0.4,0.7909513087531663,0.320625,0.3,0.13889736125250554,0.547250601814829,0.7735214931335936,0.5829970615341797,0.675
137,0.4,0.7909513087531663,0.29924999999999996,0.3,0.13813319298905488,0.5403981547282012,0.7735214931335936,0.5758887897563177,0.675
138,0.4,0.7909513087531663,0.2565,0.3,0.1366048564621536,0.547250601814829,0.7735214931335936,0.5829970615341797,0.675
139,0.4,0.7909513087531663,0.2565,0.3,0.1366048564621536,0.5545756314591553,0.7735214931335936,0.582937673659429,0.675
140,0.4,0.7909513087531663,0.342,0.3,0.13966152951595617,0.5708797296997525,0.7735214931335936,0.5947452013726982,0.675
141,0.4,0.7909513087531663,0.40612499999999996,0.3,0.1419540343063081,0.5824580023633651,0.7735214931335936,0.6042031011182639,0.675
142,0.4,0.7909513087531663,0.40612499999999996,0.3,0.12793620220322605,0.5867112453826513,0.7735214931335936,0.6137203887385804,0.675
143,0.4,0.7909513087531663,0.40612499999999996,0.3,0.11646706684615894,0.5935636924692792,0.7735214931335936,0.6208286605164421,0.675
144,0.4,0.7909513087531663,0.34425,0.25,0.11425500082038076,0.5760043397059653,0.7735214931335936,0.6128600910671186,0.675
145,0.4,0.7909513087531663,0.36450000000000005,0.25,0.11497894970154453,0.5712674619123309,0.7735214931335936,0.6105049680600989,0.675
146,0.4,0.7909513087531663,0.405,0.25,0.11642684746387208,0.5760043397059653,0.7735214931335936,0.6128600910671186,0.675
147,0.4,0.7909513087531663,0.405,0.25,0.11642684746387208,0.5850044075138712,0.7735214931335936,0.6247547596307634,0.675
148,0.4,0.7909513087531663,0.405,0.25,0.11642684746387208,0.5892675975281423,0.7735214931335936,0.6342943051873886,0.675
149,0.4,0.7909513087531663,0.34425,0.25,0.11425500082038076,0.6034782309090461,0.7735214931335936,0.6413596742084475,0.675
150,0.4,0.7909513087531663,0.2835,0.25,0.12355228953395657,0.6430311604858949,0.7735214931335936,0.6721548535925227,0.675
151,0.4,0.7909513087531663,0.2025,0.25,0.13467432611238353,0.6683734566818398,0.7735214931335936,0.695884663955539,0.675
152,0.4,0.7909513087531663,0.2025,0.25,0.13467432611238353,0.6821104022833802,0.7735214931335936,0.7101344555262034,0.675
153,0.4,0.7909513087531663,0.2025,0.25,0.13467432611238353,0.6847156850698791,0.7735214931335936,0.7077198057549103,0.675
154,0.4,0.7909513087531663,0.2025,0.25,0.13467432611238353,0.6615049838810696,0.7735214931335936,0.6887597681702069,0.675
155,0.4,0.7909513087531663,0.22275000000000003,0.25,0.13539827499354729,0.6245573370907199,0.7735214931335936,0.6555499390148386,0.675
156,0.4,0.7909513087531663,0.22275000000000003,0.25,0.13539827499354729,0.6013466359019105,0.7735214931335936,0.6365899014301348,0.675
157,0.4,0.7909513087531663,0.243,0.25,0.13612222387471107,0.5876096903003701,0.7735214931335936,0.6223401098594705,0.675
158,0.4,0.7909513087531663,0.26325000000000004,0.25,0.13684617275587485,0.5712674619123309,0.7735214931335936,0.6105049680600989,0.675
159,0.4,0.7909513087531663,0.2835,0.25,0.1375701216370386,0.5506620435100203,0.7735214931335936,0.5891302807041022,0.675
160,0.4,0.7909513087531663,0.30375,0.25,0.1382940705182024,0.5485304485028849,0.7735214931335936,0.5843605079257896,0.675
161,0.4,0.7909513087531663,0.2835,0.25,0.1375701216370386,0.5416619757021147,0.7735214931335936,0.5772356121404574,0.675
162,0.4,0.7909513087531663,0.243,0.25,0.13612222387471107,0.5485304485028849,0.7735214931335936,0.5843605079257896,0.675
163,0.4,0.7909513087531663,0.243,0.25,0.13612222387471107,0.5558726090830185,0.7735214931335936,0.5843009811615162,0.675
