Time (CET/CEST),BZN|GB > BZN|FR Day Ahead [MW],BZN|GB > BZN|FR Total [MW],BZN|FR > BZN|GB Day Ahead [MW],BZN|FR > BZN|GB Total [MW]
23.02.2022 11:00 - 23.02.2022 12:00,375,1447,383,383
23.02.2022 12:00 - 23.02.2022 13:00,293,1259,563,693
23.02.2022 13:00 - 23.02.2022 14:00,131,955,1147,1295
23.02.2022 14:00 - 23.02.2022 15:00,240,305,1000,1541
23.02.2022 15:00 - 23.02.2022 16:00,15,15,1210,1529
23.02.2022 16:00 - 23.02.2022 17:00,15,15,1308,1529
23.02.2022 17:00 - 23.02.2022 18:00,165,505,1198,1422
23.02.2022 18:00 - 23.02.2022 19:00,65,185,843,1239
23.02.2022 19:00 - 23.02.2022 20:00,65,137,1133,1255
23.02.2022 20:00 - 23.02.2022 21:00,65,338,1065,1389
23.02.2022 21:00 - 23.02.2022 22:00,831,1213,873,1236
23.02.2022 22:00 - 23.02.2022 23:00,679,1039,848,1204
23.02.2022 23:00 - 24.02.2022 00:00,1325,1652,318,682
24.02.2022 00:00 - 24.02.2022 01:00,1569,1620,168,168
24.02.2022 01:00 - 24.02.2022 02:00,946,1229,217,342
24.02.2022 02:00 - 24.02.2022 03:00,1092,1442,207,347
24.02.2022 03:00 - 24.02.2022 04:00,1224,1369,167,412
24.02.2022 04:00 - 24.02.2022 05:00,1300,1463,305,947
24.02.2022 05:00 - 24.02.2022 06:00,1282,1442,297,1259
24.02.2022 06:00 - 24.02.2022 07:00,1152,1485,297,1298
24.02.2022 07:00 - 24.02.2022 08:00,512,988,536,1530
24.02.2022 08:00 - 24.02.2022 09:00,165,165,1348,1634
24.02.2022 09:00 - 24.02.2022 10:00,15,15,1529,1529
24.02.2022 10:00 - 24.02.2022 11:00,15,15,1529,1529
24.02.2022 11:00 - 24.02.2022 12:00,15,15,1529,1529
24.02.2022 12:00 - 24.02.2022 13:00,343,343,1244,1857
24.02.2022 13:00 - 24.02.2022 14:00,491,491,1275,2005
24.02.2022 14:00 - 24.02.2022 15:00,211,211,1101,1721
24.02.2022 15:00 - 24.02.2022 16:00,15,15,1509,1529
24.02.2022 16:00 - 24.02.2022 17:00,15,15,1529,1529
24.02.2022 17:00 - 24.02.2022 18:00,15,15,1529,1529
24.02.2022 18:00 - 24.02.2022 19:00,15,15,1529,1529
24.02.2022 19:00 - 24.02.2022 20:00,15,15,1529,1529
24.02.2022 20:00 - 24.02.2022 21:00,15,15,1528,1529
24.02.2022 21:00 - 24.02.2022 22:00,15,15,1529,1529
24.02.2022 22:00 - 24.02.2022 23:00,15,15,1529,1529
24.02.2022 23:00 - 25.02.2022 00:00,272,1039,1438,1438
25.02.2022 00:00 - 25.02.2022 01:00,1375,2673,1627,1627
25.02.2022 01:00 - 25.02.2022 02:00,1399,2567,1629,1849
25.02.2022 02:00 - 25.02.2022 03:00,680,2067,1422,1676
25.02.2022 03:00 - 25.02.2022 04:00,441,2209,1357,1457
25.02.2022 04:00 - 25.02.2022 05:00,446,2318,1443,1443
25.02.2022 05:00 - 25.02.2022 06:00,949,2710,1588,1588
25.02.2022 06:00 - 25.02.2022 07:00,728,2587,1402,1402
25.02.2022 07:00 - 25.02.2022 08:00,410,2318,1754,1755
25.02.2022 08:00 - 25.02.2022 09:00,1614,1614,939,1681
25.02.2022 09:00 - 25.02.2022 10:00,423,464,1465,1667
25.02.2022 10:00 - 25.02.2022 11:00,0,328,1634,1635
25.02.2022 11:00 - 25.02.2022 12:00,0,819,1607,1608
25.02.2022 12:00 - 25.02.2022 13:00,50,1037,1374,1424
25.02.2022 13:00 - 25.02.2022 14:00,0,300,1674,1674
25.02.2022 14:00 - 25.02.2022 15:00,0,0,1674,1674
25.02.2022 15:00 - 25.02.2022 16:00,0,0,1674,1674
25.02.2022 16:00 - 25.02.2022 17:00,0,70,1674,1674
25.02.2022 17:00 - 25.02.2022 18:00,0,0,1674,1674
25.02.2022 18:00 - 25.02.2022 19:00,0,0,1729,1729
25.02.2022 19:00 - 25.02.2022 20:00,0,0,1729,1729
25.02.2022 20:00 - 25.02.2022 21:00,0,428,1729,1729
25.02.2022 21:00 - 25.02.2022 22:00,50,865,1641,1691
25.02.2022 22:00 - 25.02.2022 23:00,10,772,1124,1224
25.02.2022 23:00 - 26.02.2022 00:00,211,1064,807,1379
26.02.2022 00:00 - 26.02.2022 01:00,69,732,1339,1434
26.02.2022 01:00 - 26.02.2022 02:00,40,432,1474,1524
26.02.2022 02:00 - 26.02.2022 03:00,0,728,1474,1507
26.02.2022 03:00 - 26.02.2022 04:00,51,1035,1354,1500
26.02.2022 04:00 - 26.02.2022 05:00,110,860,1091,1316
26.02.2022 05:00 - 26.02.2022 06:00,989,1497,948,1259
26.02.2022 06:00 - 26.02.2022 07:00,1390,1760,987,1632
26.02.2022 07:00 - 26.02.2022 08:00,904,1357,962,1267
26.02.2022 08:00 - 26.02.2022 09:00,170,1091,1170,1307
26.02.2022 09:00 - 26.02.2022 10:00,22,1324,1535,1535
26.02.2022 10:00 - 26.02.2022 11:00,0,1070,1514,1514
26.02.2022 11:00 - 26.02.2022 12:00,0,1233,1493,1514
26.02.2022 12:00 - 26.02.2022 13:00,13,786,1394,1454
26.02.2022 13:00 - 26.02.2022 14:00,319,1651,1329,1519
26.02.2022 14:00 - 26.02.2022 15:00,745,1545,1414,1720
26.02.2022 15:00 - 26.02.2022 16:00,1240,2194,1409,1584
26.02.2022 16:00 - 26.02.2022 17:00,728,1798,1309,1409
26.02.2022 17:00 - 26.02.2022 18:00,90,991,1394,1394
26.02.2022 18:00 - 26.02.2022 19:00,0,743,1513,1513
26.02.2022 19:00 - 26.02.2022 20:00,0,992,1514,1514
26.02.2022 20:00 - 26.02.2022 21:00,0,469,1474,1474
26.02.2022 21:00 - 26.02.2022 22:00,0,265,1435,1445
26.02.2022 22:00 - 26.02.2022 23:00,0,633,1369,1370
26.02.2022 23:00 - 27.02.2022 00:00,522,1164,1170,1271
27.02.2022 00:00 - 27.02.2022 01:00,1286,1607,545,672
27.02.2022 01:00 - 27.02.2022 02:00,1126,1418,612,804
27.02.2022 02:00 - 27.02.2022 03:00,1050,1352,649,821
27.02.2022 03:00 - 27.02.2022 04:00,1358,1610,530,660
27.02.2022 04:00 - 27.02.2022 05:00,1245,1470,452,677
27.02.2022 05:00 - 27.02.2022 06:00,1472,1694,437,566
27.02.2022 06:00 - 27.02.2022 07:00,1136,1612,566,721
27.02.2022 07:00 - 27.02.2022 08:00,443,1173,859,859
27.02.2022 08:00 - 27.02.2022 09:00,846,846,506,1224
27.02.2022 09:00 - 27.02.2022 10:00,35,35,1028,1469
27.02.2022 10:00 - 27.02.2022 11:00,0,0,1433,1514
27.02.2022 11:00 - 27.02.2022 12:00,0,450,1514,1514
27.02.2022 12:00 - 27.02.2022 13:00,0,289,1514,1514
27.02.2022 13:00 - 27.02.2022 14:00,0,130,1514,1514
27.02.2022 14:00 - 27.02.2022 15:00,0,1604,1514,1514
27.02.2022 15:00 - 27.02.2022 16:00,0,1918,1514,1514
27.02.2022 16:00 - 27.02.2022 17:00,711,1072,1229,1340
27.02.2022 17:00 - 27.02.2022 18:00,14,605,1514,1528
27.02.2022 18:00 - 27.02.2022 19:00,5,839,1519,1519
27.02.2022 19:00 - 27.02.2022 20:00,5,996,1519,1519
27.02.2022 20:00 - 27.02.2022 21:00,45,470,1359,1409
27.02.2022 21:00 - 27.02.2022 22:00,213,875,496,496
27.02.2022 22:00 - 27.02.2022 23:00,165,1012,746,746
27.02.2022 23:00 - 28.02.2022 00:00,1432,1862,549,549
28.02.2022 00:00 - 28.02.2022 01:00,2022,2042,551,551
28.02.2022 01:00 - 28.02.2022 02:00,2021,2074,571,571
28.02.2022 02:00 - 28.02.2022 03:00,2021,2085,571,571
28.02.2022 03:00 - 28.02.2022 04:00,2022,2065,551,551
28.02.2022 04:00 - 28.02.2022 05:00,2062,2064,551,551
28.02.2022 05:00 - 28.02.2022 06:00,2063,2065,551,551
28.02.2022 06:00 - 28.02.2022 07:00,2063,2065,551,775
28.02.2022 07:00 - 28.02.2022 08:00,1977,2065,551,551
28.02.2022 08:00 - 28.02.2022 09:00,2069,2071,558,1014
28.02.2022 09:00 - 28.02.2022 10:00,2029,2102,610,1087
28.02.2022 10:00 - 28.02.2022 11:00,376,1438,560,683
28.02.2022 11:00 - 28.02.2022 12:00,127,995,625,780
28.02.2022 12:00 - 28.02.2022 13:00,135,478,631,924
28.02.2022 13:00 - 28.02.2022 14:00,0,924,1148,1248
28.02.2022 14:00 - 28.02.2022 15:00,0,354,1426,1456
28.02.2022 15:00 - 28.02.2022 16:00,0,99,1380,1514
28.02.2022 16:00 - 28.02.2022 17:00,340,590,664,1168
28.02.2022 17:00 - 28.02.2022 18:00,134,519,756,1358
28.02.2022 18:00 - 28.02.2022 19:00,79,104,1252,1343
28.02.2022 19:00 - 28.02.2022 20:00,67,67,1404,1474
28.02.2022 20:00 - 28.02.2022 21:00,5,606,1453,1453
28.02.2022 21:00 - 28.02.2022 22:00,1516,1716,817,1778
28.02.2022 22:00 - 28.02.2022 23:00,1842,1842,558,1455
28.02.2022 23:00 - 01.03.2022 00:00,1663,1663,152,936
01.03.2022 00:00 - 01.03.2022 01:00,1708,1810,516,658
01.03.2022 01:00 - 01.03.2022 02:00,1692,1692,846,1376
01.03.2022 02:00 - 01.03.2022 03:00,1391,1391,896,1715
01.03.2022 03:00 - 01.03.2022 04:00,1073,1073,224,1457
01.03.2022 04:00 - 01.03.2022 05:00,1186,1186,224,1748
01.03.2022 05:00 - 01.03.2022 06:00,1432,1432,196,1728
01.03.2022 06:00 - 01.03.2022 07:00,1707,1709,196,196
01.03.2022 07:00 - 01.03.2022 08:00,1468,1710,196,846
01.03.2022 08:00 - 01.03.2022 09:00,1060,1410,550,995
01.03.2022 09:00 - 01.03.2022 10:00,336,336,1467,1782
01.03.2022 10:00 - 01.03.2022 11:00,132,132,1519,1646
01.03.2022 11:00 - 01.03.2022 12:00,193,193,1370,1657
01.03.2022 12:00 - 01.03.2022 13:00,47,47,1129,1536
01.03.2022 13:00 - 01.03.2022 14:00,226,226,1253,1715
01.03.2022 14:00 - 01.03.2022 15:00,0,0,1307,1489
01.03.2022 15:00 - 01.03.2022 16:00,353,353,1457,1767
01.03.2022 16:00 - 01.03.2022 17:00,11,149,1228,1392
01.03.2022 17:00 - 01.03.2022 18:00,0,101,1514,1514
01.03.2022 18:00 - 01.03.2022 19:00,0,151,1514,1514
01.03.2022 19:00 - 01.03.2022 20:00,320,353,1514,1834
01.03.2022 20:00 - 01.03.2022 21:00,0,0,1514,1514
01.03.2022 21:00 - 01.03.2022 22:00,317,1047,630,1146
01.03.2022 22:00 - 01.03.2022 23:00,697,1348,302,1108
01.03.2022 23:00 - 02.03.2022 00:00,817,1716,334,955
02.03.2022 00:00 - 02.03.2022 01:00,353,653,165,415
02.03.2022 01:00 - 02.03.2022 02:00,258,608,271,571
02.03.2022 02:00 - 02.03.2022 03:00,138,438,294,644
02.03.2022 03:00 - 02.03.2022 04:00,542,990,257,579
02.03.2022 04:00 - 02.03.2022 05:00,995,1280,121,521
02.03.2022 05:00 - 02.03.2022 06:00,1150,1529,15,75
02.03.2022 06:00 - 02.03.2022 07:00,1528,1529,15,15
02.03.2022 07:00 - 02.03.2022 08:00,1528,1529,15,116
02.03.2022 08:00 - 02.03.2022 09:00,1528,1529,15,168
02.03.2022 09:00 - 02.03.2022 10:00,1292,1367,27,1079
02.03.2022 10:00 - 02.03.2022 11:00,687,837,131,1119
02.03.2022 11:00 - 02.03.2022 12:00,597,667,532,1602
02.03.2022 12:00 - 02.03.2022 13:00,474,474,650,1926
02.03.2022 13:00 - 02.03.2022 14:00,396,396,678,1880
02.03.2022 14:00 - 02.03.2022 15:00,332,332,364,1784
02.03.2022 15:00 - 02.03.2022 16:00,979,1029,341,1651
02.03.2022 16:00 - 02.03.2022 17:00,1536,1536,24,1661
02.03.2022 17:00 - 02.03.2022 18:00,1575,1595,130,1352
02.03.2022 18:00 - 02.03.2022 19:00,1643,1643,130,633
02.03.2022 19:00 - 02.03.2022 20:00,1643,1643,130,1058
02.03.2022 20:00 - 02.03.2022 21:00,1638,1639,130,1675
02.03.2022 21:00 - 02.03.2022 22:00,1528,1529,15,1367
02.03.2022 22:00 - 02.03.2022 23:00,1493,1493,15,954
02.03.2022 23:00 - 03.03.2022 00:00,1459,1459,15,717
03.03.2022 00:00 - 03.03.2022 01:00,1416,1559,395,828
03.03.2022 01:00 - 03.03.2022 02:00,1378,1458,388,788
03.03.2022 02:00 - 03.03.2022 03:00,1360,1440,385,915
03.03.2022 03:00 - 03.03.2022 04:00,1501,1561,385,1070
03.03.2022 04:00 - 03.03.2022 05:00,1357,1437,385,555
03.03.2022 05:00 - 03.03.2022 06:00,1529,1579,285,445
03.03.2022 06:00 - 03.03.2022 07:00,1529,1529,15,15
03.03.2022 07:00 - 03.03.2022 08:00,1529,1529,15,15
03.03.2022 08:00 - 03.03.2022 09:00,1396,1396,300,1064
03.03.2022 09:00 - 03.03.2022 10:00,1115,1115,494,2460
03.03.2022 10:00 - 03.03.2022 11:00,170,170,1646,1684
03.03.2022 11:00 - 03.03.2022 12:00,170,170,1649,1684
03.03.2022 12:00 - 03.03.2022 13:00,37,37,1551,1551
03.03.2022 13:00 - 03.03.2022 14:00,37,37,1551,1551
03.03.2022 14:00 - 03.03.2022 15:00,37,37,1551,1551
03.03.2022 15:00 - 03.03.2022 16:00,37,37,1551,1551
03.03.2022 16:00 - 03.03.2022 17:00,653,803,1303,2090
03.03.2022 17:00 - 03.03.2022 18:00,387,387,1514,1856
03.03.2022 18:00 - 03.03.2022 19:00,0,0,1513,1514
03.03.2022 19:00 - 03.03.2022 20:00,0,0,1514,1514
03.03.2022 20:00 - 03.03.2022 21:00,0,0,1514,1514
03.03.2022 21:00 - 03.03.2022 22:00,0,23,1514,1514
03.03.2022 22:00 - 03.03.2022 23:00,5,266,1519,1519
03.03.2022 23:00 - 04.03.2022 00:00,525,906,1434,1884
04.03.2022 00:00 - 04.03.2022 01:00,0,150,945,945
04.03.2022 01:00 - 04.03.2022 02:00,0,182,1244,1344
04.03.2022 02:00 - 04.03.2022 03:00,0,0,1259,1359
04.03.2022 03:00 - 04.03.2022 04:00,407,944,1016,1236
04.03.2022 04:00 - 04.03.2022 05:00,523,903,642,817
04.03.2022 05:00 - 04.03.2022 06:00,543,918,466,641
04.03.2022 06:00 - 04.03.2022 07:00,762,996,216,468
04.03.2022 07:00 - 04.03.2022 08:00,1367,1392,461,1270
04.03.2022 08:00 - 04.03.2022 09:00,913,1013,431,1542
04.03.2022 09:00 - 04.03.2022 10:00,364,479,1178,1461
04.03.2022 10:00 - 04.03.2022 11:00,0,0,1514,1514
04.03.2022 11:00 - 04.03.2022 12:00,0,0,1513,1513
04.03.2022 12:00 - 04.03.2022 13:00,0,200,1514,1514
04.03.2022 13:00 - 04.03.2022 14:00,0,369,1513,1514
04.03.2022 14:00 - 04.03.2022 15:00,0,220,1514,1514
04.03.2022 15:00 - 04.03.2022 16:00,4,4,1453,1490
04.03.2022 16:00 - 04.03.2022 17:00,764,764,1264,1807
04.03.2022 17:00 - 04.03.2022 18:00,0,49,1514,1514
04.03.2022 18:00 - 04.03.2022 19:00,0,0,1514,1514
04.03.2022 19:00 - 04.03.2022 20:00,0,0,1514,1514
04.03.2022 20:00 - 04.03.2022 21:00,0,0,1514,1514
04.03.2022 21:00 - 04.03.2022 22:00,0,0,1471,1514
04.03.2022 22:00 - 04.03.2022 23:00,37,37,1531,1551
04.03.2022 23:00 - 05.03.2022 00:00,170,170,1056,1684
05.03.2022 00:00 - 05.03.2022 01:00,0,0,1494,1514
05.03.2022 01:00 - 05.03.2022 02:00,0,0,1514,1514
05.03.2022 02:00 - 05.03.2022 03:00,0,0,1514,1514
05.03.2022 03:00 - 05.03.2022 04:00,0,0,1514,1514
05.03.2022 04:00 - 05.03.2022 05:00,0,0,1445,1464
05.03.2022 05:00 - 05.03.2022 06:00,252,252,1314,1314
05.03.2022 06:00 - 05.03.2022 07:00,573,1154,1186,1586
05.03.2022 07:00 - 05.03.2022 08:00,172,172,1139,1139
05.03.2022 08:00 - 05.03.2022 09:00,560,646,752,1343
05.03.2022 09:00 - 05.03.2022 10:00,289,289,1166,1682
05.03.2022 10:00 - 05.03.2022 11:00,0,0,1514,1514
05.03.2022 11:00 - 05.03.2022 12:00,0,0,1514,1514
05.03.2022 12:00 - 05.03.2022 13:00,0,0,1514,1514
05.03.2022 13:00 - 05.03.2022 14:00,0,0,1514,1514
05.03.2022 14:00 - 05.03.2022 15:00,0,0,1514,1514
05.03.2022 15:00 - 05.03.2022 16:00,0,0,1514,1514
05.03.2022 16:00 - 05.03.2022 17:00,0,0,1301,1301
05.03.2022 17:00 - 05.03.2022 18:00,0,0,1299,1299
05.03.2022 18:00 - 05.03.2022 19:00,0,0,1514,1514
05.03.2022 19:00 - 05.03.2022 20:00,0,0,1514,1514
05.03.2022 20:00 - 05.03.2022 21:00,0,0,1514,1514
05.03.2022 21:00 - 05.03.2022 22:00,46,46,1224,1474
05.03.2022 22:00 - 05.03.2022 23:00,170,170,1209,1209
05.03.2022 23:00 - 06.03.2022 00:00,725,725,1201,1328
06.03.2022 00:00 - 06.03.2022 01:00,384,384,1287,1765
06.03.2022 01:00 - 06.03.2022 02:00,234,234,1282,1432
06.03.2022 02:00 - 06.03.2022 03:00,0,0,1514,1514
06.03.2022 03:00 - 06.03.2022 04:00,0,0,1494,1513
06.03.2022 04:00 - 06.03.2022 05:00,0,0,1494,1513
06.03.2022 05:00 - 06.03.2022 06:00,0,0,1291,1439
06.03.2022 06:00 - 06.03.2022 07:00,140,140,1345,1445
06.03.2022 07:00 - 06.03.2022 08:00,139,449,979,1369
06.03.2022 08:00 - 06.03.2022 09:00,609,809,978,1654
06.03.2022 09:00 - 06.03.2022 10:00,484,484,570,1418
06.03.2022 10:00 - 06.03.2022 11:00,0,0,1514,1514
06.03.2022 11:00 - 06.03.2022 12:00,0,30,1513,1513
06.03.2022 12:00 - 06.03.2022 13:00,0,0,1514,1514
06.03.2022 13:00 - 06.03.2022 14:00,0,25,1514,1514
06.03.2022 14:00 - 06.03.2022 15:00,0,0,1514,1514
06.03.2022 15:00 - 06.03.2022 16:00,0,0,1513,1513
06.03.2022 16:00 - 06.03.2022 17:00,0,0,1514,1514
06.03.2022 17:00 - 06.03.2022 18:00,0,20,1514,1514
06.03.2022 18:00 - 06.03.2022 19:00,0,50,1514,1514
06.03.2022 19:00 - 06.03.2022 20:00,0,0,1514,1514
06.03.2022 20:00 - 06.03.2022 21:00,0,0,1514,1514
06.03.2022 21:00 - 06.03.2022 22:00,0,0,1368,1497
06.03.2022 22:00 - 06.03.2022 23:00,8,8,1502,1522
06.03.2022 23:00 - 07.03.2022 00:00,378,378,1308,1458
07.03.2022 00:00 - 07.03.2022 01:00,281,491,966,966
07.03.2022 01:00 - 07.03.2022 02:00,117,214,1389,1389
07.03.2022 02:00 - 07.03.2022 03:00,117,662,1551,1551
07.03.2022 03:00 - 07.03.2022 04:00,118,776,1426,1611
07.03.2022 04:00 - 07.03.2022 05:00,325,1328,1429,1499
07.03.2022 05:00 - 07.03.2022 06:00,526,1360,1201,1351
07.03.2022 06:00 - 07.03.2022 07:00,565,1165,956,1106
07.03.2022 07:00 - 07.03.2022 08:00,852,1699,1286,1386
07.03.2022 08:00 - 07.03.2022 09:00,161,640,1675,1675
07.03.2022 09:00 - 07.03.2022 10:00,29,179,1543,1543
07.03.2022 10:00 - 07.03.2022 11:00,0,0,1514,1514
07.03.2022 11:00 - 07.03.2022 12:00,0,0,1514,1514
07.03.2022 12:00 - 07.03.2022 13:00,0,0,1514,1514
07.03.2022 13:00 - 07.03.2022 14:00,0,0,1477,1514
07.03.2022 14:00 - 07.03.2022 15:00,3,3,1514,1517
07.03.2022 15:00 - 07.03.2022 16:00,383,383,1514,1787
07.03.2022 16:00 - 07.03.2022 17:00,940,1040,1043,2102
07.03.2022 17:00 - 07.03.2022 18:00,1403,1430,959,1886
07.03.2022 18:00 - 07.03.2022 19:00,1101,1720,955,1530
07.03.2022 19:00 - 07.03.2022 20:00,867,1481,1260,2009
07.03.2022 20:00 - 07.03.2022 21:00,957,1116,1536,2457
07.03.2022 21:00 - 07.03.2022 22:00,1698,2095,861,2050
07.03.2022 22:00 - 07.03.2022 23:00,1309,1883,1055,1573
07.03.2022 23:00 - 08.03.2022 00:00,1507,1790,326,326
08.03.2022 00:00 - 08.03.2022 01:00,530,1750,471,471
08.03.2022 01:00 - 08.03.2022 02:00,505,1679,371,371
08.03.2022 02:00 - 08.03.2022 03:00,505,1490,226,226
08.03.2022 03:00 - 08.03.2022 04:00,917,1686,424,424
08.03.2022 04:00 - 08.03.2022 05:00,1202,1669,215,215
08.03.2022 05:00 - 08.03.2022 06:00,1470,1729,215,215
08.03.2022 06:00 - 08.03.2022 07:00,1529,1529,15,15
08.03.2022 07:00 - 08.03.2022 08:00,833,1815,690,815
08.03.2022 08:00 - 08.03.2022 09:00,695,1899,854,954
08.03.2022 09:00 - 08.03.2022 10:00,421,1599,690,690
08.03.2022 10:00 - 08.03.2022 11:00,1158,1836,431,431
08.03.2022 11:00 - 08.03.2022 12:00,1972,2201,687,687
08.03.2022 12:00 - 08.03.2022 13:00,2050,2051,537,537
08.03.2022 13:00 - 08.03.2022 14:00,2051,2051,537,562
08.03.2022 14:00 - 08.03.2022 15:00,2050,2112,598,598
08.03.2022 15:00 - 08.03.2022 16:00,1344,1657,143,243
08.03.2022 16:00 - 08.03.2022 17:00,660,1610,165,165
08.03.2022 17:00 - 08.03.2022 18:00,1076,1763,460,965
08.03.2022 18:00 - 08.03.2022 19:00,358,1509,1004,1004
08.03.2022 19:00 - 08.03.2022 20:00,142,1213,1310,1310
08.03.2022 20:00 - 08.03.2022 21:00,259,1488,1399,1399
08.03.2022 21:00 - 08.03.2022 22:00,1021,2044,994,994
08.03.2022 22:00 - 08.03.2022 23:00,916,1722,654,654
08.03.2022 23:00 - 09.03.2022 00:00,1409,1669,155,155
09.03.2022 00:00 - 09.03.2022 01:00,1126,1310,300,314
09.03.2022 01:00 - 09.03.2022 02:00,1081,1405,300,300
09.03.2022 02:00 - 09.03.2022 03:00,983,1587,740,740
09.03.2022 03:00 - 09.03.2022 04:00,704,1247,671,671
09.03.2022 04:00 - 09.03.2022 05:00,792,1346,450,450
09.03.2022 05:00 - 09.03.2022 06:00,1319,1506,55,64
09.03.2022 06:00 - 09.03.2022 07:00,1428,1529,15,573
09.03.2022 07:00 - 09.03.2022 08:00,1537,1537,24,783
09.03.2022 08:00 - 09.03.2022 09:00,786,986,24,734
09.03.2022 09:00 - 09.03.2022 10:00,1101,1251,174,2199
09.03.2022 10:00 - 09.03.2022 11:00,539,639,304,1774
09.03.2022 11:00 - 09.03.2022 12:00,772,813,265,2038
09.03.2022 12:00 - 09.03.2022 13:00,970,970,224,1592
09.03.2022 13:00 - 09.03.2022 14:00,586,831,480,895
09.03.2022 14:00 - 09.03.2022 15:00,673,1000,435,692
09.03.2022 15:00 - 09.03.2022 16:00,658,958,430,680
09.03.2022 16:00 - 09.03.2022 17:00,702,1604,1093,1243
09.03.2022 17:00 - 09.03.2022 18:00,896,1714,761,951
09.03.2022 18:00 - 09.03.2022 19:00,746,1566,1185,1225
09.03.2022 19:00 - 09.03.2022 20:00,346,909,1267,1428
09.03.2022 20:00 - 09.03.2022 21:00,249,825,1280,1470
09.03.2022 21:00 - 09.03.2022 22:00,483,1390,665,1183
09.03.2022 22:00 - 09.03.2022 23:00,643,1794,556,656
09.03.2022 23:00 - 10.03.2022 00:00,903,1850,424,424
10.03.2022 00:00 - 10.03.2022 01:00,352,911,495,795
10.03.2022 01:00 - 10.03.2022 02:00,291,924,1069,1324
10.03.2022 02:00 - 10.03.2022 03:00,271,650,1118,1280
10.03.2022 03:00 - 10.03.2022 04:00,440,889,862,1012
10.03.2022 04:00 - 10.03.2022 05:00,655,705,638,818
10.03.2022 05:00 - 10.03.2022 06:00,854,854,174,324
10.03.2022 06:00 - 10.03.2022 07:00,924,979,35,35
10.03.2022 07:00 - 10.03.2022 08:00,1461,1529,15,413
10.03.2022 08:00 - 10.03.2022 09:00,754,963,294,898
10.03.2022 09:00 - 10.03.2022 10:00,380,1551,1085,1085
10.03.2022 10:00 - 10.03.2022 11:00,275,624,392,637
10.03.2022 11:00 - 10.03.2022 12:00,597,1411,608,658
10.03.2022 12:00 - 10.03.2022 13:00,809,1959,825,1025
10.03.2022 13:00 - 10.03.2022 14:00,745,2388,939,1039
10.03.2022 14:00 - 10.03.2022 15:00,137,2514,1074,1174
10.03.2022 15:00 - 10.03.2022 16:00,147,2269,1170,1270
10.03.2022 16:00 - 10.03.2022 17:00,430,1782,657,657
10.03.2022 17:00 - 10.03.2022 18:00,140,1528,828,828
10.03.2022 18:00 - 10.03.2022 19:00,37,1578,1194,1194
10.03.2022 19:00 - 10.03.2022 20:00,37,1930,1476,1476
10.03.2022 20:00 - 10.03.2022 21:00,37,1583,1104,1104
10.03.2022 21:00 - 10.03.2022 22:00,162,1456,1404,1479
10.03.2022 22:00 - 10.03.2022 23:00,114,1211,1208,1283
10.03.2022 23:00 - 11.03.2022 00:00,766,1971,809,809
11.03.2022 00:00 - 11.03.2022 01:00,N/A,N/A,N/A,N/A
11.03.2022 01:00 - 11.03.2022 02:00,N/A,N/A,N/A,N/A
11.03.2022 02:00 - 11.03.2022 03:00,N/A,N/A,N/A,N/A
11.03.2022 03:00 - 11.03.2022 04:00,N/A,N/A,N/A,N/A
11.03.2022 04:00 - 11.03.2022 05:00,N/A,N/A,N/A,N/A
11.03.2022 05:00 - 11.03.2022 06:00,N/A,N/A,N/A,N/A
11.03.2022 06:00 - 11.03.2022 07:00,N/A,N/A,N/A,N/A
11.03.2022 07:00 - 11.03.2022 08:00,N/A,N/A,N/A,N/A
11.03.2022 08:00 - 11.03.2022 09:00,N/A,N/A,N/A,N/A
11.03.2022 09:00 - 11.03.2022 10:00,N/A,N/A,N/A,N/A
11.03.2022 10:00 - 11.03.2022 11:00,N/A,N/A,N/A,N/A
11.03.2022 11:00 - 11.03.2022 12:00,N/A,N/A,N/A,N/A
11.03.2022 12:00 - 11.03.2022 13:00,N/A,N/A,N/A,N/A
11.03.2022 13:00 - 11.03.2022 14:00,N/A,N/A,N/A,N/A
11.03.2022 14:00 - 11.03.2022 15:00,N/A,N/A,N/A,N/A
11.03.2022 15:00 - 11.03.2022 16:00,N/A,N/A,N/A,N/A
11.03.2022 16:00 - 11.03.2022 17:00,N/A,N/A,N/A,N/A
11.03.2022 17:00 - 11.03.2022 18:00,N/A,N/A,N/A,N/A
11.03.2022 18:00 - 11.03.2022 19:00,N/A,N/A,N/A,N/A
11.03.2022 19:00 - 11.03.2022 20:00,N/A,N/A,N/A,N/A
11.03.2022 20:00 - 11.03.2022 21:00,N/A,N/A,N/A,N/A
11.03.2022 21:00 - 11.03.2022 22:00,N/A,N/A,N/A,N/A
11.03.2022 22:00 - 11.03.2022 23:00,N/A,N/A,N/A,N/A
11.03.2022 23:00 - 12.03.2022 00:00,N/A,N/A,N/A,N/A
12.03.2022 00:00 - 12.03.2022 01:00,N/A,N/A,N/A,N/A
12.03.2022 01:00 - 12.03.2022 02:00,N/A,N/A,N/A,N/A
12.03.2022 02:00 - 12.03.2022 03:00,N/A,N/A,N/A,N/A
12.03.2022 03:00 - 12.03.2022 04:00,N/A,N/A,N/A,N/A
12.03.2022 04:00 - 12.03.2022 05:00,N/A,N/A,N/A,N/A
12.03.2022 05:00 - 12.03.2022 06:00,N/A,N/A,N/A,N/A
