"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"26.10.2017 00:00 - 26.10.2017 01:00","n/e","150","n/e","75"
"26.10.2017 01:00 - 26.10.2017 02:00","n/e","100","n/e","75"
"26.10.2017 02:00 - 26.10.2017 03:00","n/e","198","n/e","1991"
"26.10.2017 03:00 - 26.10.2017 04:00","n/e","198","n/e","2000"
"26.10.2017 04:00 - 26.10.2017 05:00","n/e","198","n/e","2000"
"26.10.2017 05:00 - 26.10.2017 06:00","n/e","198","n/e","1909"
"26.10.2017 06:00 - 26.10.2017 07:00","n/e","404","n/e","135"
"26.10.2017 07:00 - 26.10.2017 08:00","n/e","1000","n/e","0"
"26.10.2017 08:00 - 26.10.2017 09:00","n/e","1000","n/e","0"
"26.10.2017 09:00 - 26.10.2017 10:00","n/e","874","n/e","0"
"26.10.2017 10:00 - 26.10.2017 11:00","n/e","0","n/e","0"
"26.10.2017 11:00 - 26.10.2017 12:00","n/e","429","n/e","0"
"26.10.2017 12:00 - 26.10.2017 13:00","n/e","660","n/e","0"
"26.10.2017 13:00 - 26.10.2017 14:00","n/e","593","n/e","0"
"26.10.2017 14:00 - 26.10.2017 15:00","n/e","766","n/e","0"
"26.10.2017 15:00 - 26.10.2017 16:00","n/e","1000","n/e","0"
"26.10.2017 16:00 - 26.10.2017 17:00","n/e","1292","n/e","100"
"26.10.2017 17:00 - 26.10.2017 18:00","n/e","450","n/e","99"
"26.10.2017 18:00 - 26.10.2017 19:00","n/e","300","n/e","1378"
"26.10.2017 19:00 - 26.10.2017 20:00","n/e","250","n/e","2000"
"26.10.2017 20:00 - 26.10.2017 21:00","n/e","345","n/e","1715"
"26.10.2017 21:00 - 26.10.2017 22:00","n/e","597","n/e","0"
"26.10.2017 22:00 - 26.10.2017 23:00","n/e","1576","n/e","0"
"26.10.2017 23:00 - 27.10.2017 00:00","n/e","2000","n/e","0"
"27.10.2017 00:00 - 27.10.2017 01:00","n/e","274","n/e","932"
"27.10.2017 01:00 - 27.10.2017 02:00","n/e","174","n/e","541"
"27.10.2017 02:00 - 27.10.2017 03:00","n/e","174","n/e","855"
"27.10.2017 03:00 - 27.10.2017 04:00","n/e","346","n/e","2000"
"27.10.2017 04:00 - 27.10.2017 05:00","n/e","593","n/e","1950"
"27.10.2017 05:00 - 27.10.2017 06:00","n/e","100","n/e","593"
"27.10.2017 06:00 - 27.10.2017 07:00","n/e","1346","n/e","536"
"27.10.2017 07:00 - 27.10.2017 08:00","n/e","2000","n/e","304"
"27.10.2017 08:00 - 27.10.2017 09:00","n/e","2000","n/e","0"
"27.10.2017 09:00 - 27.10.2017 10:00","n/e","1213","n/e","0"
"27.10.2017 10:00 - 27.10.2017 11:00","n/e","1272","n/e","0"
"27.10.2017 11:00 - 27.10.2017 12:00","n/e","1700","n/e","0"
"27.10.2017 12:00 - 27.10.2017 13:00","n/e","2000","n/e","0"
"27.10.2017 13:00 - 27.10.2017 14:00","n/e","2000","n/e","0"
"27.10.2017 14:00 - 27.10.2017 15:00","n/e","2000","n/e","0"
"27.10.2017 15:00 - 27.10.2017 16:00","n/e","2000","n/e","0"
"27.10.2017 16:00 - 27.10.2017 17:00","n/e","2000","n/e","0"
"27.10.2017 17:00 - 27.10.2017 18:00","n/e","1341","n/e","0"
"27.10.2017 18:00 - 27.10.2017 19:00","n/e","679","n/e","8"
"27.10.2017 19:00 - 27.10.2017 20:00","n/e","446","n/e","1885"
"27.10.2017 20:00 - 27.10.2017 21:00","n/e","1075","n/e","0"
"27.10.2017 21:00 - 27.10.2017 22:00","n/e","2000","n/e","0"
"27.10.2017 22:00 - 27.10.2017 23:00","n/e","2000","n/e","0"
"27.10.2017 23:00 - 28.10.2017 00:00","n/e","2000","n/e","0"
"28.10.2017 00:00 - 28.10.2017 01:00","n/e","643","n/e","2000"
"28.10.2017 01:00 - 28.10.2017 02:00","n/e","593","n/e","2000"
"28.10.2017 02:00 - 28.10.2017 03:00","n/e","593","n/e","2000"
"28.10.2017 03:00 - 28.10.2017 04:00","n/e","593","n/e","2000"
"28.10.2017 04:00 - 28.10.2017 05:00","n/e","594","n/e","1950"
"28.10.2017 05:00 - 28.10.2017 06:00","n/e","50","n/e","1003"
"28.10.2017 06:00 - 28.10.2017 07:00","n/e","464","n/e","566"
"28.10.2017 07:00 - 28.10.2017 08:00","n/e","927","n/e","395"
"28.10.2017 08:00 - 28.10.2017 09:00","n/e","1349","n/e","395"
"28.10.2017 09:00 - 28.10.2017 10:00","n/e","0","n/e","755"
"28.10.2017 10:00 - 28.10.2017 11:00","n/e","50","n/e","1663"
"28.10.2017 11:00 - 28.10.2017 12:00","n/e","100","n/e","1670"
"28.10.2017 12:00 - 28.10.2017 13:00","n/e","150","n/e","1282"
"28.10.2017 13:00 - 28.10.2017 14:00","n/e","100","n/e","1058"
"28.10.2017 14:00 - 28.10.2017 15:00","n/e","50","n/e","848"
"28.10.2017 15:00 - 28.10.2017 16:00","n/e","99","n/e","911"
"28.10.2017 16:00 - 28.10.2017 17:00","n/e","100","n/e","1267"
"28.10.2017 17:00 - 28.10.2017 18:00","n/e","220","n/e","2000"
"28.10.2017 18:00 - 28.10.2017 19:00","n/e","0","n/e","2000"
"28.10.2017 19:00 - 28.10.2017 20:00","n/e","0","n/e","2000"
"28.10.2017 20:00 - 28.10.2017 21:00","n/e","92","n/e","2000"
"28.10.2017 21:00 - 28.10.2017 22:00","n/e","80","n/e","550"
"28.10.2017 22:00 - 28.10.2017 23:00","n/e","100","n/e","422"
"28.10.2017 23:00 - 29.10.2017 00:00","n/e","0","n/e","313"
"29.10.2017 00:00 - 29.10.2017 01:00","n/e","0","n/e","354"
"29.10.2017 01:00 - 29.10.2017 02:00","n/e","0","n/e","710"
"29.10.2017 02:00 - 29.10.2017 03:00","n/e","693","n/e","2000"
"29.10.2017 02:00 - 29.10.2017 03:00","n/e","693","n/e","1962"
"29.10.2017 03:00 - 29.10.2017 04:00","n/e","0","n/e","861"
"29.10.2017 04:00 - 29.10.2017 05:00","n/e","692","n/e","1666"
"29.10.2017 05:00 - 29.10.2017 06:00","n/e","495","n/e","795"
"29.10.2017 06:00 - 29.10.2017 07:00","n/e","941","n/e","1620"
"29.10.2017 07:00 - 29.10.2017 08:00","n/e","692","n/e","2000"
"29.10.2017 08:00 - 29.10.2017 09:00","n/e","1011","n/e","556"
"29.10.2017 09:00 - 29.10.2017 10:00","n/e","0","n/e","586"
"29.10.2017 10:00 - 29.10.2017 11:00","n/e","0","n/e","1539"
"29.10.2017 11:00 - 29.10.2017 12:00","n/e","50","n/e","2000"
"29.10.2017 12:00 - 29.10.2017 13:00","n/e","0","n/e","2000"
"29.10.2017 13:00 - 29.10.2017 14:00","n/e","0","n/e","2000"
"29.10.2017 14:00 - 29.10.2017 15:00","n/e","0","n/e","2000"
"29.10.2017 15:00 - 29.10.2017 16:00","n/e","0","n/e","2000"
"29.10.2017 16:00 - 29.10.2017 17:00","n/e","0","n/e","1888"
"29.10.2017 17:00 - 29.10.2017 18:00","n/e","50","n/e","2000"
"29.10.2017 18:00 - 29.10.2017 19:00","n/e","50","n/e","2000"
"29.10.2017 19:00 - 29.10.2017 20:00","n/e","0","n/e","2000"
"29.10.2017 20:00 - 29.10.2017 21:00","n/e","30","n/e","2000"
"29.10.2017 21:00 - 29.10.2017 22:00","n/e","30","n/e","680"
"29.10.2017 22:00 - 29.10.2017 23:00","n/e","937","n/e","0"
"29.10.2017 23:00 - 30.10.2017 00:00","n/e","1270","n/e","0"
"30.10.2017 00:00 - 30.10.2017 01:00","n/e","100","n/e","1712"
"30.10.2017 01:00 - 30.10.2017 02:00","n/e","767","n/e","2000"
"30.10.2017 02:00 - 30.10.2017 03:00","n/e","742","n/e","2000"
"30.10.2017 03:00 - 30.10.2017 04:00","n/e","692","n/e","2000"
"30.10.2017 04:00 - 30.10.2017 05:00","n/e","692","n/e","2000"
"30.10.2017 05:00 - 30.10.2017 06:00","n/e","692","n/e","2000"
"30.10.2017 06:00 - 30.10.2017 07:00","n/e","0","n/e","944"
"30.10.2017 07:00 - 30.10.2017 08:00","n/e","50","n/e","574"
"30.10.2017 08:00 - 30.10.2017 09:00","n/e","2000","n/e","1518"
"30.10.2017 09:00 - 30.10.2017 10:00","n/e","658","n/e","0"
"30.10.2017 10:00 - 30.10.2017 11:00","n/e","1160","n/e","0"
"30.10.2017 11:00 - 30.10.2017 12:00","n/e","1837","n/e","50"
"30.10.2017 12:00 - 30.10.2017 13:00","n/e","2000","n/e","0"
"30.10.2017 13:00 - 30.10.2017 14:00","n/e","1312","n/e","0"
"30.10.2017 14:00 - 30.10.2017 15:00","n/e","1466","n/e","0"
"30.10.2017 15:00 - 30.10.2017 16:00","n/e","1451","n/e","0"
"30.10.2017 16:00 - 30.10.2017 17:00","n/e","820","n/e","806"
"30.10.2017 17:00 - 30.10.2017 18:00","n/e","100","n/e","1591"
"30.10.2017 18:00 - 30.10.2017 19:00","n/e","0","n/e","2000"
"30.10.2017 19:00 - 30.10.2017 20:00","n/e","0","n/e","1499"
"30.10.2017 20:00 - 30.10.2017 21:00","n/e","0","n/e","597"
"30.10.2017 21:00 - 30.10.2017 22:00","n/e","1308","n/e","100"
"30.10.2017 22:00 - 30.10.2017 23:00","n/e","1466","n/e","50"
"30.10.2017 23:00 - 31.10.2017 00:00","n/e","2000","n/e","0"
"31.10.2017 00:00 - 31.10.2017 01:00","n/e","0","n/e","0"
"31.10.2017 01:00 - 31.10.2017 02:00","n/e","296","n/e","1615"
"31.10.2017 02:00 - 31.10.2017 03:00","n/e","296","n/e","1651"
"31.10.2017 03:00 - 31.10.2017 04:00","n/e","0","n/e","1336"
"31.10.2017 04:00 - 31.10.2017 05:00","n/e","0","n/e","883"
"31.10.2017 05:00 - 31.10.2017 06:00","n/e","0","n/e","298"
"31.10.2017 06:00 - 31.10.2017 07:00","n/e","501","n/e","506"
"31.10.2017 07:00 - 31.10.2017 08:00","n/e","2000","n/e","0"
"31.10.2017 08:00 - 31.10.2017 09:00","n/e","2000","n/e","0"
"31.10.2017 09:00 - 31.10.2017 10:00","n/e","2000","n/e","0"
"31.10.2017 10:00 - 31.10.2017 11:00","n/e","1916","n/e","0"
"31.10.2017 11:00 - 31.10.2017 12:00","n/e","2000","n/e","0"
"31.10.2017 12:00 - 31.10.2017 13:00","n/e","2000","n/e","0"
"31.10.2017 13:00 - 31.10.2017 14:00","n/e","2000","n/e","0"
"31.10.2017 14:00 - 31.10.2017 15:00","n/e","2000","n/e","0"
"31.10.2017 15:00 - 31.10.2017 16:00","n/e","2000","n/e","0"
"31.10.2017 16:00 - 31.10.2017 17:00","n/e","2000","n/e","0"
"31.10.2017 17:00 - 31.10.2017 18:00","n/e","1762","n/e","565"
"31.10.2017 18:00 - 31.10.2017 19:00","n/e","150","n/e","0"
"31.10.2017 19:00 - 31.10.2017 20:00","n/e","150","n/e","0"
"31.10.2017 20:00 - 31.10.2017 21:00","n/e","1307","n/e","173"
"31.10.2017 21:00 - 31.10.2017 22:00","n/e","2000","n/e","0"
"31.10.2017 22:00 - 31.10.2017 23:00","n/e","2000","n/e","0"
"31.10.2017 23:00 - 01.11.2017 00:00","n/e","2000","n/e","0"
"01.11.2017 00:00 - 01.11.2017 01:00","n/e","0","n/e","627"
"01.11.2017 01:00 - 01.11.2017 02:00","n/e","0","n/e","1232"
"01.11.2017 02:00 - 01.11.2017 03:00","n/e","395","n/e","1747"
"01.11.2017 03:00 - 01.11.2017 04:00","n/e","600","n/e","2000"
"01.11.2017 04:00 - 01.11.2017 05:00","n/e","600","n/e","2000"
"01.11.2017 05:00 - 01.11.2017 06:00","n/e","600","n/e","2000"
"01.11.2017 06:00 - 01.11.2017 07:00","n/e","600","n/e","2000"
"01.11.2017 07:00 - 01.11.2017 08:00","n/e","855","n/e","2255"
"01.11.2017 08:00 - 01.11.2017 09:00","n/e","255","n/e","2255"
"01.11.2017 09:00 - 01.11.2017 10:00","n/e","0","n/e","2000"
"01.11.2017 10:00 - 01.11.2017 11:00","n/e","0","n/e","2000"
"01.11.2017 11:00 - 01.11.2017 12:00","n/e","0","n/e","2000"
"01.11.2017 12:00 - 01.11.2017 13:00","n/e","0","n/e","2000"
"01.11.2017 13:00 - 01.11.2017 14:00","n/e","0","n/e","2000"
"01.11.2017 14:00 - 01.11.2017 15:00","n/e","0","n/e","2000"
"01.11.2017 15:00 - 01.11.2017 16:00","n/e","0","n/e","2000"
"01.11.2017 16:00 - 01.11.2017 17:00","n/e","0","n/e","2000"
"01.11.2017 17:00 - 01.11.2017 18:00","n/e","0","n/e","2000"
"01.11.2017 18:00 - 01.11.2017 19:00","n/e","0","n/e","2000"
"01.11.2017 19:00 - 01.11.2017 20:00","n/e","0","n/e","2000"
"01.11.2017 20:00 - 01.11.2017 21:00","n/e","0","n/e","2000"
"01.11.2017 21:00 - 01.11.2017 22:00","n/e","0","n/e","1252"
"01.11.2017 22:00 - 01.11.2017 23:00","n/e","0","n/e","161"
"01.11.2017 23:00 - 02.11.2017 00:00","n/e","449","n/e","70"
"02.11.2017 00:00 - 02.11.2017 01:00","n/e","445","n/e","2000"
"02.11.2017 01:00 - 02.11.2017 02:00","n/e","445","n/e","2000"
"02.11.2017 02:00 - 02.11.2017 03:00","n/e","445","n/e","2000"
"02.11.2017 03:00 - 02.11.2017 04:00","n/e","445","n/e","2000"
"02.11.2017 04:00 - 02.11.2017 05:00","n/e","445","n/e","2000"
"02.11.2017 05:00 - 02.11.2017 06:00","n/e","525","n/e","1981"
"02.11.2017 06:00 - 02.11.2017 07:00","n/e","328","n/e","202"
"02.11.2017 07:00 - 02.11.2017 08:00","n/e","1078","n/e","0"
"02.11.2017 08:00 - 02.11.2017 09:00","n/e","2000","n/e","0"
"02.11.2017 09:00 - 02.11.2017 10:00","n/e","2000","n/e","0"
"02.11.2017 10:00 - 02.11.2017 11:00","n/e","2000","n/e","0"
"02.11.2017 11:00 - 02.11.2017 12:00","n/e","2000","n/e","0"
"02.11.2017 12:00 - 02.11.2017 13:00","n/e","2000","n/e","0"
"02.11.2017 13:00 - 02.11.2017 14:00","n/e","2000","n/e","0"
"02.11.2017 14:00 - 02.11.2017 15:00","n/e","2000","n/e","0"
"02.11.2017 15:00 - 02.11.2017 16:00","n/e","2000","n/e","0"
"02.11.2017 16:00 - 02.11.2017 17:00","n/e","1380","n/e","0"
"02.11.2017 17:00 - 02.11.2017 18:00","n/e","0","n/e","2000"
"02.11.2017 18:00 - 02.11.2017 19:00","n/e","0","n/e","2000"
"02.11.2017 19:00 - 02.11.2017 20:00","n/e","0","n/e","1915"
"02.11.2017 20:00 - 02.11.2017 21:00","n/e","0","n/e","1249"
"02.11.2017 21:00 - 02.11.2017 22:00","n/e","96","n/e","0"
"02.11.2017 22:00 - 02.11.2017 23:00","n/e","1785","n/e","0"
"02.11.2017 23:00 - 03.11.2017 00:00","n/e","1950","n/e","0"
"03.11.2017 00:00 - 03.11.2017 01:00","n/e","136","n/e","0"
"03.11.2017 01:00 - 03.11.2017 02:00","n/e","126","n/e","449"
"03.11.2017 02:00 - 03.11.2017 03:00","n/e","101","n/e","691"
"03.11.2017 03:00 - 03.11.2017 04:00","n/e","99","n/e","1753"
"03.11.2017 04:00 - 03.11.2017 05:00","n/e","0","n/e","1248"
"03.11.2017 05:00 - 03.11.2017 06:00","n/e","407","n/e","0"
"03.11.2017 06:00 - 03.11.2017 07:00","n/e","2000","n/e","1467"
"03.11.2017 07:00 - 03.11.2017 08:00","n/e","2000","n/e","0"
"03.11.2017 08:00 - 03.11.2017 09:00","n/e","2000","n/e","0"
"03.11.2017 09:00 - 03.11.2017 10:00","n/e","1508","n/e","165"
"03.11.2017 10:00 - 03.11.2017 11:00","n/e","1061","n/e","100"
"03.11.2017 11:00 - 03.11.2017 12:00","n/e","1620","n/e","0"
"03.11.2017 12:00 - 03.11.2017 13:00","n/e","2000","n/e","0"
"03.11.2017 13:00 - 03.11.2017 14:00","n/e","2000","n/e","0"
"03.11.2017 14:00 - 03.11.2017 15:00","n/e","2000","n/e","201"
"03.11.2017 15:00 - 03.11.2017 16:00","n/e","1706","n/e","50"
"03.11.2017 16:00 - 03.11.2017 17:00","n/e","2000","n/e","0"
"03.11.2017 17:00 - 03.11.2017 18:00","n/e","0","n/e","1105"
"03.11.2017 18:00 - 03.11.2017 19:00","n/e","0","n/e","1038"
"03.11.2017 19:00 - 03.11.2017 20:00","n/e","0","n/e","973"
"03.11.2017 20:00 - 03.11.2017 21:00","n/e","1123","n/e","50"
"03.11.2017 21:00 - 03.11.2017 22:00","n/e","1638","n/e","50"
"03.11.2017 22:00 - 03.11.2017 23:00","n/e","822","n/e","0"
"03.11.2017 23:00 - 04.11.2017 00:00","n/e","2000","n/e","0"
"04.11.2017 00:00 - 04.11.2017 01:00","n/e","0","n/e","1778"
"04.11.2017 01:00 - 04.11.2017 02:00","n/e","198","n/e","2000"
"04.11.2017 02:00 - 04.11.2017 03:00","n/e","198","n/e","2000"
"04.11.2017 03:00 - 04.11.2017 04:00","n/e","198","n/e","2000"
"04.11.2017 04:00 - 04.11.2017 05:00","n/e","198","n/e","2000"
"04.11.2017 05:00 - 04.11.2017 06:00","n/e","198","n/e","2000"
"04.11.2017 06:00 - 04.11.2017 07:00","n/e","198","n/e","2000"
"04.11.2017 07:00 - 04.11.2017 08:00","n/e","198","n/e","2000"
"04.11.2017 08:00 - 04.11.2017 09:00","n/e","0","n/e","2000"
"04.11.2017 09:00 - 04.11.2017 10:00","n/e","0","n/e","2000"
"04.11.2017 10:00 - 04.11.2017 11:00","n/e","0","n/e","2000"
"04.11.2017 11:00 - 04.11.2017 12:00","n/e","0","n/e","2000"
"04.11.2017 12:00 - 04.11.2017 13:00","n/e","0","n/e","2000"
"04.11.2017 13:00 - 04.11.2017 14:00","n/e","0","n/e","2000"
"04.11.2017 14:00 - 04.11.2017 15:00","n/e","0","n/e","2000"
"04.11.2017 15:00 - 04.11.2017 16:00","n/e","0","n/e","2000"
"04.11.2017 16:00 - 04.11.2017 17:00","n/e","0","n/e","2000"
"04.11.2017 17:00 - 04.11.2017 18:00","n/e","0","n/e","2000"
"04.11.2017 18:00 - 04.11.2017 19:00","n/e","0","n/e","2000"
"04.11.2017 19:00 - 04.11.2017 20:00","n/e","0","n/e","2000"
"04.11.2017 20:00 - 04.11.2017 21:00","n/e","0","n/e","1950"
"04.11.2017 21:00 - 04.11.2017 22:00","n/e","0","n/e","2000"
"04.11.2017 22:00 - 04.11.2017 23:00","n/e","0","n/e","2000"
"04.11.2017 23:00 - 05.11.2017 00:00","n/e","0","n/e","2000"
"05.11.2017 00:00 - 05.11.2017 01:00","n/e","395","n/e","2000"
"05.11.2017 01:00 - 05.11.2017 02:00","n/e","395","n/e","2000"
"05.11.2017 02:00 - 05.11.2017 03:00","n/e","395","n/e","2000"
"05.11.2017 03:00 - 05.11.2017 04:00","n/e","395","n/e","2000"
"05.11.2017 04:00 - 05.11.2017 05:00","n/e","593","n/e","2000"
"05.11.2017 05:00 - 05.11.2017 06:00","n/e","593","n/e","2000"
"05.11.2017 06:00 - 05.11.2017 07:00","n/e","633","n/e","2000"
"05.11.2017 07:00 - 05.11.2017 08:00","n/e","395","n/e","2000"
"05.11.2017 08:00 - 05.11.2017 09:00","n/e","297","n/e","2000"
"05.11.2017 09:00 - 05.11.2017 10:00","n/e","297","n/e","2000"
"05.11.2017 10:00 - 05.11.2017 11:00","n/e","0","n/e","2000"
"05.11.2017 11:00 - 05.11.2017 12:00","n/e","0","n/e","2000"
"05.11.2017 12:00 - 05.11.2017 13:00","n/e","0","n/e","2000"
"05.11.2017 13:00 - 05.11.2017 14:00","n/e","0","n/e","2000"
"05.11.2017 14:00 - 05.11.2017 15:00","n/e","0","n/e","2000"
"05.11.2017 15:00 - 05.11.2017 16:00","n/e","0","n/e","2000"
"05.11.2017 16:00 - 05.11.2017 17:00","n/e","0","n/e","2000"
"05.11.2017 17:00 - 05.11.2017 18:00","n/e","0","n/e","2000"
"05.11.2017 18:00 - 05.11.2017 19:00","n/e","0","n/e","2000"
"05.11.2017 19:00 - 05.11.2017 20:00","n/e","0","n/e","2000"
"05.11.2017 20:00 - 05.11.2017 21:00","n/e","50","n/e","2000"
"05.11.2017 21:00 - 05.11.2017 22:00","n/e","75","n/e","2000"
"05.11.2017 22:00 - 05.11.2017 23:00","n/e","0","n/e","814"
"05.11.2017 23:00 - 06.11.2017 00:00","n/e","0","n/e","20"
"06.11.2017 00:00 - 06.11.2017 01:00","n/e","50","n/e","1764"
"06.11.2017 01:00 - 06.11.2017 02:00","n/e","198","n/e","2000"
"06.11.2017 02:00 - 06.11.2017 03:00","n/e","198","n/e","2000"
"06.11.2017 03:00 - 06.11.2017 04:00","n/e","198","n/e","2000"
"06.11.2017 04:00 - 06.11.2017 05:00","n/e","198","n/e","2000"
"06.11.2017 05:00 - 06.11.2017 06:00","n/e","0","n/e","1843"
"06.11.2017 06:00 - 06.11.2017 07:00","n/e","325","n/e","0"
"06.11.2017 07:00 - 06.11.2017 08:00","n/e","1600","n/e","0"
"06.11.2017 08:00 - 06.11.2017 09:00","n/e","1674","n/e","0"
"06.11.2017 09:00 - 06.11.2017 10:00","n/e","1800","n/e","0"
"06.11.2017 10:00 - 06.11.2017 11:00","n/e","2000","n/e","0"
"06.11.2017 11:00 - 06.11.2017 12:00","n/e","2000","n/e","0"
"06.11.2017 12:00 - 06.11.2017 13:00","n/e","2000","n/e","0"
"06.11.2017 13:00 - 06.11.2017 14:00","n/e","2000","n/e","0"
"06.11.2017 14:00 - 06.11.2017 15:00","n/e","2000","n/e","0"
"06.11.2017 15:00 - 06.11.2017 16:00","n/e","2000","n/e","0"
"06.11.2017 16:00 - 06.11.2017 17:00","n/e","2000","n/e","809"
"06.11.2017 17:00 - 06.11.2017 18:00","n/e","2000","n/e","1905"
"06.11.2017 18:00 - 06.11.2017 19:00","n/e","2000","n/e","1517"
"06.11.2017 19:00 - 06.11.2017 20:00","n/e","2000","n/e","1012"
"06.11.2017 20:00 - 06.11.2017 21:00","n/e","1593","n/e","807"
"06.11.2017 21:00 - 06.11.2017 22:00","n/e","2000","n/e","708"
"06.11.2017 22:00 - 06.11.2017 23:00","n/e","2000","n/e","150"
"06.11.2017 23:00 - 07.11.2017 00:00","n/e","2000","n/e","0"
"07.11.2017 00:00 - 07.11.2017 01:00","n/e","806","n/e","0"
"07.11.2017 01:00 - 07.11.2017 02:00","n/e","100","n/e","0"
"07.11.2017 02:00 - 07.11.2017 03:00","n/e","100","n/e","0"
"07.11.2017 03:00 - 07.11.2017 04:00","n/e","100","n/e","0"
"07.11.2017 04:00 - 07.11.2017 05:00","n/e","369","n/e","0"
"07.11.2017 05:00 - 07.11.2017 06:00","n/e","1361","n/e","0"
"07.11.2017 06:00 - 07.11.2017 07:00","n/e","2000","n/e","404"
"07.11.2017 07:00 - 07.11.2017 08:00","n/e","2000","n/e","202"
"07.11.2017 08:00 - 07.11.2017 09:00","n/e","2000","n/e","0"
"07.11.2017 09:00 - 07.11.2017 10:00","n/e","2000","n/e","0"
"07.11.2017 10:00 - 07.11.2017 11:00","n/e","2000","n/e","0"
"07.11.2017 11:00 - 07.11.2017 12:00","n/e","2000","n/e","0"
"07.11.2017 12:00 - 07.11.2017 13:00","n/e","2000","n/e","0"
"07.11.2017 13:00 - 07.11.2017 14:00","n/e","2000","n/e","0"
"07.11.2017 14:00 - 07.11.2017 15:00","n/e","2000","n/e","0"
"07.11.2017 15:00 - 07.11.2017 16:00","n/e","2000","n/e","0"
"07.11.2017 16:00 - 07.11.2017 17:00","n/e","2000","n/e","0"
"07.11.2017 17:00 - 07.11.2017 18:00","n/e","2000","n/e","1214"
"07.11.2017 18:00 - 07.11.2017 19:00","n/e","1532","n/e","1214"
"07.11.2017 19:00 - 07.11.2017 20:00","n/e","2000","n/e","1214"
"07.11.2017 20:00 - 07.11.2017 21:00","n/e","1887","n/e","0"
"07.11.2017 21:00 - 07.11.2017 22:00","n/e","2000","n/e","0"
"07.11.2017 22:00 - 07.11.2017 23:00","n/e","1499","n/e","0"
"07.11.2017 23:00 - 08.11.2017 00:00","n/e","2000","n/e","0"
"08.11.2017 00:00 - 08.11.2017 01:00","n/e","1500","n/e","0"
"08.11.2017 01:00 - 08.11.2017 02:00","n/e","905","n/e","0"
"08.11.2017 02:00 - 08.11.2017 03:00","n/e","100","n/e","0"
"08.11.2017 03:00 - 08.11.2017 04:00","n/e","100","n/e","0"
"08.11.2017 04:00 - 08.11.2017 05:00","n/e","100","n/e","0"
"08.11.2017 05:00 - 08.11.2017 06:00","n/e","1500","n/e","0"
"08.11.2017 06:00 - 08.11.2017 07:00","n/e","1500","n/e","0"
"08.11.2017 07:00 - 08.11.2017 08:00","n/e","1500","n/e","0"
"08.11.2017 08:00 - 08.11.2017 09:00","n/e","1500","n/e","0"
"08.11.2017 09:00 - 08.11.2017 10:00","n/e","1500","n/e","0"
"08.11.2017 10:00 - 08.11.2017 11:00","n/e","2000","n/e","0"
"08.11.2017 11:00 - 08.11.2017 12:00","n/e","2000","n/e","0"
"08.11.2017 12:00 - 08.11.2017 13:00","n/e","2000","n/e","0"
"08.11.2017 13:00 - 08.11.2017 14:00","n/e","2000","n/e","0"
"08.11.2017 14:00 - 08.11.2017 15:00","n/e","2000","n/e","0"
"08.11.2017 15:00 - 08.11.2017 16:00","n/e","2000","n/e","0"
"08.11.2017 16:00 - 08.11.2017 17:00","n/e","2000","n/e","0"
"08.11.2017 17:00 - 08.11.2017 18:00","n/e","2000","n/e","0"
"08.11.2017 18:00 - 08.11.2017 19:00","n/e","2000","n/e","0"
"08.11.2017 19:00 - 08.11.2017 20:00","n/e","2000","n/e","0"
"08.11.2017 20:00 - 08.11.2017 21:00","n/e","2000","n/e","0"
"08.11.2017 21:00 - 08.11.2017 22:00","n/e","2000","n/e","0"
"08.11.2017 22:00 - 08.11.2017 23:00","n/e","2000","n/e","0"
"08.11.2017 23:00 - 09.11.2017 00:00","n/e","2000","n/e","0"
"09.11.2017 00:00 - 09.11.2017 01:00","n/e","2000","n/e","0"
"09.11.2017 01:00 - 09.11.2017 02:00","n/e","842","n/e","0"
"09.11.2017 02:00 - 09.11.2017 03:00","n/e","1195","n/e","0"
"09.11.2017 03:00 - 09.11.2017 04:00","n/e","1016","n/e","0"
"09.11.2017 04:00 - 09.11.2017 05:00","n/e","1550","n/e","0"
"09.11.2017 05:00 - 09.11.2017 06:00","n/e","2000","n/e","0"
"09.11.2017 06:00 - 09.11.2017 07:00","n/e","2000","n/e","0"
"09.11.2017 07:00 - 09.11.2017 08:00","n/e","2000","n/e","0"
"09.11.2017 08:00 - 09.11.2017 09:00","n/e","2000","n/e","0"
"09.11.2017 09:00 - 09.11.2017 10:00","n/e","2000","n/e","0"
"09.11.2017 10:00 - 09.11.2017 11:00","n/e","2000","n/e","0"
"09.11.2017 11:00 - 09.11.2017 12:00","n/e","2000","n/e","0"
"09.11.2017 12:00 - 09.11.2017 13:00","n/e","2000","n/e","0"
"09.11.2017 13:00 - 09.11.2017 14:00","n/e","2000","n/e","0"
"09.11.2017 14:00 - 09.11.2017 15:00","n/e","2000","n/e","0"
"09.11.2017 15:00 - 09.11.2017 16:00","n/e","2000","n/e","0"
"09.11.2017 16:00 - 09.11.2017 17:00","n/e","2000","n/e","0"
"09.11.2017 17:00 - 09.11.2017 18:00","n/e","2000","n/e","0"
"09.11.2017 18:00 - 09.11.2017 19:00","n/e","2000","n/e","0"
"09.11.2017 19:00 - 09.11.2017 20:00","n/e","2000","n/e","0"
