"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"15.09.2021 08:00 - 15.09.2021 09:00","2682","2682","0","676"
"15.09.2021 09:00 - 15.09.2021 10:00","2682","2682","0","1038"
"15.09.2021 10:00 - 15.09.2021 11:00","2682","2682","0","952"
"15.09.2021 11:00 - 15.09.2021 12:00","2350","2350","0","481"
"15.09.2021 12:00 - 15.09.2021 13:00","2350","2350","0","708"
"15.09.2021 13:00 - 15.09.2021 14:00","1169","1169","0","306"
"15.09.2021 14:00 - 15.09.2021 15:00","2032","2032","0","339"
"15.09.2021 15:00 - 15.09.2021 16:00","2250","2250","0","1613"
"15.09.2021 16:00 - 15.09.2021 17:00","2250","2250","0","1171"
"15.09.2021 17:00 - 15.09.2021 18:00","2250","2250","0","822"
"15.09.2021 18:00 - 15.09.2021 19:00","2549","2549","0","349"
"15.09.2021 19:00 - 15.09.2021 20:00","2682","2682","0","625"
"15.09.2021 20:00 - 15.09.2021 21:00","2682","2682","0","2423"
"15.09.2021 21:00 - 15.09.2021 22:00","0","0","1122","2821"
"15.09.2021 22:00 - 15.09.2021 23:00","0","0","2821","2821"
"15.09.2021 23:00 - 16.09.2021 00:00","0","0","2821","2821"
"16.09.2021 00:00 - 16.09.2021 01:00","0","1","3052","3053"
"16.09.2021 01:00 - 16.09.2021 02:00","0","0","3052","3052"
"16.09.2021 02:00 - 16.09.2021 03:00","0","0","3052","3052"
"16.09.2021 03:00 - 16.09.2021 04:00","0","0","3052","3052"
"16.09.2021 04:00 - 16.09.2021 05:00","0","0","3052","3052"
"16.09.2021 05:00 - 16.09.2021 06:00","0","0","3052","3052"
"16.09.2021 06:00 - 16.09.2021 07:00","0","0","3006","3006"
"16.09.2021 07:00 - 16.09.2021 08:00","0","0","1694","2971"
"16.09.2021 08:00 - 16.09.2021 09:00","0","0","660","1854"
"16.09.2021 09:00 - 16.09.2021 10:00","0","0","2122","2720"
"16.09.2021 10:00 - 16.09.2021 11:00","0","595","2477","2514"
"16.09.2021 11:00 - 16.09.2021 12:00","0","379","1585","1585"
"16.09.2021 12:00 - 16.09.2021 13:00","0","337","1823","1866"
"16.09.2021 13:00 - 16.09.2021 14:00","0","0","1878","2143"
"16.09.2021 14:00 - 16.09.2021 15:00","0","0","1433","1806"
"16.09.2021 15:00 - 16.09.2021 16:00","0","306","1620","1620"
"16.09.2021 16:00 - 16.09.2021 17:00","0","387","2300","2314"
"16.09.2021 17:00 - 16.09.2021 18:00","0","1297","2300","2330"
"16.09.2021 18:00 - 16.09.2021 19:00","0","279","622","622"
"16.09.2021 19:00 - 16.09.2021 20:00","184","184","0","1245"
"16.09.2021 20:00 - 16.09.2021 21:00","0","0","2397","2636"
"16.09.2021 21:00 - 16.09.2021 22:00","0","0","2636","2636"
"16.09.2021 22:00 - 16.09.2021 23:00","0","0","2636","2636"
"16.09.2021 23:00 - 17.09.2021 00:00","0","0","2636","2636"
"17.09.2021 00:00 - 17.09.2021 01:00","0","0","2775","2775"
"17.09.2021 01:00 - 17.09.2021 02:00","0","0","2775","2775"
"17.09.2021 02:00 - 17.09.2021 03:00","0","0","2775","2775"
"17.09.2021 03:00 - 17.09.2021 04:00","0","0","2775","2775"
"17.09.2021 04:00 - 17.09.2021 05:00","0","0","2821","2821"
"17.09.2021 05:00 - 17.09.2021 06:00","0","0","2821","2821"
"17.09.2021 06:00 - 17.09.2021 07:00","0","5","2821","2826"
"17.09.2021 07:00 - 17.09.2021 08:00","0","0","687","2342"
"17.09.2021 08:00 - 17.09.2021 09:00","745","745","0","1149"
"17.09.2021 09:00 - 17.09.2021 10:00","704","724","0","194"
"17.09.2021 10:00 - 17.09.2021 11:00","0","0","753","1232"
"17.09.2021 11:00 - 17.09.2021 12:00","0","0","562","1027"
"17.09.2021 12:00 - 17.09.2021 13:00","0","0","568","972"
"17.09.2021 13:00 - 17.09.2021 14:00","0","0","1084","1852"
"17.09.2021 14:00 - 17.09.2021 15:00","0","148","1955","1972"
"17.09.2021 15:00 - 17.09.2021 16:00","0","465","1850","1862"
"17.09.2021 16:00 - 17.09.2021 17:00","0","0","186","368"
"17.09.2021 17:00 - 17.09.2021 18:00","886","886","0","562"
"17.09.2021 18:00 - 17.09.2021 19:00","982","982","0","771"
"17.09.2021 19:00 - 17.09.2021 20:00","1264","1392","0","332"
"17.09.2021 20:00 - 17.09.2021 21:00","0","0","544","1765"
"17.09.2021 21:00 - 17.09.2021 22:00","0","0","3011","3191"
"17.09.2021 22:00 - 17.09.2021 23:00","0","44","3191","3196"
"17.09.2021 23:00 - 18.09.2021 00:00","0","0","2529","2784"
"18.09.2021 00:00 - 18.09.2021 01:00","0","0","2821","2821"
"18.09.2021 01:00 - 18.09.2021 02:00","0","0","2821","2821"
"18.09.2021 02:00 - 18.09.2021 03:00","0","0","2821","2821"
"18.09.2021 03:00 - 18.09.2021 04:00","0","0","2728","2728"
"18.09.2021 04:00 - 18.09.2021 05:00","0","0","2728","2728"
"18.09.2021 05:00 - 18.09.2021 06:00","0","0","2728","2728"
"18.09.2021 06:00 - 18.09.2021 07:00","0","0","2728","2728"
"18.09.2021 07:00 - 18.09.2021 08:00","0","93","2728","2728"
"18.09.2021 08:00 - 18.09.2021 09:00","0","3","2913","2916"
"18.09.2021 09:00 - 18.09.2021 10:00","0","0","2913","2913"
"18.09.2021 10:00 - 18.09.2021 11:00","0","0","2913","2913"
"18.09.2021 11:00 - 18.09.2021 12:00","0","33","2821","2821"
"18.09.2021 12:00 - 18.09.2021 13:00","0","195","2821","2821"
"18.09.2021 13:00 - 18.09.2021 14:00","0","0","2538","2734"
"18.09.2021 14:00 - 18.09.2021 15:00","0","829","2057","2057"
"18.09.2021 15:00 - 18.09.2021 16:00","0","657","1191","1261"
"18.09.2021 16:00 - 18.09.2021 17:00","0","178","1277","1301"
"18.09.2021 17:00 - 18.09.2021 18:00","631","1298","0","0"
"18.09.2021 18:00 - 18.09.2021 19:00","1785","2172","0","0"
"18.09.2021 19:00 - 18.09.2021 20:00","285","534","0","0"
"18.09.2021 20:00 - 18.09.2021 21:00","0","453","3006","3006"
"18.09.2021 21:00 - 18.09.2021 22:00","0","23","3006","3006"
"18.09.2021 22:00 - 18.09.2021 23:00","0","287","3006","3006"
"18.09.2021 23:00 - 19.09.2021 00:00","0","4","3006","3006"
"19.09.2021 00:00 - 19.09.2021 01:00","0","0","2150","2150"
"19.09.2021 01:00 - 19.09.2021 02:00","0","0","2150","2150"
"19.09.2021 02:00 - 19.09.2021 03:00","0","0","2150","2150"
"19.09.2021 03:00 - 19.09.2021 04:00","0","0","2150","2150"
"19.09.2021 04:00 - 19.09.2021 05:00","0","0","2150","2150"
"19.09.2021 05:00 - 19.09.2021 06:00","0","0","2150","2150"
"19.09.2021 06:00 - 19.09.2021 07:00","0","0","2150","2150"
"19.09.2021 07:00 - 19.09.2021 08:00","0","0","2150","2150"
"19.09.2021 08:00 - 19.09.2021 09:00","0","0","2799","2799"
"19.09.2021 09:00 - 19.09.2021 10:00","0","0","2799","2799"
"19.09.2021 10:00 - 19.09.2021 11:00","0","32","2799","2831"
"19.09.2021 11:00 - 19.09.2021 12:00","0","0","2799","2799"
"19.09.2021 12:00 - 19.09.2021 13:00","0","19","2799","2805"
"19.09.2021 13:00 - 19.09.2021 14:00","0","0","2799","2799"
"19.09.2021 14:00 - 19.09.2021 15:00","0","0","2799","2799"
"19.09.2021 15:00 - 19.09.2021 16:00","0","5","2799","2799"
"19.09.2021 16:00 - 19.09.2021 17:00","0","14","2799","2799"
"19.09.2021 17:00 - 19.09.2021 18:00","0","305","2799","2799"
"19.09.2021 18:00 - 19.09.2021 19:00","0","1090","1858","1858"
"19.09.2021 19:00 - 19.09.2021 20:00","0","859","1855","1855"
"19.09.2021 20:00 - 19.09.2021 21:00","0","0","2799","2799"
"19.09.2021 21:00 - 19.09.2021 22:00","0","0","2799","2799"
"19.09.2021 22:00 - 19.09.2021 23:00","0","0","2799","2799"
"19.09.2021 23:00 - 20.09.2021 00:00","0","0","2799","2799"
"20.09.2021 00:00 - 20.09.2021 01:00","0","0","2682","2682"
"20.09.2021 01:00 - 20.09.2021 02:00","0","0","2682","2682"
"20.09.2021 02:00 - 20.09.2021 03:00","0","0","2682","2682"
"20.09.2021 03:00 - 20.09.2021 04:00","0","0","2636","2636"
"20.09.2021 04:00 - 20.09.2021 05:00","0","0","2636","2636"
"20.09.2021 05:00 - 20.09.2021 06:00","0","0","2636","2636"
"20.09.2021 06:00 - 20.09.2021 07:00","0","856","1376","1376"
"20.09.2021 07:00 - 20.09.2021 08:00","0","496","2400","2400"
"20.09.2021 08:00 - 20.09.2021 09:00","0","640","1443","1443"
"20.09.2021 09:00 - 20.09.2021 10:00","0","483","2400","2400"
"20.09.2021 10:00 - 20.09.2021 11:00","0","1035","1235","1235"
"20.09.2021 11:00 - 20.09.2021 12:00","1300","1300","0","0"
"20.09.2021 12:00 - 20.09.2021 13:00","510","1062","0","0"
"20.09.2021 13:00 - 20.09.2021 14:00","30","83","0","0"
"20.09.2021 14:00 - 20.09.2021 15:00","236","260","0","42"
"20.09.2021 15:00 - 20.09.2021 16:00","1300","1300","0","624"
"20.09.2021 16:00 - 20.09.2021 17:00","1300","1300","0","431"
"20.09.2021 17:00 - 20.09.2021 18:00","1300","1312","0","120"
"20.09.2021 18:00 - 20.09.2021 19:00","1300","1300","0","0"
"20.09.2021 19:00 - 20.09.2021 20:00","1300","1307","0","116"
"20.09.2021 20:00 - 20.09.2021 21:00","0","47","583","678"
"20.09.2021 21:00 - 20.09.2021 22:00","0","192","2400","2400"
"20.09.2021 22:00 - 20.09.2021 23:00","0","613","2191","2191"
"20.09.2021 23:00 - 21.09.2021 00:00","0","423","2395","2395"
"21.09.2021 00:00 - 21.09.2021 01:00","0","366","2223","2223"
"21.09.2021 01:00 - 21.09.2021 02:00","0","553","2137","2137"
"21.09.2021 02:00 - 21.09.2021 03:00","0","448","2174","2178"
"21.09.2021 03:00 - 21.09.2021 04:00","0","0","2250","2250"
"21.09.2021 04:00 - 21.09.2021 05:00","0","0","2300","2300"
"21.09.2021 05:00 - 21.09.2021 06:00","0","0","1556","1792"
"21.09.2021 06:00 - 21.09.2021 07:00","0","264","603","612"
"21.09.2021 07:00 - 21.09.2021 08:00","0","0","5","612"
"21.09.2021 08:00 - 21.09.2021 09:00","332","332","0","773"
"21.09.2021 09:00 - 21.09.2021 10:00","0","0","1139","1233"
"21.09.2021 10:00 - 21.09.2021 11:00","349","349","0","169"
"21.09.2021 11:00 - 21.09.2021 12:00","1025","1025","0","336"
"21.09.2021 12:00 - 21.09.2021 13:00","147","147","0","119"
"21.09.2021 13:00 - 21.09.2021 14:00","0","0","310","816"
"21.09.2021 14:00 - 21.09.2021 15:00","0","421","807","807"
"21.09.2021 15:00 - 21.09.2021 16:00","0","800","1105","1105"
"21.09.2021 16:00 - 21.09.2021 17:00","0","97","317","460"
"21.09.2021 17:00 - 21.09.2021 18:00","1003","1003","0","756"
"21.09.2021 18:00 - 21.09.2021 19:00","1212","1212","0","495"
"21.09.2021 19:00 - 21.09.2021 20:00","87","87","0","411"
"21.09.2021 20:00 - 21.09.2021 21:00","0","0","2450","2450"
"21.09.2021 21:00 - 21.09.2021 22:00","0","0","2450","2450"
"21.09.2021 22:00 - 21.09.2021 23:00","0","0","2450","2450"
"21.09.2021 23:00 - 22.09.2021 00:00","0","0","2450","2450"
"22.09.2021 00:00 - 22.09.2021 01:00","0","0","1600","1600"
"22.09.2021 01:00 - 22.09.2021 02:00","0","0","1600","1600"
"22.09.2021 02:00 - 22.09.2021 03:00","0","0","1600","1600"
"22.09.2021 03:00 - 22.09.2021 04:00","0","0","1600","1600"
"22.09.2021 04:00 - 22.09.2021 05:00","0","0","1600","1600"
"22.09.2021 05:00 - 22.09.2021 06:00","0","0","1600","1600"
"22.09.2021 06:00 - 22.09.2021 07:00","0","0","1600","1600"
"22.09.2021 07:00 - 22.09.2021 08:00","0","0","886","1600"
"22.09.2021 08:00 - 22.09.2021 09:00","0","96","233","285"
"22.09.2021 09:00 - 22.09.2021 10:00","0","18","1151","1618"
"22.09.2021 10:00 - 22.09.2021 11:00","0","0","1600","1643"
"22.09.2021 11:00 - 22.09.2021 12:00","0","537","1600","1600"
"22.09.2021 12:00 - 22.09.2021 13:00","0","190","1600","1600"
"22.09.2021 13:00 - 22.09.2021 14:00","0","0","1600","2029"
"22.09.2021 14:00 - 22.09.2021 15:00","0","0","1600","2201"
"22.09.2021 15:00 - 22.09.2021 16:00","0","0","1600","2199"
"22.09.2021 16:00 - 22.09.2021 17:00","0","14","1600","2004"
"22.09.2021 17:00 - 22.09.2021 18:00","0","5","1600","1632"
"22.09.2021 18:00 - 22.09.2021 19:00","0","712","525","525"
"22.09.2021 19:00 - 22.09.2021 20:00","860","1000","0","0"
"22.09.2021 20:00 - 22.09.2021 21:00","0","0","1217","1572"
"22.09.2021 21:00 - 22.09.2021 22:00","0","0","1600","2400"
"22.09.2021 22:00 - 22.09.2021 23:00","0","0","1600","2400"
"22.09.2021 23:00 - 23.09.2021 00:00","0","0","1600","1774"
"23.09.2021 00:00 - 23.09.2021 01:00","0","94","2000","2000"
"23.09.2021 01:00 - 23.09.2021 02:00","0","0","2000","2000"
"23.09.2021 02:00 - 23.09.2021 03:00","0","48","2000","2000"
"23.09.2021 03:00 - 23.09.2021 04:00","0","0","2000","2000"
"23.09.2021 04:00 - 23.09.2021 05:00","0","0","2000","2000"
"23.09.2021 05:00 - 23.09.2021 06:00","0","0","2000","2000"
"23.09.2021 06:00 - 23.09.2021 07:00","0","68","2000","2000"
"23.09.2021 07:00 - 23.09.2021 08:00","0","130","2000","2003"
"23.09.2021 08:00 - 23.09.2021 09:00","0","113","1377","1523"
"23.09.2021 09:00 - 23.09.2021 10:00","0","0","1678","2000"
"23.09.2021 10:00 - 23.09.2021 11:00","0","25","2000","2009"
"23.09.2021 11:00 - 23.09.2021 12:00","0","93","2000","2002"
"23.09.2021 12:00 - 23.09.2021 13:00","0","37","2000","2156"
"23.09.2021 13:00 - 23.09.2021 14:00","0","77","2000","2000"
"23.09.2021 14:00 - 23.09.2021 15:00","0","653","2000","2000"
"23.09.2021 15:00 - 23.09.2021 16:00","0","641","1136","1147"
"23.09.2021 16:00 - 23.09.2021 17:00","0","529","1535","1562"
"23.09.2021 17:00 - 23.09.2021 18:00","0","478","2000","2000"
"23.09.2021 18:00 - 23.09.2021 19:00","0","705","2000","2002"
"23.09.2021 19:00 - 23.09.2021 20:00","0","207","1196","1242"
"23.09.2021 20:00 - 23.09.2021 21:00","0","160","1305","1305"
"23.09.2021 21:00 - 23.09.2021 22:00","0","0","2000","2400"
"23.09.2021 22:00 - 23.09.2021 23:00","0","0","2000","2369"
"23.09.2021 23:00 - 24.09.2021 00:00","0","99","2000","2000"
"24.09.2021 00:00 - 24.09.2021 01:00","0","0","1550","1550"
"24.09.2021 01:00 - 24.09.2021 02:00","0","0","1550","1550"
"24.09.2021 02:00 - 24.09.2021 03:00","0","0","1550","1550"
"24.09.2021 03:00 - 24.09.2021 04:00","0","0","1500","1500"
"24.09.2021 04:00 - 24.09.2021 05:00","0","0","1500","1500"
"24.09.2021 05:00 - 24.09.2021 06:00","0","0","1500","1500"
"24.09.2021 06:00 - 24.09.2021 07:00","0","386","1500","1500"
"24.09.2021 07:00 - 24.09.2021 08:00","0","1337","287","287"
"24.09.2021 08:00 - 24.09.2021 09:00","0","1334","284","284"
"24.09.2021 09:00 - 24.09.2021 10:00","0","967","862","862"
"24.09.2021 10:00 - 24.09.2021 11:00","0","30","1650","1680"
"24.09.2021 11:00 - 24.09.2021 12:00","0","0","1650","1650"
"24.09.2021 12:00 - 24.09.2021 13:00","0","0","1950","1950"
"24.09.2021 13:00 - 24.09.2021 14:00","0","0","1950","1950"
"24.09.2021 14:00 - 24.09.2021 15:00","0","0","1500","1500"
"24.09.2021 15:00 - 24.09.2021 16:00","0","0","1500","1500"
"24.09.2021 16:00 - 24.09.2021 17:00","0","0","1500","1500"
"24.09.2021 17:00 - 24.09.2021 18:00","0","0","1500","1500"
"24.09.2021 18:00 - 24.09.2021 19:00","0","1103","3098","3098"
"24.09.2021 19:00 - 24.09.2021 20:00","0","1575","2392","2392"
"24.09.2021 20:00 - 24.09.2021 21:00","0","120","2476","2520"
"24.09.2021 21:00 - 24.09.2021 22:00","0","0","3098","3098"
"24.09.2021 22:00 - 24.09.2021 23:00","0","0","3098","3098"
"24.09.2021 23:00 - 25.09.2021 00:00","0","183","3098","3098"
"25.09.2021 00:00 - 25.09.2021 01:00","0","0","1800","1800"
"25.09.2021 01:00 - 25.09.2021 02:00","0","0","1800","1800"
"25.09.2021 02:00 - 25.09.2021 03:00","0","0","1800","1800"
"25.09.2021 03:00 - 25.09.2021 04:00","0","0","1700","1700"
"25.09.2021 04:00 - 25.09.2021 05:00","0","0","1700","1700"
"25.09.2021 05:00 - 25.09.2021 06:00","0","0","1700","1700"
"25.09.2021 06:00 - 25.09.2021 07:00","0","0","1700","1700"
"25.09.2021 07:00 - 25.09.2021 08:00","0","237","1700","1700"
"25.09.2021 08:00 - 25.09.2021 09:00","0","305","2150","2152"
"25.09.2021 09:00 - 25.09.2021 10:00","0","0","2150","2150"
"25.09.2021 10:00 - 25.09.2021 11:00","0","44","2150","2151"
"25.09.2021 11:00 - 25.09.2021 12:00","0","119","2050","2057"
"25.09.2021 12:00 - 25.09.2021 13:00","0","453","2050","2050"
"25.09.2021 13:00 - 25.09.2021 14:00","0","362","1796","1796"
"25.09.2021 14:00 - 25.09.2021 15:00","0","361","2050","2050"
"25.09.2021 15:00 - 25.09.2021 16:00","0","293","1319","1319"
"25.09.2021 16:00 - 25.09.2021 17:00","0","0","182","363"
"25.09.2021 17:00 - 25.09.2021 18:00","2100","2121","0","537"
"25.09.2021 18:00 - 25.09.2021 19:00","235","893","0","0"
"25.09.2021 19:00 - 25.09.2021 20:00","0","773","515","515"
"25.09.2021 20:00 - 25.09.2021 21:00","0","66","1453","2217"
"25.09.2021 21:00 - 25.09.2021 22:00","0","0","2799","2799"
"25.09.2021 22:00 - 25.09.2021 23:00","0","0","2799","2799"
"25.09.2021 23:00 - 26.09.2021 00:00","0","0","2799","2799"
"26.09.2021 00:00 - 26.09.2021 01:00","0","0","1250","1250"
"26.09.2021 01:00 - 26.09.2021 02:00","0","0","1250","1250"
"26.09.2021 02:00 - 26.09.2021 03:00","0","0","1250","1250"
"26.09.2021 03:00 - 26.09.2021 04:00","0","0","1100","1100"
"26.09.2021 04:00 - 26.09.2021 05:00","0","0","1100","1100"
"26.09.2021 05:00 - 26.09.2021 06:00","0","0","1100","1100"
"26.09.2021 06:00 - 26.09.2021 07:00","0","0","1100","1100"
"26.09.2021 07:00 - 26.09.2021 08:00","0","0","1100","1100"
"26.09.2021 08:00 - 26.09.2021 09:00","0","0","1400","1400"
"26.09.2021 09:00 - 26.09.2021 10:00","0","0","1400","1400"
"26.09.2021 10:00 - 26.09.2021 11:00","0","0","1400","1400"
"26.09.2021 11:00 - 26.09.2021 12:00","0","0","1400","1400"
"26.09.2021 12:00 - 26.09.2021 13:00","0","0","1750","1750"
"26.09.2021 13:00 - 26.09.2021 14:00","0","0","1750","1750"
"26.09.2021 14:00 - 26.09.2021 15:00","0","0","1750","1750"
"26.09.2021 15:00 - 26.09.2021 16:00","0","0","1750","1750"
"26.09.2021 16:00 - 26.09.2021 17:00","0","2","1750","1752"
"26.09.2021 17:00 - 26.09.2021 18:00","0","0","1200","1728"
"26.09.2021 18:00 - 26.09.2021 19:00","0","1474","1667","1667"
"26.09.2021 19:00 - 26.09.2021 20:00","0","294","1549","1549"
"26.09.2021 20:00 - 26.09.2021 21:00","0","0","2050","2050"
"26.09.2021 21:00 - 26.09.2021 22:00","0","0","2050","2050"
"26.09.2021 22:00 - 26.09.2021 23:00","0","0","2050","2050"
"26.09.2021 23:00 - 27.09.2021 00:00","0","0","2050","2050"
"27.09.2021 00:00 - 27.09.2021 01:00","0","0","1650","1650"
"27.09.2021 01:00 - 27.09.2021 02:00","0","0","1650","1650"
"27.09.2021 02:00 - 27.09.2021 03:00","0","0","1650","1650"
"27.09.2021 03:00 - 27.09.2021 04:00","0","0","1550","1550"
"27.09.2021 04:00 - 27.09.2021 05:00","0","0","1550","1550"
"27.09.2021 05:00 - 27.09.2021 06:00","0","0","1550","1550"
"27.09.2021 06:00 - 27.09.2021 07:00","0","0","1550","1550"
"27.09.2021 07:00 - 27.09.2021 08:00","0","0","1045","1599"
"27.09.2021 08:00 - 27.09.2021 09:00","0","0","836","1472"
"27.09.2021 09:00 - 27.09.2021 10:00","0","8","1600","1608"
"27.09.2021 10:00 - 27.09.2021 11:00","0","0","1600","1600"
"27.09.2021 11:00 - 27.09.2021 12:00","0","0","1600","1600"
"27.09.2021 12:00 - 27.09.2021 13:00","0","0","1800","1800"
"27.09.2021 13:00 - 27.09.2021 14:00","0","0","1800","1800"
"27.09.2021 14:00 - 27.09.2021 15:00","0","0","1700","1700"
"27.09.2021 15:00 - 27.09.2021 16:00","0","0","1700","1700"
"27.09.2021 16:00 - 27.09.2021 17:00","0","0","1700","1700"
"27.09.2021 17:00 - 27.09.2021 18:00","0","0","1700","1700"
"27.09.2021 18:00 - 27.09.2021 19:00","0","59","2100","2113"
"27.09.2021 19:00 - 27.09.2021 20:00","0","0","2100","2100"
"27.09.2021 20:00 - 27.09.2021 21:00","0","0","2100","2100"
"27.09.2021 21:00 - 27.09.2021 22:00","0","0","2100","2100"
"27.09.2021 22:00 - 27.09.2021 23:00","0","0","2100","2100"
"27.09.2021 23:00 - 28.09.2021 00:00","0","0","2100","2100"
"28.09.2021 00:00 - 28.09.2021 01:00","0","0","1250","1250"
"28.09.2021 01:00 - 28.09.2021 02:00","0","0","1250","1250"
"28.09.2021 02:00 - 28.09.2021 03:00","0","0","1250","1250"
"28.09.2021 03:00 - 28.09.2021 04:00","0","0","1250","1250"
"28.09.2021 04:00 - 28.09.2021 05:00","0","0","1300","1300"
"28.09.2021 05:00 - 28.09.2021 06:00","0","0","1300","1300"
"28.09.2021 06:00 - 28.09.2021 07:00","0","0","1300","1300"
"28.09.2021 07:00 - 28.09.2021 08:00","0","110","1900","2010"
"28.09.2021 08:00 - 28.09.2021 09:00","0","38","1189","1520"
"28.09.2021 09:00 - 28.09.2021 10:00","0","0","1900","1900"
"28.09.2021 10:00 - 28.09.2021 11:00","0","14","1900","1906"
"28.09.2021 11:00 - 28.09.2021 12:00","0","92","1900","1900"
"28.09.2021 12:00 - 28.09.2021 13:00","0","151","2000","2000"
"28.09.2021 13:00 - 28.09.2021 14:00","0","270","2000","2000"
"28.09.2021 14:00 - 28.09.2021 15:00","0","41","1600","1600"
"28.09.2021 15:00 - 28.09.2021 16:00","0","45","1600","1645"
"28.09.2021 16:00 - 28.09.2021 17:00","0","1108","807","854"
"28.09.2021 17:00 - 28.09.2021 18:00","68","700","0","0"
"28.09.2021 18:00 - 28.09.2021 19:00","700","715","0","15"
"28.09.2021 19:00 - 28.09.2021 20:00","700","700","0","0"
"28.09.2021 20:00 - 28.09.2021 21:00","533","550","0","434"
"28.09.2021 21:00 - 28.09.2021 22:00","0","0","2000","2000"
"28.09.2021 22:00 - 28.09.2021 23:00","0","25","2000","2025"
"28.09.2021 23:00 - 29.09.2021 00:00","0","5","2000","2005"
"29.09.2021 00:00 - 29.09.2021 01:00","0","0","1250","1250"
"29.09.2021 01:00 - 29.09.2021 02:00","0","0","1250","1250"
"29.09.2021 02:00 - 29.09.2021 03:00","0","0","1250","1250"
"29.09.2021 03:00 - 29.09.2021 04:00","0","0","1250","1250"
"29.09.2021 04:00 - 29.09.2021 05:00","0","0","1050","1050"
"29.09.2021 05:00 - 29.09.2021 06:00","0","0","1050","1050"
"29.09.2021 06:00 - 29.09.2021 07:00","0","0","1800","1800"
"29.09.2021 07:00 - 29.09.2021 08:00","0","0","1800","1800"
"29.09.2021 08:00 - 29.09.2021 09:00","0","0","1214","1800"
"29.09.2021 09:00 - 29.09.2021 10:00","0","0","1800","1800"
"29.09.2021 10:00 - 29.09.2021 11:00","0","0","1800","1800"
"29.09.2021 11:00 - 29.09.2021 12:00","0","0","1900","1900"
"29.09.2021 12:00 - 29.09.2021 13:00","0","592","1900","1900"
"29.09.2021 13:00 - 29.09.2021 14:00","0","4","1900","1904"
"29.09.2021 14:00 - 29.09.2021 15:00","0","1","1900","1901"
"29.09.2021 15:00 - 29.09.2021 16:00","0","0","1900","1900"
"29.09.2021 16:00 - 29.09.2021 17:00","0","11","1900","1911"
"29.09.2021 17:00 - 29.09.2021 18:00","0","5","1900","1905"
"29.09.2021 18:00 - 29.09.2021 19:00","0","257","2100","2114"
"29.09.2021 19:00 - 29.09.2021 20:00","0","0","2100","2100"
"29.09.2021 20:00 - 29.09.2021 21:00","0","0","2100","2100"
"29.09.2021 21:00 - 29.09.2021 22:00","0","0","2100","2100"
"29.09.2021 22:00 - 29.09.2021 23:00","0","0","2100","2100"
"29.09.2021 23:00 - 30.09.2021 00:00","0","873","2100","2111"
"30.09.2021 00:00 - 30.09.2021 01:00","0","333","1300","1300"
"30.09.2021 01:00 - 30.09.2021 02:00","0","2","1300","1302"
"30.09.2021 02:00 - 30.09.2021 03:00","0","16","1300","1300"
"30.09.2021 03:00 - 30.09.2021 04:00","0","0","1150","1150"
"30.09.2021 04:00 - 30.09.2021 05:00","0","0","1150","1150"
"30.09.2021 05:00 - 30.09.2021 06:00","0","0","1150","1150"
"30.09.2021 06:00 - 30.09.2021 07:00","0","0","1150","1150"
"30.09.2021 07:00 - 30.09.2021 08:00","0","0","1014","1950"
"30.09.2021 08:00 - 30.09.2021 09:00","0","5","1263","1955"
"30.09.2021 09:00 - 30.09.2021 10:00","0","0","1950","1950"
"30.09.2021 10:00 - 30.09.2021 11:00","0","0","1950","1950"
"30.09.2021 11:00 - 30.09.2021 12:00","0","0","1900","1900"
"30.09.2021 12:00 - 30.09.2021 13:00","0","12","1900","1911"
"30.09.2021 13:00 - 30.09.2021 14:00","0","0","1900","1900"
"30.09.2021 14:00 - 30.09.2021 15:00","0","0","1750","1750"
"30.09.2021 15:00 - 30.09.2021 16:00","0","0","1750","1750"
"30.09.2021 16:00 - 30.09.2021 17:00","0","0","1750","1750"
"30.09.2021 17:00 - 30.09.2021 18:00","0","0","1750","1750"
"30.09.2021 18:00 - 30.09.2021 19:00","0","0","2000","2000"
"30.09.2021 19:00 - 30.09.2021 20:00","171","171","0","1433"
"30.09.2021 20:00 - 30.09.2021 21:00","0","0","2000","2000"
"30.09.2021 21:00 - 30.09.2021 22:00","0","0","2000","2000"
"30.09.2021 22:00 - 30.09.2021 23:00","0","0","2000","2000"
"30.09.2021 23:00 - 01.10.2021 00:00","0","0","2000","2000"
"01.10.2021 00:00 - 01.10.2021 01:00","0","0","1100","1100"
"01.10.2021 01:00 - 01.10.2021 02:00","0","0","1100","1100"
"01.10.2021 02:00 - 01.10.2021 03:00","0","0","1100","1100"
"01.10.2021 03:00 - 01.10.2021 04:00","0","0","1100","1100"
"01.10.2021 04:00 - 01.10.2021 05:00","0","0","1150","1150"
"01.10.2021 05:00 - 01.10.2021 06:00","0","0","1150","1150"
"01.10.2021 06:00 - 01.10.2021 07:00","0","0","1150","1150"
"01.10.2021 07:00 - 01.10.2021 08:00","0","0","1700","1700"
"01.10.2021 08:00 - 01.10.2021 09:00","0","0","1700","1700"
"01.10.2021 09:00 - 01.10.2021 10:00","0","0","1700","1700"
"01.10.2021 10:00 - 01.10.2021 11:00","0","0","1700","1700"
