"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"12.11.2018 20:00 - 12.11.2018 21:00","0","123","3150","3150"
"12.11.2018 21:00 - 12.11.2018 22:00","0","0","3150","3150"
"12.11.2018 22:00 - 12.11.2018 23:00","0","0","3150","3150"
"12.11.2018 23:00 - 13.11.2018 00:00","0","134","3150","3150"
"13.11.2018 00:00 - 13.11.2018 01:00","0","0","3150","3150"
"13.11.2018 01:00 - 13.11.2018 02:00","0","0","2750","2750"
"13.11.2018 02:00 - 13.11.2018 03:00","0","0","2750","2750"
"13.11.2018 03:00 - 13.11.2018 04:00","0","0","2750","2750"
"13.11.2018 04:00 - 13.11.2018 05:00","0","0","2750","2750"
"13.11.2018 05:00 - 13.11.2018 06:00","0","0","2750","2750"
"13.11.2018 06:00 - 13.11.2018 07:00","0","0","703","1188"
"13.11.2018 07:00 - 13.11.2018 08:00","1018","1018","0","1303"
"13.11.2018 08:00 - 13.11.2018 09:00","1918","1918","0","942"
"13.11.2018 09:00 - 13.11.2018 10:00","2031","2031","0","455"
"13.11.2018 10:00 - 13.11.2018 11:00","308","308","0","1301"
"13.11.2018 11:00 - 13.11.2018 12:00","0","0","14","1257"
"13.11.2018 12:00 - 13.11.2018 13:00","0","0","1489","2495"
"13.11.2018 13:00 - 13.11.2018 14:00","0","0","1134","2528"
"13.11.2018 14:00 - 13.11.2018 15:00","0","0","31","1372"
"13.11.2018 15:00 - 13.11.2018 16:00","1454","1454","0","1606"
"13.11.2018 16:00 - 13.11.2018 17:00","2050","2055","0","639"
"13.11.2018 17:00 - 13.11.2018 18:00","2050","2050","0","0"
"13.11.2018 18:00 - 13.11.2018 19:00","2050","2050","0","0"
"13.11.2018 19:00 - 13.11.2018 20:00","2050","2050","0","0"
"13.11.2018 20:00 - 13.11.2018 21:00","1367","1901","0","0"
"13.11.2018 21:00 - 13.11.2018 22:00","0","0","3150","3150"
"13.11.2018 22:00 - 13.11.2018 23:00","0","0","2378","2491"
"13.11.2018 23:00 - 14.11.2018 00:00","0","241","2783","2783"
"14.11.2018 00:00 - 14.11.2018 01:00","0","207","1683","1683"
"14.11.2018 01:00 - 14.11.2018 02:00","0","0","2031","2163"
"14.11.2018 02:00 - 14.11.2018 03:00","0","0","2355","2750"
"14.11.2018 03:00 - 14.11.2018 04:00","0","213","2750","2750"
"14.11.2018 04:00 - 14.11.2018 05:00","0","289","2750","2750"
"14.11.2018 05:00 - 14.11.2018 06:00","0","424","2682","2682"
"14.11.2018 06:00 - 14.11.2018 07:00","587","843","0","0"
"14.11.2018 07:00 - 14.11.2018 08:00","950","950","0","0"
"14.11.2018 08:00 - 14.11.2018 09:00","950","950","0","0"
"14.11.2018 09:00 - 14.11.2018 10:00","950","950","0","213"
"14.11.2018 10:00 - 14.11.2018 11:00","0","5","125","257"
"14.11.2018 11:00 - 14.11.2018 12:00","0","0","303","303"
"14.11.2018 12:00 - 14.11.2018 13:00","0","856","938","938"
"14.11.2018 13:00 - 14.11.2018 14:00","0","396","441","441"
"14.11.2018 14:00 - 14.11.2018 15:00","528","950","0","0"
"14.11.2018 15:00 - 14.11.2018 16:00","950","950","0","0"
"14.11.2018 16:00 - 14.11.2018 17:00","950","950","0","0"
"14.11.2018 17:00 - 14.11.2018 18:00","2050","2050","0","0"
"14.11.2018 18:00 - 14.11.2018 19:00","2050","2050","0","0"
"14.11.2018 19:00 - 14.11.2018 20:00","2050","2050","0","0"
"14.11.2018 20:00 - 14.11.2018 21:00","222","222","0","315"
"14.11.2018 21:00 - 14.11.2018 22:00","0","0","1571","2171"
"14.11.2018 22:00 - 14.11.2018 23:00","0","0","808","1037"
"14.11.2018 23:00 - 15.11.2018 00:00","306","306","0","688"
"15.11.2018 00:00 - 15.11.2018 01:00","0","0","928","1131"
"15.11.2018 01:00 - 15.11.2018 02:00","0","263","2076","2076"
"15.11.2018 02:00 - 15.11.2018 03:00","0","374","1843","1843"
"15.11.2018 03:00 - 15.11.2018 04:00","0","508","1838","1838"
"15.11.2018 04:00 - 15.11.2018 05:00","0","543","1810","1810"
"15.11.2018 05:00 - 15.11.2018 06:00","0","383","964","964"
"15.11.2018 06:00 - 15.11.2018 07:00","1363","1644","0","0"
"15.11.2018 07:00 - 15.11.2018 08:00","950","950","0","0"
"15.11.2018 08:00 - 15.11.2018 09:00","950","950","0","0"
"15.11.2018 09:00 - 15.11.2018 10:00","950","950","0","0"
"15.11.2018 10:00 - 15.11.2018 11:00","950","950","0","0"
"15.11.2018 11:00 - 15.11.2018 12:00","366","950","0","0"
"15.11.2018 12:00 - 15.11.2018 13:00","0","1188","946","946"
"15.11.2018 13:00 - 15.11.2018 14:00","0","757","1363","1363"
"15.11.2018 14:00 - 15.11.2018 15:00","207","738","0","0"
"15.11.2018 15:00 - 15.11.2018 16:00","950","950","0","0"
"15.11.2018 16:00 - 15.11.2018 17:00","950","1902","0","0"
"15.11.2018 17:00 - 15.11.2018 18:00","2050","2050","0","0"
"15.11.2018 18:00 - 15.11.2018 19:00","2050","2050","0","0"
"15.11.2018 19:00 - 15.11.2018 20:00","2050","2050","0","0"
"15.11.2018 20:00 - 15.11.2018 21:00","415","415","0","188"
"15.11.2018 21:00 - 15.11.2018 22:00","0","97","2846","2846"
"15.11.2018 22:00 - 15.11.2018 23:00","0","432","3150","3150"
"15.11.2018 23:00 - 16.11.2018 00:00","0","1004","2674","2674"
"16.11.2018 00:00 - 16.11.2018 01:00","0","386","1782","1782"
"16.11.2018 01:00 - 16.11.2018 02:00","0","540","1888","1888"
"16.11.2018 02:00 - 16.11.2018 03:00","0","948","2077","2077"
"16.11.2018 03:00 - 16.11.2018 04:00","0","581","2405","2405"
"16.11.2018 04:00 - 16.11.2018 05:00","0","830","2750","2750"
"16.11.2018 05:00 - 16.11.2018 06:00","0","875","658","658"
"16.11.2018 06:00 - 16.11.2018 07:00","1212","2100","0","0"
"16.11.2018 07:00 - 16.11.2018 08:00","2050","2050","0","0"
"16.11.2018 08:00 - 16.11.2018 09:00","2050","2050","0","0"
"16.11.2018 09:00 - 16.11.2018 10:00","2050","2050","0","0"
"16.11.2018 10:00 - 16.11.2018 11:00","2050","2050","0","0"
"16.11.2018 11:00 - 16.11.2018 12:00","2050","2050","0","0"
"16.11.2018 12:00 - 16.11.2018 13:00","1324","1679","0","0"
"16.11.2018 13:00 - 16.11.2018 14:00","0","1064","197","197"
"16.11.2018 14:00 - 16.11.2018 15:00","543","2050","0","0"
"16.11.2018 15:00 - 16.11.2018 16:00","1645","2050","0","0"
"16.11.2018 16:00 - 16.11.2018 17:00","2050","2050","0","0"
"16.11.2018 17:00 - 16.11.2018 18:00","2050","2050","0","0"
"16.11.2018 18:00 - 16.11.2018 19:00","2050","2050","0","0"
"16.11.2018 19:00 - 16.11.2018 20:00","2050","2050","0","0"
"16.11.2018 20:00 - 16.11.2018 21:00","189","1750","0","0"
"16.11.2018 21:00 - 16.11.2018 22:00","0","686","1715","1715"
"16.11.2018 22:00 - 16.11.2018 23:00","0","873","1357","1357"
"16.11.2018 23:00 - 17.11.2018 00:00","48","1530","0","0"
"17.11.2018 00:00 - 17.11.2018 01:00","0","1084","494","494"
"17.11.2018 01:00 - 17.11.2018 02:00","0","899","305","305"
"17.11.2018 02:00 - 17.11.2018 03:00","0","469","949","949"
"17.11.2018 03:00 - 17.11.2018 04:00","0","318","1009","1009"
"17.11.2018 04:00 - 17.11.2018 05:00","0","427","2300","2300"
"17.11.2018 05:00 - 17.11.2018 06:00","0","346","69","69"
"17.11.2018 06:00 - 17.11.2018 07:00","0","701","547","547"
"17.11.2018 07:00 - 17.11.2018 08:00","0","741","253","253"
"17.11.2018 08:00 - 17.11.2018 09:00","0","576","288","288"
"17.11.2018 09:00 - 17.11.2018 10:00","0","998","427","427"
"17.11.2018 10:00 - 17.11.2018 11:00","0","919","1067","1067"
"17.11.2018 11:00 - 17.11.2018 12:00","0","1473","2138","2138"
"17.11.2018 12:00 - 17.11.2018 13:00","0","1887","2516","2516"
"17.11.2018 13:00 - 17.11.2018 14:00","0","1275","3100","3100"
"17.11.2018 14:00 - 17.11.2018 15:00","0","1497","3100","3100"
"17.11.2018 15:00 - 17.11.2018 16:00","0","2006","3100","3100"
"17.11.2018 16:00 - 17.11.2018 17:00","0","1803","1782","1782"
"17.11.2018 17:00 - 17.11.2018 18:00","108","1950","0","0"
"17.11.2018 18:00 - 17.11.2018 19:00","858","1950","0","0"
"17.11.2018 19:00 - 17.11.2018 20:00","852","1877","0","0"
"17.11.2018 20:00 - 17.11.2018 21:00","0","1760","3089","3089"
"17.11.2018 21:00 - 17.11.2018 22:00","0","720","3100","3100"
"17.11.2018 22:00 - 17.11.2018 23:00","0","687","2493","2493"
"17.11.2018 23:00 - 18.11.2018 00:00","0","866","1358","1358"
"18.11.2018 00:00 - 18.11.2018 01:00","0","566","555","555"
"18.11.2018 01:00 - 18.11.2018 02:00","0","546","505","505"
"18.11.2018 02:00 - 18.11.2018 03:00","0","1020","310","310"
"18.11.2018 03:00 - 18.11.2018 04:00","0","469","1449","1449"
"18.11.2018 04:00 - 18.11.2018 05:00","0","409","1659","1659"
"18.11.2018 05:00 - 18.11.2018 06:00","0","197","772","772"
"18.11.2018 06:00 - 18.11.2018 07:00","0","137","1600","1600"
"18.11.2018 07:00 - 18.11.2018 08:00","0","0","467","1127"
"18.11.2018 08:00 - 18.11.2018 09:00","2032","2032","0","1056"
"18.11.2018 09:00 - 18.11.2018 10:00","321","321","0","425"
"18.11.2018 10:00 - 18.11.2018 11:00","0","0","652","912"
"18.11.2018 11:00 - 18.11.2018 12:00","0","353","1425","1425"
"18.11.2018 12:00 - 18.11.2018 13:00","0","314","1279","1279"
"18.11.2018 13:00 - 18.11.2018 14:00","0","0","2300","2300"
"18.11.2018 14:00 - 18.11.2018 15:00","0","0","2300","2300"
"18.11.2018 15:00 - 18.11.2018 16:00","0","0","2300","2300"
"18.11.2018 16:00 - 18.11.2018 17:00","0","37","1788","1788"
"18.11.2018 17:00 - 18.11.2018 18:00","463","481","0","0"
"18.11.2018 18:00 - 18.11.2018 19:00","1950","1950","0","666"
"18.11.2018 19:00 - 18.11.2018 20:00","1586","1586","0","538"
"18.11.2018 20:00 - 18.11.2018 21:00","0","0","217","859"
"18.11.2018 21:00 - 18.11.2018 22:00","0","0","2431","2680"
"18.11.2018 22:00 - 18.11.2018 23:00","0","53","1949","1949"
"18.11.2018 23:00 - 19.11.2018 00:00","0","0","1585","1853"
"19.11.2018 00:00 - 19.11.2018 01:00","0","0","136","657"
"19.11.2018 01:00 - 19.11.2018 02:00","0","0","661","994"
"19.11.2018 02:00 - 19.11.2018 03:00","0","0","1032","1398"
"19.11.2018 03:00 - 19.11.2018 04:00","0","0","1967","2300"
"19.11.2018 04:00 - 19.11.2018 05:00","0","0","2300","2300"
"19.11.2018 05:00 - 19.11.2018 06:00","0","0","1442","1808"
"19.11.2018 06:00 - 19.11.2018 07:00","1809","2000","0","0"
"19.11.2018 07:00 - 19.11.2018 08:00","1950","1950","0","0"
"19.11.2018 08:00 - 19.11.2018 09:00","1950","1950","0","0"
"19.11.2018 09:00 - 19.11.2018 10:00","1950","1950","0","0"
"19.11.2018 10:00 - 19.11.2018 11:00","1950","1950","0","0"
"19.11.2018 11:00 - 19.11.2018 12:00","1950","1950","0","0"
"19.11.2018 12:00 - 19.11.2018 13:00","2000","2000","0","0"
"19.11.2018 13:00 - 19.11.2018 14:00","2000","2000","0","0"
"19.11.2018 14:00 - 19.11.2018 15:00","2000","2000","0","0"
"19.11.2018 15:00 - 19.11.2018 16:00","2000","2000","0","0"
"19.11.2018 16:00 - 19.11.2018 17:00","2000","2000","0","0"
"19.11.2018 17:00 - 19.11.2018 18:00","2000","2000","0","0"
"19.11.2018 18:00 - 19.11.2018 19:00","2000","2000","0","0"
"19.11.2018 19:00 - 19.11.2018 20:00","2000","2000","0","0"
"19.11.2018 20:00 - 19.11.2018 21:00","2000","2000","0","109"
"19.11.2018 21:00 - 19.11.2018 22:00","1548","1572","0","0"
"19.11.2018 22:00 - 19.11.2018 23:00","2000","2000","0","1033"
"19.11.2018 23:00 - 20.11.2018 00:00","254","254","0","221"
"20.11.2018 00:00 - 20.11.2018 01:00","0","1233","1038","1038"
"20.11.2018 01:00 - 20.11.2018 02:00","0","1048","122","122"
"20.11.2018 02:00 - 20.11.2018 03:00","0","1498","382","382"
"20.11.2018 03:00 - 20.11.2018 04:00","0","1240","1013","1013"
"20.11.2018 04:00 - 20.11.2018 05:00","0","879","50","50"
"20.11.2018 05:00 - 20.11.2018 06:00","1120","2447","0","0"
"20.11.2018 06:00 - 20.11.2018 07:00","2000","2000","0","0"
"20.11.2018 07:00 - 20.11.2018 08:00","2000","2000","0","0"
"20.11.2018 08:00 - 20.11.2018 09:00","2000","2000","0","0"
"20.11.2018 09:00 - 20.11.2018 10:00","2000","2000","0","0"
"20.11.2018 10:00 - 20.11.2018 11:00","2000","2000","0","0"
"20.11.2018 11:00 - 20.11.2018 12:00","2000","2000","0","0"
"20.11.2018 12:00 - 20.11.2018 13:00","2000","2000","0","0"
"20.11.2018 13:00 - 20.11.2018 14:00","2000","2000","0","0"
"20.11.2018 14:00 - 20.11.2018 15:00","2000","2000","0","0"
"20.11.2018 15:00 - 20.11.2018 16:00","2000","2000","0","0"
"20.11.2018 16:00 - 20.11.2018 17:00","2000","2000","0","0"
"20.11.2018 17:00 - 20.11.2018 18:00","2000","2000","0","0"
"20.11.2018 18:00 - 20.11.2018 19:00","2000","2000","0","0"
"20.11.2018 19:00 - 20.11.2018 20:00","2000","2000","0","0"
"20.11.2018 20:00 - 20.11.2018 21:00","2000","2000","0","0"
"20.11.2018 21:00 - 20.11.2018 22:00","2000","2000","0","47"
"20.11.2018 22:00 - 20.11.2018 23:00","2000","2000","0","138"
"20.11.2018 23:00 - 21.11.2018 00:00","2000","2000","0","105"
"21.11.2018 00:00 - 21.11.2018 01:00","2000","2000","0","0"
"21.11.2018 01:00 - 21.11.2018 02:00","2600","2600","0","0"
"21.11.2018 02:00 - 21.11.2018 03:00","2600","2600","0","0"
"21.11.2018 03:00 - 21.11.2018 04:00","2600","2600","0","0"
"21.11.2018 04:00 - 21.11.2018 05:00","2600","2600","0","0"
"21.11.2018 05:00 - 21.11.2018 06:00","2600","2600","0","0"
"21.11.2018 06:00 - 21.11.2018 07:00","2000","2000","0","0"
"21.11.2018 07:00 - 21.11.2018 08:00","2000","2000","0","0"
"21.11.2018 08:00 - 21.11.2018 09:00","2000","2000","0","0"
"21.11.2018 09:00 - 21.11.2018 10:00","2000","2000","0","0"
"21.11.2018 10:00 - 21.11.2018 11:00","2000","2000","0","0"
"21.11.2018 11:00 - 21.11.2018 12:00","2000","2000","0","0"
"21.11.2018 12:00 - 21.11.2018 13:00","2000","2000","0","0"
"21.11.2018 13:00 - 21.11.2018 14:00","2000","2000","0","0"
"21.11.2018 14:00 - 21.11.2018 15:00","2000","2000","0","0"
"21.11.2018 15:00 - 21.11.2018 16:00","2000","2000","0","0"
"21.11.2018 16:00 - 21.11.2018 17:00","2000","2000","0","0"
"21.11.2018 17:00 - 21.11.2018 18:00","2000","2000","0","0"
"21.11.2018 18:00 - 21.11.2018 19:00","2000","2000","0","0"
"21.11.2018 19:00 - 21.11.2018 20:00","2000","2000","0","0"
"21.11.2018 20:00 - 21.11.2018 21:00","2000","2000","0","0"
"21.11.2018 21:00 - 21.11.2018 22:00","2000","2000","0","0"
"21.11.2018 22:00 - 21.11.2018 23:00","2000","2000","0","0"
"21.11.2018 23:00 - 22.11.2018 00:00","2000","2000","0","0"
"22.11.2018 00:00 - 22.11.2018 01:00","2000","2000","0","16"
"22.11.2018 01:00 - 22.11.2018 02:00","2600","2600","0","45"
"22.11.2018 02:00 - 22.11.2018 03:00","2600","2600","0","0"
"22.11.2018 03:00 - 22.11.2018 04:00","2600","2600","0","15"
"22.11.2018 04:00 - 22.11.2018 05:00","2600","2600","0","73"
"22.11.2018 05:00 - 22.11.2018 06:00","2600","2600","0","0"
"22.11.2018 06:00 - 22.11.2018 07:00","2000","2000","0","0"
"22.11.2018 07:00 - 22.11.2018 08:00","2000","2000","0","0"
"22.11.2018 08:00 - 22.11.2018 09:00","1850","1850","0","0"
"22.11.2018 09:00 - 22.11.2018 10:00","1850","1850","0","0"
"22.11.2018 10:00 - 22.11.2018 11:00","1850","1850","0","0"
"22.11.2018 11:00 - 22.11.2018 12:00","1850","1850","0","0"
"22.11.2018 12:00 - 22.11.2018 13:00","1850","1850","0","0"
"22.11.2018 13:00 - 22.11.2018 14:00","1850","1850","0","0"
"22.11.2018 14:00 - 22.11.2018 15:00","1850","1850","0","0"
"22.11.2018 15:00 - 22.11.2018 16:00","1850","1850","0","0"
"22.11.2018 16:00 - 22.11.2018 17:00","1850","1850","0","0"
"22.11.2018 17:00 - 22.11.2018 18:00","1850","1850","0","0"
"22.11.2018 18:00 - 22.11.2018 19:00","1850","1850","0","0"
"22.11.2018 19:00 - 22.11.2018 20:00","2000","2000","0","0"
"22.11.2018 20:00 - 22.11.2018 21:00","2000","2000","0","0"
"22.11.2018 21:00 - 22.11.2018 22:00","2000","2000","0","0"
"22.11.2018 22:00 - 22.11.2018 23:00","2000","2000","0","0"
"22.11.2018 23:00 - 23.11.2018 00:00","2150","2150","0","0"
"23.11.2018 00:00 - 23.11.2018 01:00","1012","1755","0","0"
"23.11.2018 01:00 - 23.11.2018 02:00","901","2021","0","0"
"23.11.2018 02:00 - 23.11.2018 03:00","873","1470","0","0"
"23.11.2018 03:00 - 23.11.2018 04:00","737","986","0","0"
"23.11.2018 04:00 - 23.11.2018 05:00","542","1588","0","0"
"23.11.2018 05:00 - 23.11.2018 06:00","1057","2546","0","0"
"23.11.2018 06:00 - 23.11.2018 07:00","2000","2000","0","0"
"23.11.2018 07:00 - 23.11.2018 08:00","2000","2000","0","0"
"23.11.2018 08:00 - 23.11.2018 09:00","1900","1900","0","0"
"23.11.2018 09:00 - 23.11.2018 10:00","1900","1900","0","0"
"23.11.2018 10:00 - 23.11.2018 11:00","1900","1900","0","0"
"23.11.2018 11:00 - 23.11.2018 12:00","1900","1900","0","0"
"23.11.2018 12:00 - 23.11.2018 13:00","1900","1900","0","0"
"23.11.2018 13:00 - 23.11.2018 14:00","1900","1900","0","0"
"23.11.2018 14:00 - 23.11.2018 15:00","1900","1900","0","0"
"23.11.2018 15:00 - 23.11.2018 16:00","1900","1900","0","0"
"23.11.2018 16:00 - 23.11.2018 17:00","1900","1900","0","0"
"23.11.2018 17:00 - 23.11.2018 18:00","1900","1900","0","0"
"23.11.2018 18:00 - 23.11.2018 19:00","1900","1900","0","0"
"23.11.2018 19:00 - 23.11.2018 20:00","1900","1900","0","0"
"23.11.2018 20:00 - 23.11.2018 21:00","1900","1900","0","0"
"23.11.2018 21:00 - 23.11.2018 22:00","1141","1141","0","598"
"23.11.2018 22:00 - 23.11.2018 23:00","1900","1902","0","742"
"23.11.2018 23:00 - 24.11.2018 00:00","1900","1900","0","124"
"24.11.2018 00:00 - 24.11.2018 01:00","1124","1165","0","0"
"24.11.2018 01:00 - 24.11.2018 02:00","1533","1548","0","0"
"24.11.2018 02:00 - 24.11.2018 03:00","1662","1662","0","208"
"24.11.2018 03:00 - 24.11.2018 04:00","951","1128","0","30"
"24.11.2018 04:00 - 24.11.2018 05:00","623","695","0","0"
"24.11.2018 05:00 - 24.11.2018 06:00","786","786","0","3"
"24.11.2018 06:00 - 24.11.2018 07:00","989","1017","0","0"
"24.11.2018 07:00 - 24.11.2018 08:00","2013","2176","0","0"
"24.11.2018 08:00 - 24.11.2018 09:00","1950","1950","0","0"
"24.11.2018 09:00 - 24.11.2018 10:00","1950","1950","0","0"
"24.11.2018 10:00 - 24.11.2018 11:00","1950","1950","0","28"
"24.11.2018 11:00 - 24.11.2018 12:00","1950","1952","0","62"
"24.11.2018 12:00 - 24.11.2018 13:00","1950","1950","0","0"
"24.11.2018 13:00 - 24.11.2018 14:00","1950","1951","0","1"
"24.11.2018 14:00 - 24.11.2018 15:00","1950","1950","0","0"
"24.11.2018 15:00 - 24.11.2018 16:00","1950","1950","0","0"
"24.11.2018 16:00 - 24.11.2018 17:00","1950","1950","0","0"
"24.11.2018 17:00 - 24.11.2018 18:00","1950","1950","0","0"
"24.11.2018 18:00 - 24.11.2018 19:00","1950","1950","0","0"
"24.11.2018 19:00 - 24.11.2018 20:00","1950","1950","0","0"
"24.11.2018 20:00 - 24.11.2018 21:00","1442","1790","0","0"
"24.11.2018 21:00 - 24.11.2018 22:00","944","944","0","165"
"24.11.2018 22:00 - 24.11.2018 23:00","1950","1950","0","0"
"24.11.2018 23:00 - 25.11.2018 00:00","1950","1950","0","0"
"25.11.2018 00:00 - 25.11.2018 01:00","1950","1950","0","0"
"25.11.2018 01:00 - 25.11.2018 02:00","2600","2600","0","0"
"25.11.2018 02:00 - 25.11.2018 03:00","2252","2600","0","0"
"25.11.2018 03:00 - 25.11.2018 04:00","1408","1831","0","8"
"25.11.2018 04:00 - 25.11.2018 05:00","1022","1022","0","235"
"25.11.2018 05:00 - 25.11.2018 06:00","344","344","0","339"
"25.11.2018 06:00 - 25.11.2018 07:00","0","8","201","202"
"25.11.2018 07:00 - 25.11.2018 08:00","1730","1891","0","5"
"25.11.2018 08:00 - 25.11.2018 09:00","1325","1680","0","0"
"25.11.2018 09:00 - 25.11.2018 10:00","349","727","0","0"
"25.11.2018 10:00 - 25.11.2018 11:00","0","242","926","935"
"25.11.2018 11:00 - 25.11.2018 12:00","0","7","885","1034"
"25.11.2018 12:00 - 25.11.2018 13:00","82","82","0","303"
"25.11.2018 13:00 - 25.11.2018 14:00","0","0","930","1030"
"25.11.2018 14:00 - 25.11.2018 15:00","0","1235","1390","1390"
"25.11.2018 15:00 - 25.11.2018 16:00","111","1051","0","0"
"25.11.2018 16:00 - 25.11.2018 17:00","966","1956","0","0"
"25.11.2018 17:00 - 25.11.2018 18:00","2463","2600","0","0"
"25.11.2018 18:00 - 25.11.2018 19:00","1950","1950","0","0"
"25.11.2018 19:00 - 25.11.2018 20:00","1950","1950","0","0"
"25.11.2018 20:00 - 25.11.2018 21:00","0","0","12","478"
"25.11.2018 21:00 - 25.11.2018 22:00","0","0","1202","1498"
"25.11.2018 22:00 - 25.11.2018 23:00","0","1","519","746"
"25.11.2018 23:00 - 26.11.2018 00:00","1621","1625","0","480"
"26.11.2018 00:00 - 26.11.2018 01:00","1950","1950","0","272"
"26.11.2018 01:00 - 26.11.2018 02:00","1603","1603","0","913"
"26.11.2018 02:00 - 26.11.2018 03:00","1922","1922","0","1062"
"26.11.2018 03:00 - 26.11.2018 04:00","2226","2226","0","1000"
"26.11.2018 04:00 - 26.11.2018 05:00","2600","2600","0","244"
"26.11.2018 05:00 - 26.11.2018 06:00","2600","2600","0","517"
"26.11.2018 06:00 - 26.11.2018 07:00","2200","2200","0","0"
"26.11.2018 07:00 - 26.11.2018 08:00","1950","1950","0","0"
"26.11.2018 08:00 - 26.11.2018 09:00","1950","1950","0","0"
"26.11.2018 09:00 - 26.11.2018 10:00","1950","1950","0","0"
"26.11.2018 10:00 - 26.11.2018 11:00","1950","1950","0","0"
"26.11.2018 11:00 - 26.11.2018 12:00","1950","1950","0","0"
"26.11.2018 12:00 - 26.11.2018 13:00","1950","1950","0","0"
"26.11.2018 13:00 - 26.11.2018 14:00","1950","1950","0","0"
"26.11.2018 14:00 - 26.11.2018 15:00","1950","1950","0","0"
"26.11.2018 15:00 - 26.11.2018 16:00","1950","1950","0","0"
"26.11.2018 16:00 - 26.11.2018 17:00","1950","1950","0","0"
"26.11.2018 17:00 - 26.11.2018 18:00","1950","1950","0","0"
"26.11.2018 18:00 - 26.11.2018 19:00","1950","1950","0","0"
"26.11.2018 19:00 - 26.11.2018 20:00","1950","1950","0","0"
"26.11.2018 20:00 - 26.11.2018 21:00","1950","1950","0","0"
"26.11.2018 21:00 - 26.11.2018 22:00","1950","1950","0","384"
"26.11.2018 22:00 - 26.11.2018 23:00","1950","1950","0","395"
"26.11.2018 23:00 - 27.11.2018 00:00","1950","1950","0","279"
"27.11.2018 00:00 - 27.11.2018 01:00","1812","1812","0","13"
"27.11.2018 01:00 - 27.11.2018 02:00","1640","1640","0","68"
"27.11.2018 02:00 - 27.11.2018 03:00","1679","1679","0","120"
"27.11.2018 03:00 - 27.11.2018 04:00","0","58","205","206"
"27.11.2018 04:00 - 27.11.2018 05:00","70","70","0","101"
"27.11.2018 05:00 - 27.11.2018 06:00","1801","1801","0","196"
"27.11.2018 06:00 - 27.11.2018 07:00","2600","2600","0","0"
"27.11.2018 07:00 - 27.11.2018 08:00","1600","1600","0","0"
"27.11.2018 08:00 - 27.11.2018 09:00","1600","1600","0","0"
"27.11.2018 09:00 - 27.11.2018 10:00","1600","1600","0","0"
"27.11.2018 10:00 - 27.11.2018 11:00","1600","1600","0","0"
"27.11.2018 11:00 - 27.11.2018 12:00","1600","1600","0","0"
"27.11.2018 12:00 - 27.11.2018 13:00","1600","1600","0","0"
"27.11.2018 13:00 - 27.11.2018 14:00","1600","1600","0","0"
"27.11.2018 14:00 - 27.11.2018 15:00","1600","1600","0","0"
"27.11.2018 15:00 - 27.11.2018 16:00","1600","1600","0","0"
"27.11.2018 16:00 - 27.11.2018 17:00","1600","1600","0","0"
"27.11.2018 17:00 - 27.11.2018 18:00","1600","1600","0","0"
"27.11.2018 18:00 - 27.11.2018 19:00","1600","1600","0","0"
"27.11.2018 19:00 - 27.11.2018 20:00","2300","2300","0","3"
"27.11.2018 20:00 - 27.11.2018 21:00","974","974","0","741"
"27.11.2018 21:00 - 27.11.2018 22:00","0","89","2550","2550"
"27.11.2018 22:00 - 27.11.2018 23:00","0","14","1135","1135"
"27.11.2018 23:00 - 28.11.2018 00:00","0","236","1380","1385"
"28.11.2018 00:00 - 28.11.2018 01:00","0","0","1415","2173"
"28.11.2018 01:00 - 28.11.2018 02:00","0","0","1298","1900"
"28.11.2018 02:00 - 28.11.2018 03:00","0","0","1773","2300"
"28.11.2018 03:00 - 28.11.2018 04:00","0","0","2300","2300"
"28.11.2018 04:00 - 28.11.2018 05:00","0","0","2300","2300"
"28.11.2018 05:00 - 28.11.2018 06:00","0","0","2217","2300"
"28.11.2018 06:00 - 28.11.2018 07:00","0","913","422","422"
"28.11.2018 07:00 - 28.11.2018 08:00","1862","2300","0","0"
"28.11.2018 08:00 - 28.11.2018 09:00","2050","2050","0","0"
"28.11.2018 09:00 - 28.11.2018 10:00","414","1338","0","0"
"28.11.2018 10:00 - 28.11.2018 11:00","0","682","1026","1026"
"28.11.2018 11:00 - 28.11.2018 12:00","0","1821","1261","1261"
"28.11.2018 12:00 - 28.11.2018 13:00","0","1546","1788","1788"
"28.11.2018 13:00 - 28.11.2018 14:00","0","1985","1962","1962"
"28.11.2018 14:00 - 28.11.2018 15:00","0","1444","1493","1493"
"28.11.2018 15:00 - 28.11.2018 16:00","0","3342","1544","1544"
"28.11.2018 16:00 - 28.11.2018 17:00","0","2916","866","866"
"28.11.2018 17:00 - 28.11.2018 18:00","1718","2050","0","0"
"28.11.2018 18:00 - 28.11.2018 19:00","2050","2050","0","39"
"28.11.2018 19:00 - 28.11.2018 20:00","196","627","0","0"
"28.11.2018 20:00 - 28.11.2018 21:00","0","229","2400","2400"
"28.11.2018 21:00 - 28.11.2018 22:00","0","0","2400","2400"
"28.11.2018 22:00 - 28.11.2018 23:00","0","38","1902","1902"
"28.11.2018 23:00 - 29.11.2018 00:00","0","205","1777","1777"
"29.11.2018 00:00 - 29.11.2018 01:00","0","0","451","668"
