Time (CET/CEST),BZN|ES > BZN|FR Day Ahead [MW],BZN|ES > BZN|FR Total [MW],BZN|FR > BZN|ES Day Ahead [MW],BZN|FR > BZN|ES Total [MW]
21.01.2022 18:00 - 21.01.2022 19:00,2050,2050,0,0
21.01.2022 19:00 - 21.01.2022 20:00,2050,2050,0,0
21.01.2022 20:00 - 21.01.2022 21:00,2050,2057,0,7
21.01.2022 21:00 - 21.01.2022 22:00,2050,2052,0,351
21.01.2022 22:00 - 21.01.2022 23:00,2050,2050,0,454
21.01.2022 23:00 - 22.01.2022 00:00,2050,2087,0,306
22.01.2022 00:00 - 22.01.2022 01:00,2590,2590,0,0
22.01.2022 01:00 - 22.01.2022 02:00,2590,2590,0,118
22.01.2022 02:00 - 22.01.2022 03:00,2590,2590,0,1
22.01.2022 03:00 - 22.01.2022 04:00,2590,2590,0,0
22.01.2022 04:00 - 22.01.2022 05:00,2821,2821,0,0
22.01.2022 05:00 - 22.01.2022 06:00,2821,2821,0,0
22.01.2022 06:00 - 22.01.2022 07:00,2821,2824,0,3
22.01.2022 07:00 - 22.01.2022 08:00,2400,2400,0,0
22.01.2022 08:00 - 22.01.2022 09:00,2400,2400,0,0
22.01.2022 09:00 - 22.01.2022 10:00,2400,2400,0,0
22.01.2022 10:00 - 22.01.2022 11:00,2400,2400,0,0
22.01.2022 11:00 - 22.01.2022 12:00,2400,2400,0,0
22.01.2022 12:00 - 22.01.2022 13:00,2400,2400,0,0
22.01.2022 13:00 - 22.01.2022 14:00,1818,2313,0,0
22.01.2022 14:00 - 22.01.2022 15:00,1327,2200,0,0
22.01.2022 15:00 - 22.01.2022 16:00,2400,2406,0,6
22.01.2022 16:00 - 22.01.2022 17:00,2400,2400,0,0
22.01.2022 17:00 - 22.01.2022 18:00,2400,2400,0,0
22.01.2022 18:00 - 22.01.2022 19:00,2400,2400,0,0
22.01.2022 19:00 - 22.01.2022 20:00,1343,1343,0,161
22.01.2022 20:00 - 22.01.2022 21:00,0,74,296,484
22.01.2022 21:00 - 22.01.2022 22:00,0,150,3006,3006
22.01.2022 22:00 - 22.01.2022 23:00,0,159,1918,1918
22.01.2022 23:00 - 23.01.2022 00:00,0,212,1078,1078
23.01.2022 00:00 - 23.01.2022 01:00,0,537,1777,1777
23.01.2022 01:00 - 23.01.2022 02:00,0,707,1334,1334
23.01.2022 02:00 - 23.01.2022 03:00,0,668,479,479
23.01.2022 03:00 - 23.01.2022 04:00,0,247,1059,1059
23.01.2022 04:00 - 23.01.2022 05:00,0,332,1364,1380
23.01.2022 05:00 - 23.01.2022 06:00,0,214,1118,1118
23.01.2022 06:00 - 23.01.2022 07:00,0,117,875,875
23.01.2022 07:00 - 23.01.2022 08:00,6,33,0,363
23.01.2022 08:00 - 23.01.2022 09:00,0,43,266,295
23.01.2022 09:00 - 23.01.2022 10:00,513,866,0,37
23.01.2022 10:00 - 23.01.2022 11:00,518,1428,0,0
23.01.2022 11:00 - 23.01.2022 12:00,1168,1752,0,0
23.01.2022 12:00 - 23.01.2022 13:00,1132,1939,0,0
23.01.2022 13:00 - 23.01.2022 14:00,0,569,830,830
23.01.2022 14:00 - 23.01.2022 15:00,0,926,1137,1137
23.01.2022 15:00 - 23.01.2022 16:00,457,1552,0,0
23.01.2022 16:00 - 23.01.2022 17:00,645,1397,0,0
23.01.2022 17:00 - 23.01.2022 18:00,2677,2744,0,16
23.01.2022 18:00 - 23.01.2022 19:00,1326,1679,0,0
23.01.2022 19:00 - 23.01.2022 20:00,0,629,1758,1758
23.01.2022 20:00 - 23.01.2022 21:00,0,39,2543,2582
23.01.2022 21:00 - 23.01.2022 22:00,0,0,2543,2543
23.01.2022 22:00 - 23.01.2022 23:00,0,33,2543,2543
23.01.2022 23:00 - 24.01.2022 00:00,0,368,2543,2543
24.01.2022 00:00 - 24.01.2022 01:00,0,256,2960,2960
24.01.2022 01:00 - 24.01.2022 02:00,0,15,3006,3021
24.01.2022 02:00 - 24.01.2022 03:00,0,17,3006,3006
24.01.2022 03:00 - 24.01.2022 04:00,0,166,2977,2977
24.01.2022 04:00 - 24.01.2022 05:00,0,262,2987,2987
24.01.2022 05:00 - 24.01.2022 06:00,0,70,1086,1264
24.01.2022 06:00 - 24.01.2022 07:00,1085,1490,0,0
24.01.2022 07:00 - 24.01.2022 08:00,2300,2300,0,0
24.01.2022 08:00 - 24.01.2022 09:00,2300,2300,0,0
24.01.2022 09:00 - 24.01.2022 10:00,2300,2300,0,0
24.01.2022 10:00 - 24.01.2022 11:00,2300,2300,0,0
24.01.2022 11:00 - 24.01.2022 12:00,2300,2300,0,0
24.01.2022 12:00 - 24.01.2022 13:00,2300,2300,0,0
24.01.2022 13:00 - 24.01.2022 14:00,2300,2309,0,9
24.01.2022 14:00 - 24.01.2022 15:00,2300,2300,0,0
24.01.2022 15:00 - 24.01.2022 16:00,2636,2636,0,0
24.01.2022 16:00 - 24.01.2022 17:00,2636,2636,0,4
24.01.2022 17:00 - 24.01.2022 18:00,2400,2400,0,0
24.01.2022 18:00 - 24.01.2022 19:00,2400,2400,0,0
24.01.2022 19:00 - 24.01.2022 20:00,2400,2400,0,0
24.01.2022 20:00 - 24.01.2022 21:00,559,1900,0,0
24.01.2022 21:00 - 24.01.2022 22:00,0,2097,175,175
24.01.2022 22:00 - 24.01.2022 23:00,90,1812,0,0
24.01.2022 23:00 - 25.01.2022 00:00,0,1569,942,942
25.01.2022 00:00 - 25.01.2022 01:00,0,232,1805,1805
25.01.2022 01:00 - 25.01.2022 02:00,0,448,795,795
25.01.2022 02:00 - 25.01.2022 03:00,0,900,323,338
25.01.2022 03:00 - 25.01.2022 04:00,0,921,317,317
25.01.2022 04:00 - 25.01.2022 05:00,0,436,11,11
25.01.2022 05:00 - 25.01.2022 06:00,1298,1545,0,0
25.01.2022 06:00 - 25.01.2022 07:00,1900,1900,0,0
25.01.2022 07:00 - 25.01.2022 08:00,1900,1900,0,0
25.01.2022 08:00 - 25.01.2022 09:00,1900,1900,0,0
25.01.2022 09:00 - 25.01.2022 10:00,1900,1900,0,0
25.01.2022 10:00 - 25.01.2022 11:00,1900,1900,0,0
25.01.2022 11:00 - 25.01.2022 12:00,1900,1900,0,0
25.01.2022 12:00 - 25.01.2022 13:00,1950,1950,0,0
25.01.2022 13:00 - 25.01.2022 14:00,1950,1950,0,0
25.01.2022 14:00 - 25.01.2022 15:00,1950,1950,0,0
25.01.2022 15:00 - 25.01.2022 16:00,2250,2250,0,0
25.01.2022 16:00 - 25.01.2022 17:00,2250,2250,0,0
25.01.2022 17:00 - 25.01.2022 18:00,1850,1850,0,0
25.01.2022 18:00 - 25.01.2022 19:00,1850,1850,0,0
25.01.2022 19:00 - 25.01.2022 20:00,1850,1850,0,0
25.01.2022 20:00 - 25.01.2022 21:00,1850,1850,0,0
25.01.2022 21:00 - 25.01.2022 22:00,1850,1889,0,40
25.01.2022 22:00 - 25.01.2022 23:00,1850,1854,0,89
25.01.2022 23:00 - 26.01.2022 00:00,1850,1863,0,100
26.01.2022 00:00 - 26.01.2022 01:00,2170,2418,0,329
26.01.2022 01:00 - 26.01.2022 02:00,1327,1694,0,237
26.01.2022 02:00 - 26.01.2022 03:00,1551,1706,0,0
26.01.2022 03:00 - 26.01.2022 04:00,1261,1711,0,0
26.01.2022 04:00 - 26.01.2022 05:00,827,1291,0,25
26.01.2022 05:00 - 26.01.2022 06:00,2577,2595,0,209
26.01.2022 06:00 - 26.01.2022 07:00,1950,1950,0,0
26.01.2022 07:00 - 26.01.2022 08:00,1950,1950,0,0
26.01.2022 08:00 - 26.01.2022 09:00,1950,1950,0,0
26.01.2022 09:00 - 26.01.2022 10:00,1950,1950,0,0
26.01.2022 10:00 - 26.01.2022 11:00,1950,1950,0,0
26.01.2022 11:00 - 26.01.2022 12:00,1950,1950,0,0
26.01.2022 12:00 - 26.01.2022 13:00,1950,1950,0,0
26.01.2022 13:00 - 26.01.2022 14:00,1950,1950,0,0
26.01.2022 14:00 - 26.01.2022 15:00,1950,1950,0,0
26.01.2022 15:00 - 26.01.2022 16:00,2250,2250,0,0
26.01.2022 16:00 - 26.01.2022 17:00,2250,2250,0,0
26.01.2022 17:00 - 26.01.2022 18:00,1950,1950,0,0
26.01.2022 18:00 - 26.01.2022 19:00,1950,1950,0,0
26.01.2022 19:00 - 26.01.2022 20:00,1950,1950,0,0
26.01.2022 20:00 - 26.01.2022 21:00,1950,1950,0,0
26.01.2022 21:00 - 26.01.2022 22:00,1950,1972,0,22
26.01.2022 22:00 - 26.01.2022 23:00,1950,1950,0,139
26.01.2022 23:00 - 27.01.2022 00:00,1950,1950,0,0
27.01.2022 00:00 - 27.01.2022 01:00,2612,2612,0,238
27.01.2022 01:00 - 27.01.2022 02:00,2775,2775,0,263
27.01.2022 02:00 - 27.01.2022 03:00,2616,2616,0,104
27.01.2022 03:00 - 27.01.2022 04:00,2728,2728,0,110
27.01.2022 04:00 - 27.01.2022 05:00,2728,2728,0,241
27.01.2022 05:00 - 27.01.2022 06:00,2728,2750,0,22
27.01.2022 06:00 - 27.01.2022 07:00,1950,1989,0,39
27.01.2022 07:00 - 27.01.2022 08:00,1950,1957,0,7
27.01.2022 08:00 - 27.01.2022 09:00,1950,1950,0,0
27.01.2022 09:00 - 27.01.2022 10:00,1950,1950,0,0
27.01.2022 10:00 - 27.01.2022 11:00,1950,1950,0,0
27.01.2022 11:00 - 27.01.2022 12:00,1850,1850,0,0
27.01.2022 12:00 - 27.01.2022 13:00,1850,1850,0,0
27.01.2022 13:00 - 27.01.2022 14:00,1850,1850,0,0
27.01.2022 14:00 - 27.01.2022 15:00,1850,1850,0,0
27.01.2022 15:00 - 27.01.2022 16:00,2350,2350,0,0
27.01.2022 16:00 - 27.01.2022 17:00,2350,2350,0,0
27.01.2022 17:00 - 27.01.2022 18:00,2050,2050,0,0
27.01.2022 18:00 - 27.01.2022 19:00,2050,2050,0,0
27.01.2022 19:00 - 27.01.2022 20:00,2050,2050,0,0
27.01.2022 20:00 - 27.01.2022 21:00,2050,2050,0,0
27.01.2022 21:00 - 27.01.2022 22:00,2050,2107,0,57
27.01.2022 22:00 - 27.01.2022 23:00,2050,2050,0,0
27.01.2022 23:00 - 28.01.2022 00:00,2050,2129,0,79
28.01.2022 00:00 - 28.01.2022 01:00,1974,2461,0,0
28.01.2022 01:00 - 28.01.2022 02:00,2547,2547,0,26
28.01.2022 02:00 - 28.01.2022 03:00,2775,2775,0,0
28.01.2022 03:00 - 28.01.2022 04:00,2682,2682,0,0
28.01.2022 04:00 - 28.01.2022 05:00,2682,2682,0,0
28.01.2022 05:00 - 28.01.2022 06:00,2682,2682,0,0
28.01.2022 06:00 - 28.01.2022 07:00,1750,1750,0,0
28.01.2022 07:00 - 28.01.2022 08:00,1750,1750,0,0
28.01.2022 08:00 - 28.01.2022 09:00,1750,1750,0,0
28.01.2022 09:00 - 28.01.2022 10:00,1750,1750,0,0
28.01.2022 10:00 - 28.01.2022 11:00,1750,1750,0,0
28.01.2022 11:00 - 28.01.2022 12:00,1750,1750,0,0
28.01.2022 12:00 - 28.01.2022 13:00,1750,1750,0,0
28.01.2022 13:00 - 28.01.2022 14:00,1750,1750,0,0
28.01.2022 14:00 - 28.01.2022 15:00,1750,1750,0,0
28.01.2022 15:00 - 28.01.2022 16:00,2150,2150,0,0
28.01.2022 16:00 - 28.01.2022 17:00,2150,2150,0,0
28.01.2022 17:00 - 28.01.2022 18:00,2150,2150,0,0
28.01.2022 18:00 - 28.01.2022 19:00,2200,2200,0,0
28.01.2022 19:00 - 28.01.2022 20:00,2200,2200,0,0
28.01.2022 20:00 - 28.01.2022 21:00,267,267,0,284
28.01.2022 21:00 - 28.01.2022 22:00,0,0,341,612
28.01.2022 22:00 - 28.01.2022 23:00,404,569,0,8
28.01.2022 23:00 - 29.01.2022 00:00,1310,1508,0,0
29.01.2022 00:00 - 29.01.2022 01:00,0,0,247,352
29.01.2022 01:00 - 29.01.2022 02:00,0,139,149,149
29.01.2022 02:00 - 29.01.2022 03:00,0,452,315,315
29.01.2022 03:00 - 29.01.2022 04:00,86,145,0,53
29.01.2022 04:00 - 29.01.2022 05:00,0,1,201,269
29.01.2022 05:00 - 29.01.2022 06:00,0,0,538,737
29.01.2022 06:00 - 29.01.2022 07:00,0,19,738,855
29.01.2022 07:00 - 29.01.2022 08:00,0,13,1444,1444
29.01.2022 08:00 - 29.01.2022 09:00,0,0,851,1052
29.01.2022 09:00 - 29.01.2022 10:00,0,254,1537,1537
29.01.2022 10:00 - 29.01.2022 11:00,0,0,436,831
29.01.2022 11:00 - 29.01.2022 12:00,0,187,734,918
29.01.2022 12:00 - 29.01.2022 13:00,0,0,679,1024
29.01.2022 13:00 - 29.01.2022 14:00,0,71,1352,1352
29.01.2022 14:00 - 29.01.2022 15:00,0,299,1199,1304
29.01.2022 15:00 - 29.01.2022 16:00,0,657,2605,2605
29.01.2022 16:00 - 29.01.2022 17:00,0,754,2728,2765
29.01.2022 17:00 - 29.01.2022 18:00,0,76,2450,2476
29.01.2022 18:00 - 29.01.2022 19:00,0,0,2218,2241
29.01.2022 19:00 - 29.01.2022 20:00,0,51,1421,1519
29.01.2022 20:00 - 29.01.2022 21:00,0,0,2450,2450
29.01.2022 21:00 - 29.01.2022 22:00,0,1,2450,2451
29.01.2022 22:00 - 29.01.2022 23:00,0,1,2450,2451
29.01.2022 23:00 - 30.01.2022 00:00,0,137,2450,2450
30.01.2022 00:00 - 30.01.2022 01:00,0,15,2200,2200
30.01.2022 01:00 - 30.01.2022 02:00,0,0,1486,1569
30.01.2022 02:00 - 30.01.2022 03:00,0,0,682,867
30.01.2022 03:00 - 30.01.2022 04:00,0,0,290,588
30.01.2022 04:00 - 30.01.2022 05:00,0,0,260,624
30.01.2022 05:00 - 30.01.2022 06:00,0,0,229,525
30.01.2022 06:00 - 30.01.2022 07:00,0,7,557,580
30.01.2022 07:00 - 30.01.2022 08:00,0,14,408,713
30.01.2022 08:00 - 30.01.2022 09:00,0,67,404,478
30.01.2022 09:00 - 30.01.2022 10:00,689,705,0,172
30.01.2022 10:00 - 30.01.2022 11:00,492,492,0,165
30.01.2022 11:00 - 30.01.2022 12:00,706,706,0,593
30.01.2022 12:00 - 30.01.2022 13:00,782,782,0,838
30.01.2022 13:00 - 30.01.2022 14:00,0,0,797,1152
30.01.2022 14:00 - 30.01.2022 15:00,0,0,1635,1737
30.01.2022 15:00 - 30.01.2022 16:00,0,0,1091,1292
30.01.2022 16:00 - 30.01.2022 17:00,0,211,1410,1410
30.01.2022 17:00 - 30.01.2022 18:00,0,276,2224,2224
30.01.2022 18:00 - 30.01.2022 19:00,0,186,458,458
30.01.2022 19:00 - 30.01.2022 20:00,0,11,2488,2490
30.01.2022 20:00 - 30.01.2022 21:00,0,20,2636,2636
30.01.2022 21:00 - 30.01.2022 22:00,0,1,2636,2637
30.01.2022 22:00 - 30.01.2022 23:00,0,1,2636,2637
30.01.2022 23:00 - 31.01.2022 00:00,0,0,2636,2636
31.01.2022 00:00 - 31.01.2022 01:00,0,0,2543,2543
31.01.2022 01:00 - 31.01.2022 02:00,0,3,2543,2546
31.01.2022 02:00 - 31.01.2022 03:00,0,0,2410,2516
31.01.2022 03:00 - 31.01.2022 04:00,0,0,2543,2543
31.01.2022 04:00 - 31.01.2022 05:00,0,0,2543,2543
31.01.2022 05:00 - 31.01.2022 06:00,0,0,2543,2543
31.01.2022 06:00 - 31.01.2022 07:00,0,586,909,909
31.01.2022 07:00 - 31.01.2022 08:00,0,1005,1334,1334
31.01.2022 08:00 - 31.01.2022 09:00,0,814,1559,1559
31.01.2022 09:00 - 31.01.2022 10:00,0,1235,336,336
31.01.2022 10:00 - 31.01.2022 11:00,414,1295,0,0
31.01.2022 11:00 - 31.01.2022 12:00,1601,2300,0,0
31.01.2022 12:00 - 31.01.2022 13:00,1632,2300,0,0
31.01.2022 13:00 - 31.01.2022 14:00,1353,2300,0,0
31.01.2022 14:00 - 31.01.2022 15:00,1820,2300,0,0
31.01.2022 15:00 - 31.01.2022 16:00,2216,2400,0,0
31.01.2022 16:00 - 31.01.2022 17:00,2215,2400,0,0
31.01.2022 17:00 - 31.01.2022 18:00,1241,2150,0,0
31.01.2022 18:00 - 31.01.2022 19:00,1467,2097,0,0
31.01.2022 19:00 - 31.01.2022 20:00,695,1984,0,0
31.01.2022 20:00 - 31.01.2022 21:00,0,460,1334,1334
31.01.2022 21:00 - 31.01.2022 22:00,0,131,2728,2818
31.01.2022 22:00 - 31.01.2022 23:00,0,412,1843,1843
31.01.2022 23:00 - 01.02.2022 00:00,877,1615,0,0
01.02.2022 00:00 - 01.02.2022 01:00,2340,2821,0,0
01.02.2022 01:00 - 01.02.2022 02:00,2821,2821,0,70
01.02.2022 02:00 - 01.02.2022 03:00,2821,2821,0,209
01.02.2022 03:00 - 01.02.2022 04:00,2201,2243,0,41
01.02.2022 04:00 - 01.02.2022 05:00,1571,1990,0,0
01.02.2022 05:00 - 01.02.2022 06:00,2049,2054,0,193
01.02.2022 06:00 - 01.02.2022 07:00,2200,2200,0,0
01.02.2022 07:00 - 01.02.2022 08:00,2200,2200,0,75
01.02.2022 08:00 - 01.02.2022 09:00,2200,2200,0,252
01.02.2022 09:00 - 01.02.2022 10:00,2200,2200,0,364
01.02.2022 10:00 - 01.02.2022 11:00,2200,2200,0,0
01.02.2022 11:00 - 01.02.2022 12:00,2150,2150,0,553
01.02.2022 12:00 - 01.02.2022 13:00,2150,2152,0,321
01.02.2022 13:00 - 01.02.2022 14:00,1544,1544,0,1456
01.02.2022 14:00 - 01.02.2022 15:00,2054,2054,0,1588
01.02.2022 15:00 - 01.02.2022 16:00,1129,1130,0,830
01.02.2022 16:00 - 01.02.2022 17:00,594,594,0,540
01.02.2022 17:00 - 01.02.2022 18:00,599,743,0,22
01.02.2022 18:00 - 01.02.2022 19:00,469,475,0,112
01.02.2022 19:00 - 01.02.2022 20:00,0,161,38,38
01.02.2022 20:00 - 01.02.2022 21:00,0,0,1316,1531
01.02.2022 21:00 - 01.02.2022 22:00,0,193,2543,2617
01.02.2022 22:00 - 01.02.2022 23:00,0,8,1213,1280
01.02.2022 23:00 - 02.02.2022 00:00,249,249,0,221
02.02.2022 00:00 - 02.02.2022 01:00,0,0,92,292
02.02.2022 01:00 - 02.02.2022 02:00,188,188,0,52
02.02.2022 02:00 - 02.02.2022 03:00,336,336,0,197
02.02.2022 03:00 - 02.02.2022 04:00,0,0,866,1052
02.02.2022 04:00 - 02.02.2022 05:00,0,159,1367,1367
02.02.2022 05:00 - 02.02.2022 06:00,0,0,716,1078
02.02.2022 06:00 - 02.02.2022 07:00,0,233,448,448
02.02.2022 07:00 - 02.02.2022 08:00,1809,2184,0,0
02.02.2022 08:00 - 02.02.2022 09:00,1108,1139,0,48
02.02.2022 09:00 - 02.02.2022 10:00,2300,2313,0,13
02.02.2022 10:00 - 02.02.2022 11:00,2300,2300,0,47
02.02.2022 11:00 - 02.02.2022 12:00,2300,2300,0,125
02.02.2022 12:00 - 02.02.2022 13:00,2300,2344,0,283
02.02.2022 13:00 - 02.02.2022 14:00,2300,2303,0,288
02.02.2022 14:00 - 02.02.2022 15:00,2154,2162,0,180
02.02.2022 15:00 - 02.02.2022 16:00,1679,1938,0,38
02.02.2022 16:00 - 02.02.2022 17:00,2014,2014,0,128
02.02.2022 17:00 - 02.02.2022 18:00,1928,2120,0,72
02.02.2022 18:00 - 02.02.2022 19:00,455,737,0,107
02.02.2022 19:00 - 02.02.2022 20:00,0,359,2543,2543
02.02.2022 20:00 - 02.02.2022 21:00,0,146,2543,2656
02.02.2022 21:00 - 02.02.2022 22:00,0,0,2543,2543
02.02.2022 22:00 - 02.02.2022 23:00,0,0,2543,2543
02.02.2022 23:00 - 03.02.2022 00:00,0,124,2543,2667
03.02.2022 00:00 - 03.02.2022 01:00,0,0,2821,2821
03.02.2022 01:00 - 03.02.2022 02:00,0,0,2821,2821
03.02.2022 02:00 - 03.02.2022 03:00,0,0,2821,2821
03.02.2022 03:00 - 03.02.2022 04:00,0,0,2821,2821
03.02.2022 04:00 - 03.02.2022 05:00,0,0,2867,2867
03.02.2022 05:00 - 03.02.2022 06:00,0,0,2867,2867
03.02.2022 06:00 - 03.02.2022 07:00,0,0,1766,1880
03.02.2022 07:00 - 03.02.2022 08:00,471,471,0,863
03.02.2022 08:00 - 03.02.2022 09:00,870,870,0,1188
03.02.2022 09:00 - 03.02.2022 10:00,31,31,0,371
03.02.2022 10:00 - 03.02.2022 11:00,260,260,0,400
03.02.2022 11:00 - 03.02.2022 12:00,1350,1426,0,12
03.02.2022 12:00 - 03.02.2022 13:00,1228,1831,0,0
03.02.2022 13:00 - 03.02.2022 14:00,1752,1980,0,303
03.02.2022 14:00 - 03.02.2022 15:00,2250,2289,0,39
03.02.2022 15:00 - 03.02.2022 16:00,2250,2260,0,10
03.02.2022 16:00 - 03.02.2022 17:00,2250,2282,0,32
03.02.2022 17:00 - 03.02.2022 18:00,2032,2332,0,232
03.02.2022 18:00 - 03.02.2022 19:00,1006,1204,0,302
03.02.2022 19:00 - 03.02.2022 20:00,259,259,0,142
03.02.2022 20:00 - 03.02.2022 21:00,0,229,1837,2337
03.02.2022 21:00 - 03.02.2022 22:00,0,0,2497,2497
03.02.2022 22:00 - 03.02.2022 23:00,0,323,1931,2566
03.02.2022 23:00 - 04.02.2022 00:00,0,64,700,873
04.02.2022 00:00 - 04.02.2022 01:00,0,18,2682,2682
04.02.2022 01:00 - 04.02.2022 02:00,0,448,2026,2026
04.02.2022 02:00 - 04.02.2022 03:00,0,572,2388,2388
04.02.2022 03:00 - 04.02.2022 04:00,0,205,2075,2075
04.02.2022 04:00 - 04.02.2022 05:00,0,170,2728,2728
04.02.2022 05:00 - 04.02.2022 06:00,0,101,2728,2728
04.02.2022 06:00 - 04.02.2022 07:00,0,0,2590,2590
04.02.2022 07:00 - 04.02.2022 08:00,0,309,2590,2590
04.02.2022 08:00 - 04.02.2022 09:00,0,404,2590,2590
04.02.2022 09:00 - 04.02.2022 10:00,0,312,2484,2484
04.02.2022 10:00 - 04.02.2022 11:00,0,134,2003,2101
04.02.2022 11:00 - 04.02.2022 12:00,0,245,2590,2685
04.02.2022 12:00 - 04.02.2022 13:00,0,0,2382,2511
04.02.2022 13:00 - 04.02.2022 14:00,0,0,2682,2682
04.02.2022 14:00 - 04.02.2022 15:00,0,0,1902,2682
04.02.2022 15:00 - 04.02.2022 16:00,0,20,2576,2795
04.02.2022 16:00 - 04.02.2022 17:00,0,0,2775,2775
04.02.2022 17:00 - 04.02.2022 18:00,0,0,2303,2590
04.02.2022 18:00 - 04.02.2022 19:00,0,98,1864,2197
04.02.2022 19:00 - 04.02.2022 20:00,0,0,1433,1581
04.02.2022 20:00 - 04.02.2022 21:00,0,25,2451,2615
04.02.2022 21:00 - 04.02.2022 22:00,0,0,2590,2590
04.02.2022 22:00 - 04.02.2022 23:00,0,227,1775,1928
04.02.2022 23:00 - 05.02.2022 00:00,0,578,453,453
05.02.2022 00:00 - 05.02.2022 01:00,0,918,2799,2799
05.02.2022 01:00 - 05.02.2022 02:00,0,714,2799,2799
05.02.2022 02:00 - 05.02.2022 03:00,0,377,2483,2483
05.02.2022 03:00 - 05.02.2022 04:00,0,321,2799,2799
05.02.2022 04:00 - 05.02.2022 05:00,0,0,2292,2437
05.02.2022 05:00 - 05.02.2022 06:00,0,650,1680,1680
05.02.2022 06:00 - 05.02.2022 07:00,0,734,824,824
05.02.2022 07:00 - 05.02.2022 08:00,0,318,878,878
05.02.2022 08:00 - 05.02.2022 09:00,0,443,503,504
05.02.2022 09:00 - 05.02.2022 10:00,0,47,1034,1048
05.02.2022 10:00 - 05.02.2022 11:00,925,925,0,196
05.02.2022 11:00 - 05.02.2022 12:00,344,344,0,437
05.02.2022 12:00 - 05.02.2022 13:00,1592,1592,0,569
05.02.2022 13:00 - 05.02.2022 14:00,565,565,0,1106
05.02.2022 14:00 - 05.02.2022 15:00,0,0,478,1629
05.02.2022 15:00 - 05.02.2022 16:00,0,0,683,1999
05.02.2022 16:00 - 05.02.2022 17:00,0,0,987,2436
05.02.2022 17:00 - 05.02.2022 18:00,0,0,1813,2775
05.02.2022 18:00 - 05.02.2022 19:00,0,0,234,1283
05.02.2022 19:00 - 05.02.2022 20:00,0,0,1575,2340
05.02.2022 20:00 - 05.02.2022 21:00,0,0,2775,2775
05.02.2022 21:00 - 05.02.2022 22:00,0,0,2775,2775
05.02.2022 22:00 - 05.02.2022 23:00,0,0,2775,2775
05.02.2022 23:00 - 06.02.2022 00:00,0,0,2775,2775
06.02.2022 00:00 - 06.02.2022 01:00,0,0,2100,2100
06.02.2022 01:00 - 06.02.2022 02:00,0,0,2100,2100
06.02.2022 02:00 - 06.02.2022 03:00,0,0,2100,2100
06.02.2022 03:00 - 06.02.2022 04:00,0,0,2100,2100
06.02.2022 04:00 - 06.02.2022 05:00,0,0,2543,2543
06.02.2022 05:00 - 06.02.2022 06:00,0,0,2543,2543
06.02.2022 06:00 - 06.02.2022 07:00,0,0,2543,2543
06.02.2022 07:00 - 06.02.2022 08:00,0,0,2543,2543
06.02.2022 08:00 - 06.02.2022 09:00,0,0,2775,2775
