"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"05.03.2017 22:00 - 05.03.2017 23:00","n/e","0","n/e","2800"
"05.03.2017 23:00 - 06.03.2017 00:00","n/e","148","n/e","2642"
"06.03.2017 00:00 - 06.03.2017 01:00","n/e","0","n/e","1832"
"06.03.2017 01:00 - 06.03.2017 02:00","n/e","0","n/e","714"
"06.03.2017 02:00 - 06.03.2017 03:00","n/e","1424","n/e","698"
"06.03.2017 03:00 - 06.03.2017 04:00","n/e","1854","n/e","730"
"06.03.2017 04:00 - 06.03.2017 05:00","n/e","1936","n/e","576"
"06.03.2017 05:00 - 06.03.2017 06:00","n/e","1570","n/e","790"
"06.03.2017 06:00 - 06.03.2017 07:00","n/e","1778","n/e","1166"
"06.03.2017 07:00 - 06.03.2017 08:00","n/e","1159","n/e","770"
"06.03.2017 08:00 - 06.03.2017 09:00","n/e","0","n/e","792"
"06.03.2017 09:00 - 06.03.2017 10:00","n/e","0","n/e","1661"
"06.03.2017 10:00 - 06.03.2017 11:00","n/e","0","n/e","2927"
"06.03.2017 11:00 - 06.03.2017 12:00","n/e","0","n/e","2622"
"06.03.2017 12:00 - 06.03.2017 13:00","n/e","0","n/e","2447"
"06.03.2017 13:00 - 06.03.2017 14:00","n/e","0","n/e","2317"
"06.03.2017 14:00 - 06.03.2017 15:00","n/e","0","n/e","2114"
"06.03.2017 15:00 - 06.03.2017 16:00","n/e","254","n/e","2852"
"06.03.2017 16:00 - 06.03.2017 17:00","n/e","258","n/e","3121"
"06.03.2017 17:00 - 06.03.2017 18:00","n/e","414","n/e","2408"
"06.03.2017 18:00 - 06.03.2017 19:00","n/e","266","n/e","1844"
"06.03.2017 19:00 - 06.03.2017 20:00","n/e","637","n/e","1618"
"06.03.2017 20:00 - 06.03.2017 21:00","n/e","0","n/e","3350"
"06.03.2017 21:00 - 06.03.2017 22:00","n/e","0","n/e","3350"
"06.03.2017 22:00 - 06.03.2017 23:00","n/e","0","n/e","3350"
"06.03.2017 23:00 - 07.03.2017 00:00","n/e","240","n/e","2800"
"07.03.2017 00:00 - 07.03.2017 01:00","n/e","0","n/e","2800"
"07.03.2017 01:00 - 07.03.2017 02:00","n/e","0","n/e","2800"
"07.03.2017 02:00 - 07.03.2017 03:00","n/e","0","n/e","2800"
"07.03.2017 03:00 - 07.03.2017 04:00","n/e","0","n/e","2800"
"07.03.2017 04:00 - 07.03.2017 05:00","n/e","0","n/e","2800"
"07.03.2017 05:00 - 07.03.2017 06:00","n/e","0","n/e","2800"
"07.03.2017 06:00 - 07.03.2017 07:00","n/e","0","n/e","2800"
"07.03.2017 07:00 - 07.03.2017 08:00","n/e","0","n/e","2886"
"07.03.2017 08:00 - 07.03.2017 09:00","n/e","0","n/e","1446"
"07.03.2017 09:00 - 07.03.2017 10:00","n/e","0","n/e","1898"
"07.03.2017 10:00 - 07.03.2017 11:00","n/e","25","n/e","1159"
"07.03.2017 11:00 - 07.03.2017 12:00","n/e","7","n/e","975"
"07.03.2017 12:00 - 07.03.2017 13:00","n/e","0","n/e","2131"
"07.03.2017 13:00 - 07.03.2017 14:00","n/e","0","n/e","1876"
"07.03.2017 14:00 - 07.03.2017 15:00","n/e","0","n/e","998"
"07.03.2017 15:00 - 07.03.2017 16:00","n/e","0","n/e","1326"
"07.03.2017 16:00 - 07.03.2017 17:00","n/e","0","n/e","785"
"07.03.2017 17:00 - 07.03.2017 18:00","n/e","904","n/e","0"
"07.03.2017 18:00 - 07.03.2017 19:00","n/e","1800","n/e","0"
"07.03.2017 19:00 - 07.03.2017 20:00","n/e","1348","n/e","0"
"07.03.2017 20:00 - 07.03.2017 21:00","n/e","50","n/e","3350"
"07.03.2017 21:00 - 07.03.2017 22:00","n/e","29","n/e","3350"
"07.03.2017 22:00 - 07.03.2017 23:00","n/e","0","n/e","3350"
"07.03.2017 23:00 - 08.03.2017 00:00","n/e","0","n/e","2800"
"08.03.2017 00:00 - 08.03.2017 01:00","n/e","0","n/e","2800"
"08.03.2017 01:00 - 08.03.2017 02:00","n/e","0","n/e","2800"
"08.03.2017 02:00 - 08.03.2017 03:00","n/e","0","n/e","2800"
"08.03.2017 03:00 - 08.03.2017 04:00","n/e","0","n/e","2800"
"08.03.2017 04:00 - 08.03.2017 05:00","n/e","0","n/e","2800"
"08.03.2017 05:00 - 08.03.2017 06:00","n/e","0","n/e","2800"
"08.03.2017 06:00 - 08.03.2017 07:00","n/e","0","n/e","2800"
"08.03.2017 07:00 - 08.03.2017 08:00","n/e","0","n/e","3349"
"08.03.2017 08:00 - 08.03.2017 09:00","n/e","0","n/e","3350"
"08.03.2017 09:00 - 08.03.2017 10:00","n/e","25","n/e","3350"
"08.03.2017 10:00 - 08.03.2017 11:00","n/e","142","n/e","3350"
"08.03.2017 11:00 - 08.03.2017 12:00","n/e","0","n/e","3350"
"08.03.2017 12:00 - 08.03.2017 13:00","n/e","0","n/e","3350"
"08.03.2017 13:00 - 08.03.2017 14:00","n/e","0","n/e","3350"
"08.03.2017 14:00 - 08.03.2017 15:00","n/e","0","n/e","3350"
"08.03.2017 15:00 - 08.03.2017 16:00","n/e","0","n/e","3350"
"08.03.2017 16:00 - 08.03.2017 17:00","n/e","0","n/e","3350"
"08.03.2017 17:00 - 08.03.2017 18:00","n/e","0","n/e","3350"
"08.03.2017 18:00 - 08.03.2017 19:00","n/e","680","n/e","3350"
"08.03.2017 19:00 - 08.03.2017 20:00","n/e","450","n/e","1639"
"08.03.2017 20:00 - 08.03.2017 21:00","n/e","18","n/e","3368"
"08.03.2017 21:00 - 08.03.2017 22:00","n/e","0","n/e","3350"
"08.03.2017 22:00 - 08.03.2017 23:00","n/e","50","n/e","3350"
"08.03.2017 23:00 - 09.03.2017 00:00","n/e","0","n/e","2800"
"09.03.2017 00:00 - 09.03.2017 01:00","n/e","0","n/e","2800"
"09.03.2017 01:00 - 09.03.2017 02:00","n/e","0","n/e","2800"
"09.03.2017 02:00 - 09.03.2017 03:00","n/e","0","n/e","2800"
"09.03.2017 03:00 - 09.03.2017 04:00","n/e","0","n/e","2800"
"09.03.2017 04:00 - 09.03.2017 05:00","n/e","0","n/e","2800"
"09.03.2017 05:00 - 09.03.2017 06:00","n/e","0","n/e","2800"
"09.03.2017 06:00 - 09.03.2017 07:00","n/e","0","n/e","2800"
"09.03.2017 07:00 - 09.03.2017 08:00","n/e","0","n/e","3350"
"09.03.2017 08:00 - 09.03.2017 09:00","n/e","28","n/e","3350"
"09.03.2017 09:00 - 09.03.2017 10:00","n/e","0","n/e","3350"
"09.03.2017 10:00 - 09.03.2017 11:00","n/e","150","n/e","3350"
"09.03.2017 11:00 - 09.03.2017 12:00","n/e","50","n/e","3350"
"09.03.2017 12:00 - 09.03.2017 13:00","n/e","55","n/e","3350"
"09.03.2017 13:00 - 09.03.2017 14:00","n/e","57","n/e","3350"
"09.03.2017 14:00 - 09.03.2017 15:00","n/e","100","n/e","3350"
"09.03.2017 15:00 - 09.03.2017 16:00","n/e","0","n/e","3350"
"09.03.2017 16:00 - 09.03.2017 17:00","n/e","0","n/e","3350"
"09.03.2017 17:00 - 09.03.2017 18:00","n/e","49","n/e","3399"
"09.03.2017 18:00 - 09.03.2017 19:00","n/e","334","n/e","3044"
"09.03.2017 19:00 - 09.03.2017 20:00","n/e","536","n/e","1568"
"09.03.2017 20:00 - 09.03.2017 21:00","n/e","395","n/e","3350"
"09.03.2017 21:00 - 09.03.2017 22:00","n/e","0","n/e","3350"
"09.03.2017 22:00 - 09.03.2017 23:00","n/e","111","n/e","3350"
"09.03.2017 23:00 - 10.03.2017 00:00","n/e","99","n/e","2803"
"10.03.2017 00:00 - 10.03.2017 01:00","n/e","0","n/e","2800"
"10.03.2017 01:00 - 10.03.2017 02:00","n/e","0","n/e","2800"
"10.03.2017 02:00 - 10.03.2017 03:00","n/e","0","n/e","2800"
"10.03.2017 03:00 - 10.03.2017 04:00","n/e","0","n/e","2800"
"10.03.2017 04:00 - 10.03.2017 05:00","n/e","0","n/e","2800"
"10.03.2017 05:00 - 10.03.2017 06:00","n/e","0","n/e","2800"
"10.03.2017 06:00 - 10.03.2017 07:00","n/e","0","n/e","2800"
"10.03.2017 07:00 - 10.03.2017 08:00","n/e","50","n/e","3350"
"10.03.2017 08:00 - 10.03.2017 09:00","n/e","0","n/e","3267"
"10.03.2017 09:00 - 10.03.2017 10:00","n/e","0","n/e","2804"
"10.03.2017 10:00 - 10.03.2017 11:00","n/e","0","n/e","3224"
"10.03.2017 11:00 - 10.03.2017 12:00","n/e","0","n/e","3350"
"10.03.2017 12:00 - 10.03.2017 13:00","n/e","0","n/e","3350"
"10.03.2017 13:00 - 10.03.2017 14:00","n/e","0","n/e","3350"
"10.03.2017 14:00 - 10.03.2017 15:00","n/e","0","n/e","3350"
"10.03.2017 15:00 - 10.03.2017 16:00","n/e","0","n/e","3350"
"10.03.2017 16:00 - 10.03.2017 17:00","n/e","0","n/e","3350"
"10.03.2017 17:00 - 10.03.2017 18:00","n/e","0","n/e","3350"
"10.03.2017 18:00 - 10.03.2017 19:00","n/e","334","n/e","3420"
"10.03.2017 19:00 - 10.03.2017 20:00","n/e","920","n/e","2586"
"10.03.2017 20:00 - 10.03.2017 21:00","n/e","0","n/e","3350"
"10.03.2017 21:00 - 10.03.2017 22:00","n/e","0","n/e","3350"
"10.03.2017 22:00 - 10.03.2017 23:00","n/e","0","n/e","3350"
"10.03.2017 23:00 - 11.03.2017 00:00","n/e","0","n/e","2800"
"11.03.2017 00:00 - 11.03.2017 01:00","n/e","0","n/e","2950"
"11.03.2017 01:00 - 11.03.2017 02:00","n/e","0","n/e","2950"
"11.03.2017 02:00 - 11.03.2017 03:00","n/e","0","n/e","2900"
"11.03.2017 03:00 - 11.03.2017 04:00","n/e","0","n/e","2900"
"11.03.2017 04:00 - 11.03.2017 05:00","n/e","0","n/e","2900"
"11.03.2017 05:00 - 11.03.2017 06:00","n/e","0","n/e","2900"
"11.03.2017 06:00 - 11.03.2017 07:00","n/e","0","n/e","2900"
"11.03.2017 07:00 - 11.03.2017 08:00","n/e","0","n/e","2900"
"11.03.2017 08:00 - 11.03.2017 09:00","n/e","0","n/e","3350"
"11.03.2017 09:00 - 11.03.2017 10:00","n/e","0","n/e","3350"
"11.03.2017 10:00 - 11.03.2017 11:00","n/e","0","n/e","3350"
"11.03.2017 11:00 - 11.03.2017 12:00","n/e","0","n/e","3350"
"11.03.2017 12:00 - 11.03.2017 13:00","n/e","0","n/e","3350"
"11.03.2017 13:00 - 11.03.2017 14:00","n/e","0","n/e","3350"
"11.03.2017 14:00 - 11.03.2017 15:00","n/e","0","n/e","3350"
"11.03.2017 15:00 - 11.03.2017 16:00","n/e","366","n/e","3350"
"11.03.2017 16:00 - 11.03.2017 17:00","n/e","488","n/e","3350"
"11.03.2017 17:00 - 11.03.2017 18:00","n/e","858","n/e","3350"
"11.03.2017 18:00 - 11.03.2017 19:00","n/e","2234","n/e","3350"
"11.03.2017 19:00 - 11.03.2017 20:00","n/e","1165","n/e","3400"
"11.03.2017 20:00 - 11.03.2017 21:00","n/e","39","n/e","3350"
"11.03.2017 21:00 - 11.03.2017 22:00","n/e","0","n/e","3350"
"11.03.2017 22:00 - 11.03.2017 23:00","n/e","50","n/e","3350"
"11.03.2017 23:00 - 12.03.2017 00:00","n/e","0","n/e","2950"
"12.03.2017 00:00 - 12.03.2017 01:00","n/e","0","n/e","2950"
"12.03.2017 01:00 - 12.03.2017 02:00","n/e","9","n/e","2790"
"12.03.2017 02:00 - 12.03.2017 03:00","n/e","50","n/e","2785"
"12.03.2017 03:00 - 12.03.2017 04:00","n/e","87","n/e","2642"
"12.03.2017 04:00 - 12.03.2017 05:00","n/e","586","n/e","2660"
"12.03.2017 05:00 - 12.03.2017 06:00","n/e","615","n/e","2552"
"12.03.2017 06:00 - 12.03.2017 07:00","n/e","385","n/e","2613"
"12.03.2017 07:00 - 12.03.2017 08:00","n/e","372","n/e","2725"
"12.03.2017 08:00 - 12.03.2017 09:00","n/e","688","n/e","2467"
"12.03.2017 09:00 - 12.03.2017 10:00","n/e","760","n/e","2900"
"12.03.2017 10:00 - 12.03.2017 11:00","n/e","180","n/e","2862"
"12.03.2017 11:00 - 12.03.2017 12:00","n/e","83","n/e","1910"
"12.03.2017 12:00 - 12.03.2017 13:00","n/e","0","n/e","1036"
"12.03.2017 13:00 - 12.03.2017 14:00","n/e","50","n/e","311"
"12.03.2017 14:00 - 12.03.2017 15:00","n/e","951","n/e","49"
"12.03.2017 15:00 - 12.03.2017 16:00","n/e","2661","n/e","73"
"12.03.2017 16:00 - 12.03.2017 17:00","n/e","2800","n/e","0"
"12.03.2017 17:00 - 12.03.2017 18:00","n/e","2800","n/e","0"
"12.03.2017 18:00 - 12.03.2017 19:00","n/e","2450","n/e","0"
"12.03.2017 19:00 - 12.03.2017 20:00","n/e","2450","n/e","0"
"12.03.2017 20:00 - 12.03.2017 21:00","n/e","1145","n/e","142"
"12.03.2017 21:00 - 12.03.2017 22:00","n/e","1189","n/e","512"
"12.03.2017 22:00 - 12.03.2017 23:00","n/e","1760","n/e","11"
"12.03.2017 23:00 - 13.03.2017 00:00","n/e","2585","n/e","100"
"13.03.2017 00:00 - 13.03.2017 01:00","n/e","2799","n/e","0"
"13.03.2017 01:00 - 13.03.2017 02:00","n/e","2800","n/e","0"
"13.03.2017 02:00 - 13.03.2017 03:00","n/e","2800","n/e","0"
"13.03.2017 03:00 - 13.03.2017 04:00","n/e","2800","n/e","0"
"13.03.2017 04:00 - 13.03.2017 05:00","n/e","2800","n/e","25"
"13.03.2017 05:00 - 13.03.2017 06:00","n/e","2800","n/e","0"
"13.03.2017 06:00 - 13.03.2017 07:00","n/e","2450","n/e","0"
"13.03.2017 07:00 - 13.03.2017 08:00","n/e","2375","n/e","51"
"13.03.2017 08:00 - 13.03.2017 09:00","n/e","1544","n/e","94"
"13.03.2017 09:00 - 13.03.2017 10:00","n/e","150","n/e","871"
"13.03.2017 10:00 - 13.03.2017 11:00","n/e","101","n/e","2221"
"13.03.2017 11:00 - 13.03.2017 12:00","n/e","271","n/e","1484"
"13.03.2017 12:00 - 13.03.2017 13:00","n/e","6","n/e","1374"
"13.03.2017 13:00 - 13.03.2017 14:00","n/e","75","n/e","1067"
"13.03.2017 14:00 - 13.03.2017 15:00","n/e","70","n/e","642"
"13.03.2017 15:00 - 13.03.2017 16:00","n/e","137","n/e","804"
"13.03.2017 16:00 - 13.03.2017 17:00","n/e","262","n/e","620"
"13.03.2017 17:00 - 13.03.2017 18:00","n/e","2358","n/e","442"
"13.03.2017 18:00 - 13.03.2017 19:00","n/e","2450","n/e","0"
"13.03.2017 19:00 - 13.03.2017 20:00","n/e","2450","n/e","0"
"13.03.2017 20:00 - 13.03.2017 21:00","n/e","1166","n/e","669"
"13.03.2017 21:00 - 13.03.2017 22:00","n/e","570","n/e","1511"
"13.03.2017 22:00 - 13.03.2017 23:00","n/e","575","n/e","2410"
"13.03.2017 23:00 - 14.03.2017 00:00","n/e","1397","n/e","2671"
"14.03.2017 00:00 - 14.03.2017 01:00","n/e","555","n/e","496"
"14.03.2017 01:00 - 14.03.2017 02:00","n/e","1912","n/e","45"
"14.03.2017 02:00 - 14.03.2017 03:00","n/e","2594","n/e","0"
"14.03.2017 03:00 - 14.03.2017 04:00","n/e","2640","n/e","0"
"14.03.2017 04:00 - 14.03.2017 05:00","n/e","2744","n/e","129"
"14.03.2017 05:00 - 14.03.2017 06:00","n/e","2494","n/e","108"
"14.03.2017 06:00 - 14.03.2017 07:00","n/e","1890","n/e","100"
"14.03.2017 07:00 - 14.03.2017 08:00","n/e","1939","n/e","150"
"14.03.2017 08:00 - 14.03.2017 09:00","n/e","1213","n/e","46"
"14.03.2017 09:00 - 14.03.2017 10:00","n/e","0","n/e","443"
"14.03.2017 10:00 - 14.03.2017 11:00","n/e","150","n/e","1780"
"14.03.2017 11:00 - 14.03.2017 12:00","n/e","521","n/e","2753"
"14.03.2017 12:00 - 14.03.2017 13:00","n/e","288","n/e","2654"
"14.03.2017 13:00 - 14.03.2017 14:00","n/e","125","n/e","2333"
"14.03.2017 14:00 - 14.03.2017 15:00","n/e","13","n/e","1121"
"14.03.2017 15:00 - 14.03.2017 16:00","n/e","36","n/e","1011"
"14.03.2017 16:00 - 14.03.2017 17:00","n/e","75","n/e","1488"
"14.03.2017 17:00 - 14.03.2017 18:00","n/e","998","n/e","703"
"14.03.2017 18:00 - 14.03.2017 19:00","n/e","2450","n/e","171"
"14.03.2017 19:00 - 14.03.2017 20:00","n/e","2450","n/e","441"
"14.03.2017 20:00 - 14.03.2017 21:00","n/e","1114","n/e","698"
"14.03.2017 21:00 - 14.03.2017 22:00","n/e","556","n/e","3350"
"14.03.2017 22:00 - 14.03.2017 23:00","n/e","700","n/e","2134"
"14.03.2017 23:00 - 15.03.2017 00:00","n/e","373","n/e","1921"
"15.03.2017 00:00 - 15.03.2017 01:00","n/e","0","n/e","1603"
"15.03.2017 01:00 - 15.03.2017 02:00","n/e","85","n/e","2286"
"15.03.2017 02:00 - 15.03.2017 03:00","n/e","0","n/e","1781"
"15.03.2017 03:00 - 15.03.2017 04:00","n/e","83","n/e","2517"
"15.03.2017 04:00 - 15.03.2017 05:00","n/e","44","n/e","2739"
"15.03.2017 05:00 - 15.03.2017 06:00","n/e","122","n/e","2843"
"15.03.2017 06:00 - 15.03.2017 07:00","n/e","135","n/e","2662"
"15.03.2017 07:00 - 15.03.2017 08:00","n/e","350","n/e","1734"
"15.03.2017 08:00 - 15.03.2017 09:00","n/e","424","n/e","1659"
"15.03.2017 09:00 - 15.03.2017 10:00","n/e","130","n/e","3350"
"15.03.2017 10:00 - 15.03.2017 11:00","n/e","25","n/e","3350"
"15.03.2017 11:00 - 15.03.2017 12:00","n/e","163","n/e","3350"
"15.03.2017 12:00 - 15.03.2017 13:00","n/e","0","n/e","3350"
"15.03.2017 13:00 - 15.03.2017 14:00","n/e","100","n/e","3350"
"15.03.2017 14:00 - 15.03.2017 15:00","n/e","0","n/e","3350"
"15.03.2017 15:00 - 15.03.2017 16:00","n/e","0","n/e","3350"
"15.03.2017 16:00 - 15.03.2017 17:00","n/e","0","n/e","3350"
"15.03.2017 17:00 - 15.03.2017 18:00","n/e","100","n/e","3450"
"15.03.2017 18:00 - 15.03.2017 19:00","n/e","353","n/e","2636"
"15.03.2017 19:00 - 15.03.2017 20:00","n/e","524","n/e","2454"
"15.03.2017 20:00 - 15.03.2017 21:00","n/e","9","n/e","3358"
"15.03.2017 21:00 - 15.03.2017 22:00","n/e","0","n/e","3350"
"15.03.2017 22:00 - 15.03.2017 23:00","n/e","0","n/e","3350"
"15.03.2017 23:00 - 16.03.2017 00:00","n/e","0","n/e","2950"
"16.03.2017 00:00 - 16.03.2017 01:00","n/e","0","n/e","2950"
"16.03.2017 01:00 - 16.03.2017 02:00","n/e","0","n/e","2900"
"16.03.2017 02:00 - 16.03.2017 03:00","n/e","0","n/e","2900"
"16.03.2017 03:00 - 16.03.2017 04:00","n/e","0","n/e","2900"
"16.03.2017 04:00 - 16.03.2017 05:00","n/e","0","n/e","2900"
"16.03.2017 05:00 - 16.03.2017 06:00","n/e","0","n/e","2900"
"16.03.2017 06:00 - 16.03.2017 07:00","n/e","0","n/e","2900"
"16.03.2017 07:00 - 16.03.2017 08:00","n/e","0","n/e","3350"
"16.03.2017 08:00 - 16.03.2017 09:00","n/e","0","n/e","3350"
"16.03.2017 09:00 - 16.03.2017 10:00","n/e","0","n/e","3350"
"16.03.2017 10:00 - 16.03.2017 11:00","n/e","0","n/e","3350"
"16.03.2017 11:00 - 16.03.2017 12:00","n/e","0","n/e","3350"
"16.03.2017 12:00 - 16.03.2017 13:00","n/e","0","n/e","3350"
"16.03.2017 13:00 - 16.03.2017 14:00","n/e","0","n/e","3350"
"16.03.2017 14:00 - 16.03.2017 15:00","n/e","0","n/e","3350"
"16.03.2017 15:00 - 16.03.2017 16:00","n/e","10","n/e","3359"
"16.03.2017 16:00 - 16.03.2017 17:00","n/e","5","n/e","3355"
"16.03.2017 17:00 - 16.03.2017 18:00","n/e","5","n/e","3355"
"16.03.2017 18:00 - 16.03.2017 19:00","n/e","328","n/e","3505"
"16.03.2017 19:00 - 16.03.2017 20:00","n/e","534","n/e","2562"
"16.03.2017 20:00 - 16.03.2017 21:00","n/e","0","n/e","3350"
"16.03.2017 21:00 - 16.03.2017 22:00","n/e","1","n/e","3351"
"16.03.2017 22:00 - 16.03.2017 23:00","n/e","0","n/e","3350"
"16.03.2017 23:00 - 17.03.2017 00:00","n/e","0","n/e","2950"
"17.03.2017 00:00 - 17.03.2017 01:00","n/e","0","n/e","2950"
"17.03.2017 01:00 - 17.03.2017 02:00","n/e","0","n/e","2900"
"17.03.2017 02:00 - 17.03.2017 03:00","n/e","0","n/e","2900"
"17.03.2017 03:00 - 17.03.2017 04:00","n/e","0","n/e","2900"
"17.03.2017 04:00 - 17.03.2017 05:00","n/e","0","n/e","2900"
"17.03.2017 05:00 - 17.03.2017 06:00","n/e","0","n/e","2900"
"17.03.2017 06:00 - 17.03.2017 07:00","n/e","50","n/e","2900"
"17.03.2017 07:00 - 17.03.2017 08:00","n/e","44","n/e","3350"
"17.03.2017 08:00 - 17.03.2017 09:00","n/e","0","n/e","3350"
"17.03.2017 09:00 - 17.03.2017 10:00","n/e","0","n/e","1600"
"17.03.2017 10:00 - 17.03.2017 11:00","n/e","0","n/e","1600"
"17.03.2017 11:00 - 17.03.2017 12:00","n/e","0","n/e","1600"
"17.03.2017 12:00 - 17.03.2017 13:00","n/e","0","n/e","3350"
"17.03.2017 13:00 - 17.03.2017 14:00","n/e","0","n/e","3350"
"17.03.2017 14:00 - 17.03.2017 15:00","n/e","0","n/e","3350"
"17.03.2017 15:00 - 17.03.2017 16:00","n/e","0","n/e","3350"
"17.03.2017 16:00 - 17.03.2017 17:00","n/e","0","n/e","3350"
"17.03.2017 17:00 - 17.03.2017 18:00","n/e","0","n/e","3350"
"17.03.2017 18:00 - 17.03.2017 19:00","n/e","0","n/e","3350"
"17.03.2017 19:00 - 17.03.2017 20:00","n/e","0","n/e","3350"
"17.03.2017 20:00 - 17.03.2017 21:00","n/e","0","n/e","3350"
"17.03.2017 21:00 - 17.03.2017 22:00","n/e","0","n/e","3350"
"17.03.2017 22:00 - 17.03.2017 23:00","n/e","0","n/e","3350"
"17.03.2017 23:00 - 18.03.2017 00:00","n/e","0","n/e","2950"
"18.03.2017 00:00 - 18.03.2017 01:00","n/e","0","n/e","2900"
"18.03.2017 01:00 - 18.03.2017 02:00","n/e","0","n/e","2900"
"18.03.2017 02:00 - 18.03.2017 03:00","n/e","0","n/e","2900"
"18.03.2017 03:00 - 18.03.2017 04:00","n/e","0","n/e","2900"
"18.03.2017 04:00 - 18.03.2017 05:00","n/e","0","n/e","2900"
"18.03.2017 05:00 - 18.03.2017 06:00","n/e","0","n/e","2900"
"18.03.2017 06:00 - 18.03.2017 07:00","n/e","0","n/e","2900"
"18.03.2017 07:00 - 18.03.2017 08:00","n/e","0","n/e","2900"
"18.03.2017 08:00 - 18.03.2017 09:00","n/e","0","n/e","3450"
"18.03.2017 09:00 - 18.03.2017 10:00","n/e","0","n/e","3450"
"18.03.2017 10:00 - 18.03.2017 11:00","n/e","0","n/e","3450"
"18.03.2017 11:00 - 18.03.2017 12:00","n/e","0","n/e","3450"
"18.03.2017 12:00 - 18.03.2017 13:00","n/e","0","n/e","3450"
"18.03.2017 13:00 - 18.03.2017 14:00","n/e","0","n/e","3450"
"18.03.2017 14:00 - 18.03.2017 15:00","n/e","0","n/e","3450"
"18.03.2017 15:00 - 18.03.2017 16:00","n/e","0","n/e","3450"
"18.03.2017 16:00 - 18.03.2017 17:00","n/e","0","n/e","3450"
"18.03.2017 17:00 - 18.03.2017 18:00","n/e","0","n/e","3450"
"18.03.2017 18:00 - 18.03.2017 19:00","n/e","0","n/e","3450"
"18.03.2017 19:00 - 18.03.2017 20:00","n/e","0","n/e","3450"
"18.03.2017 20:00 - 18.03.2017 21:00","n/e","0","n/e","3450"
"18.03.2017 21:00 - 18.03.2017 22:00","n/e","0","n/e","3450"
"18.03.2017 22:00 - 18.03.2017 23:00","n/e","50","n/e","3450"
"18.03.2017 23:00 - 19.03.2017 00:00","n/e","0","n/e","2900"
"19.03.2017 00:00 - 19.03.2017 01:00","n/e","0","n/e","2900"
"19.03.2017 01:00 - 19.03.2017 02:00","n/e","0","n/e","2900"
"19.03.2017 02:00 - 19.03.2017 03:00","n/e","0","n/e","2900"
"19.03.2017 03:00 - 19.03.2017 04:00","n/e","0","n/e","2900"
"19.03.2017 04:00 - 19.03.2017 05:00","n/e","0","n/e","2900"
"19.03.2017 05:00 - 19.03.2017 06:00","n/e","0","n/e","2900"
"19.03.2017 06:00 - 19.03.2017 07:00","n/e","0","n/e","2900"
"19.03.2017 07:00 - 19.03.2017 08:00","n/e","0","n/e","2900"
"19.03.2017 08:00 - 19.03.2017 09:00","n/e","0","n/e","2900"
"19.03.2017 09:00 - 19.03.2017 10:00","n/e","0","n/e","2900"
"19.03.2017 10:00 - 19.03.2017 11:00","n/e","0","n/e","2900"
"19.03.2017 11:00 - 19.03.2017 12:00","n/e","0","n/e","2900"
"19.03.2017 12:00 - 19.03.2017 13:00","n/e","0","n/e","2900"
"19.03.2017 13:00 - 19.03.2017 14:00","n/e","0","n/e","2900"
"19.03.2017 14:00 - 19.03.2017 15:00","n/e","0","n/e","2900"
"19.03.2017 15:00 - 19.03.2017 16:00","n/e","0","n/e","2900"
"19.03.2017 16:00 - 19.03.2017 17:00","n/e","0","n/e","2900"
"19.03.2017 17:00 - 19.03.2017 18:00","n/e","0","n/e","2900"
"19.03.2017 18:00 - 19.03.2017 19:00","n/e","0","n/e","3450"
"19.03.2017 19:00 - 19.03.2017 20:00","n/e","0","n/e","3450"
"19.03.2017 20:00 - 19.03.2017 21:00","n/e","0","n/e","3450"
"19.03.2017 21:00 - 19.03.2017 22:00","n/e","0","n/e","2900"
"19.03.2017 22:00 - 19.03.2017 23:00","n/e","0","n/e","2900"
"19.03.2017 23:00 - 20.03.2017 00:00","n/e","0","n/e","2900"
"20.03.2017 00:00 - 20.03.2017 01:00","n/e","0","n/e","2900"
"20.03.2017 01:00 - 20.03.2017 02:00","n/e","0","n/e","2900"
"20.03.2017 02:00 - 20.03.2017 03:00","n/e","0","n/e","2900"
"20.03.2017 03:00 - 20.03.2017 04:00","n/e","0","n/e","2900"
"20.03.2017 04:00 - 20.03.2017 05:00","n/e","0","n/e","2900"
"20.03.2017 05:00 - 20.03.2017 06:00","n/e","0","n/e","2900"
"20.03.2017 06:00 - 20.03.2017 07:00","n/e","0","n/e","2900"
"20.03.2017 07:00 - 20.03.2017 08:00","n/e","0","n/e","3450"
"20.03.2017 08:00 - 20.03.2017 09:00","n/e","0","n/e","3450"
"20.03.2017 09:00 - 20.03.2017 10:00","n/e","0","n/e","3450"
"20.03.2017 10:00 - 20.03.2017 11:00","n/e","0","n/e","3450"
"20.03.2017 11:00 - 20.03.2017 12:00","n/e","0","n/e","3450"
"20.03.2017 12:00 - 20.03.2017 13:00","n/e","0","n/e","3450"
"20.03.2017 13:00 - 20.03.2017 14:00","n/e","0","n/e","3450"
"20.03.2017 14:00 - 20.03.2017 15:00","n/e","0","n/e","3450"
"20.03.2017 15:00 - 20.03.2017 16:00","n/e","0","n/e","3450"
"20.03.2017 16:00 - 20.03.2017 17:00","n/e","0","n/e","3450"
"20.03.2017 17:00 - 20.03.2017 18:00","n/e","0","n/e","3450"
