"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"15.11.2020 18:00 - 15.11.2020 19:00","0","5","2775","2777"
"15.11.2020 19:00 - 15.11.2020 20:00","0","0","2775","2775"
"15.11.2020 20:00 - 15.11.2020 21:00","0","0","2775","2775"
"15.11.2020 21:00 - 15.11.2020 22:00","0","0","2775","2775"
"15.11.2020 22:00 - 15.11.2020 23:00","0","0","2775","2775"
"15.11.2020 23:00 - 16.11.2020 00:00","0","0","2775","2775"
"16.11.2020 00:00 - 16.11.2020 01:00","0","0","2450","2450"
"16.11.2020 01:00 - 16.11.2020 02:00","0","0","2450","2450"
"16.11.2020 02:00 - 16.11.2020 03:00","0","0","2450","2450"
"16.11.2020 03:00 - 16.11.2020 04:00","0","0","2450","2450"
"16.11.2020 04:00 - 16.11.2020 05:00","0","0","2960","2960"
"16.11.2020 05:00 - 16.11.2020 06:00","0","0","2960","2960"
"16.11.2020 06:00 - 16.11.2020 07:00","0","2032","2867","2867"
"16.11.2020 07:00 - 16.11.2020 08:00","0","3898","2563","2563"
"16.11.2020 08:00 - 16.11.2020 09:00","0","3094","2811","2811"
"16.11.2020 09:00 - 16.11.2020 10:00","0","2203","2867","2867"
"16.11.2020 10:00 - 16.11.2020 11:00","0","874","2867","2867"
"16.11.2020 11:00 - 16.11.2020 12:00","0","1863","2867","2867"
"16.11.2020 12:00 - 16.11.2020 13:00","0","1422","3283","3283"
"16.11.2020 13:00 - 16.11.2020 14:00","0","464","3283","3335"
"16.11.2020 14:00 - 16.11.2020 15:00","0","2373","3283","3283"
"16.11.2020 15:00 - 16.11.2020 16:00","0","3327","2761","2761"
"16.11.2020 16:00 - 16.11.2020 17:00","0","3165","2134","2134"
"16.11.2020 17:00 - 16.11.2020 18:00","0","2375","1147","1147"
"16.11.2020 18:00 - 16.11.2020 19:00","0","122","745","745"
"16.11.2020 19:00 - 16.11.2020 20:00","0","6","3145","3151"
"16.11.2020 20:00 - 16.11.2020 21:00","0","0","3145","3145"
"16.11.2020 21:00 - 16.11.2020 22:00","0","0","3145","3145"
"16.11.2020 22:00 - 16.11.2020 23:00","0","228","3145","3145"
"16.11.2020 23:00 - 17.11.2020 00:00","0","0","3145","3145"
"17.11.2020 00:00 - 17.11.2020 01:00","0","0","2913","2913"
"17.11.2020 01:00 - 17.11.2020 02:00","0","0","2913","2913"
"17.11.2020 02:00 - 17.11.2020 03:00","0","0","2913","2913"
"17.11.2020 03:00 - 17.11.2020 04:00","0","0","2913","2913"
"17.11.2020 04:00 - 17.11.2020 05:00","0","0","2913","2913"
"17.11.2020 05:00 - 17.11.2020 06:00","0","0","2913","2913"
"17.11.2020 06:00 - 17.11.2020 07:00","0","0","2728","2728"
"17.11.2020 07:00 - 17.11.2020 08:00","0","592","2728","2728"
"17.11.2020 08:00 - 17.11.2020 09:00","0","642","2728","2728"
"17.11.2020 09:00 - 17.11.2020 10:00","0","556","2728","2728"
"17.11.2020 10:00 - 17.11.2020 11:00","0","129","2422","2426"
"17.11.2020 11:00 - 17.11.2020 12:00","0","136","2197","2197"
"17.11.2020 12:00 - 17.11.2020 13:00","0","0","1793","1927"
"17.11.2020 13:00 - 17.11.2020 14:00","0","0","2118","2181"
"17.11.2020 14:00 - 17.11.2020 15:00","0","2","1549","1587"
"17.11.2020 15:00 - 17.11.2020 16:00","0","0","919","1021"
"17.11.2020 16:00 - 17.11.2020 17:00","0","150","871","871"
"17.11.2020 17:00 - 17.11.2020 18:00","0","306","487","487"
"17.11.2020 18:00 - 17.11.2020 19:00","0","0","1347","1454"
"17.11.2020 19:00 - 17.11.2020 20:00","0","22","2786","2803"
"17.11.2020 20:00 - 17.11.2020 21:00","0","0","2867","2867"
"17.11.2020 21:00 - 17.11.2020 22:00","0","0","2867","2867"
"17.11.2020 22:00 - 17.11.2020 23:00","0","0","2867","2867"
"17.11.2020 23:00 - 18.11.2020 00:00","0","151","2867","2868"
"18.11.2020 00:00 - 18.11.2020 01:00","0","0","2366","2412"
"18.11.2020 01:00 - 18.11.2020 02:00","0","435","1919","1919"
"18.11.2020 02:00 - 18.11.2020 03:00","0","591","2637","2637"
"18.11.2020 03:00 - 18.11.2020 04:00","0","622","2867","2867"
"18.11.2020 04:00 - 18.11.2020 05:00","0","862","3052","3052"
"18.11.2020 05:00 - 18.11.2020 06:00","0","391","1719","1719"
"18.11.2020 06:00 - 18.11.2020 07:00","0","683","2305","2305"
"18.11.2020 07:00 - 18.11.2020 08:00","0","521","436","480"
"18.11.2020 08:00 - 18.11.2020 09:00","166","368","0","11"
"18.11.2020 09:00 - 18.11.2020 10:00","0","0","1443","1890"
"18.11.2020 10:00 - 18.11.2020 11:00","0","0","1939","1957"
"18.11.2020 11:00 - 18.11.2020 12:00","0","0","2339","2473"
"18.11.2020 12:00 - 18.11.2020 13:00","0","180","3040","3052"
"18.11.2020 13:00 - 18.11.2020 14:00","0","16","3422","3422"
"18.11.2020 14:00 - 18.11.2020 15:00","0","102","2988","3111"
"18.11.2020 15:00 - 18.11.2020 16:00","0","289","2307","2307"
"18.11.2020 16:00 - 18.11.2020 17:00","0","555","1959","2016"
"18.11.2020 17:00 - 18.11.2020 18:00","0","840","2494","2504"
"18.11.2020 18:00 - 18.11.2020 19:00","0","3","2682","2685"
"18.11.2020 19:00 - 18.11.2020 20:00","0","0","2682","2682"
"18.11.2020 20:00 - 18.11.2020 21:00","0","0","2682","2682"
"18.11.2020 21:00 - 18.11.2020 22:00","0","0","2682","2682"
"18.11.2020 22:00 - 18.11.2020 23:00","0","0","2682","2682"
"18.11.2020 23:00 - 19.11.2020 00:00","0","0","2682","2682"
"19.11.2020 00:00 - 19.11.2020 01:00","0","0","3006","3006"
"19.11.2020 01:00 - 19.11.2020 02:00","0","0","3006","3006"
"19.11.2020 02:00 - 19.11.2020 03:00","0","0","3006","3006"
"19.11.2020 03:00 - 19.11.2020 04:00","0","0","2960","2960"
"19.11.2020 04:00 - 19.11.2020 05:00","0","0","2960","2960"
"19.11.2020 05:00 - 19.11.2020 06:00","0","1","2960","2961"
"19.11.2020 06:00 - 19.11.2020 07:00","0","1423","2775","2775"
"19.11.2020 07:00 - 19.11.2020 08:00","337","1508","0","0"
"19.11.2020 08:00 - 19.11.2020 09:00","71","721","0","68"
"19.11.2020 09:00 - 19.11.2020 10:00","153","581","0","50"
"19.11.2020 10:00 - 19.11.2020 11:00","0","928","383","383"
"19.11.2020 11:00 - 19.11.2020 12:00","0","1235","807","807"
"19.11.2020 12:00 - 19.11.2020 13:00","0","1546","1241","1241"
"19.11.2020 13:00 - 19.11.2020 14:00","0","2238","1706","1706"
"19.11.2020 14:00 - 19.11.2020 15:00","0","2047","843","843"
"19.11.2020 15:00 - 19.11.2020 16:00","219","2249","0","0"
"19.11.2020 16:00 - 19.11.2020 17:00","869","2775","0","0"
"19.11.2020 17:00 - 19.11.2020 18:00","2775","2775","0","0"
"19.11.2020 18:00 - 19.11.2020 19:00","2867","2867","0","121"
"19.11.2020 19:00 - 19.11.2020 20:00","2867","2870","0","150"
"19.11.2020 20:00 - 19.11.2020 21:00","823","1557","0","0"
"19.11.2020 21:00 - 19.11.2020 22:00","0","1201","678","678"
"19.11.2020 22:00 - 19.11.2020 23:00","527","1015","0","0"
"19.11.2020 23:00 - 20.11.2020 00:00","2248","2509","0","0"
"20.11.2020 00:00 - 20.11.2020 01:00","2089","2093","0","231"
"20.11.2020 01:00 - 20.11.2020 02:00","3257","3257","0","346"
"20.11.2020 02:00 - 20.11.2020 03:00","3515","3515","0","282"
"20.11.2020 03:00 - 20.11.2020 04:00","3422","3466","0","90"
"20.11.2020 04:00 - 20.11.2020 05:00","3422","3429","0","7"
"20.11.2020 05:00 - 20.11.2020 06:00","3422","3442","0","71"
"20.11.2020 06:00 - 20.11.2020 07:00","2960","2960","0","0"
"20.11.2020 07:00 - 20.11.2020 08:00","2960","2960","0","0"
"20.11.2020 08:00 - 20.11.2020 09:00","2960","2960","0","0"
"20.11.2020 09:00 - 20.11.2020 10:00","2960","2960","0","0"
"20.11.2020 10:00 - 20.11.2020 11:00","2960","2960","0","0"
"20.11.2020 11:00 - 20.11.2020 12:00","2636","2636","0","0"
"20.11.2020 12:00 - 20.11.2020 13:00","2636","2636","0","0"
"20.11.2020 13:00 - 20.11.2020 14:00","2636","2636","0","0"
"20.11.2020 14:00 - 20.11.2020 15:00","2636","2636","0","0"
"20.11.2020 15:00 - 20.11.2020 16:00","2728","2728","0","12"
"20.11.2020 16:00 - 20.11.2020 17:00","2728","2728","0","0"
"20.11.2020 17:00 - 20.11.2020 18:00","2728","2728","0","0"
"20.11.2020 18:00 - 20.11.2020 19:00","2867","2867","0","0"
"20.11.2020 19:00 - 20.11.2020 20:00","2123","2690","0","0"
"20.11.2020 20:00 - 20.11.2020 21:00","1368","2212","0","0"
"20.11.2020 21:00 - 20.11.2020 22:00","148","426","0","0"
"20.11.2020 22:00 - 20.11.2020 23:00","686","1687","0","20"
"20.11.2020 23:00 - 21.11.2020 00:00","0","896","790","790"
"21.11.2020 00:00 - 21.11.2020 01:00","0","171","169","184"
"21.11.2020 01:00 - 21.11.2020 02:00","161","530","0","0"
"21.11.2020 02:00 - 21.11.2020 03:00","0","103","807","807"
"21.11.2020 03:00 - 21.11.2020 04:00","0","0","2092","2627"
"21.11.2020 04:00 - 21.11.2020 05:00","0","0","2168","2708"
"21.11.2020 05:00 - 21.11.2020 06:00","0","0","2511","3118"
"21.11.2020 06:00 - 21.11.2020 07:00","0","82","1166","2309"
"21.11.2020 07:00 - 21.11.2020 08:00","0","0","1771","2897"
"21.11.2020 08:00 - 21.11.2020 09:00","0","0","2282","2729"
"21.11.2020 09:00 - 21.11.2020 10:00","0","499","2332","2332"
"21.11.2020 10:00 - 21.11.2020 11:00","0","23","2709","2735"
"21.11.2020 11:00 - 21.11.2020 12:00","0","0","2180","2371"
"21.11.2020 12:00 - 21.11.2020 13:00","0","182","2865","2865"
"21.11.2020 13:00 - 21.11.2020 14:00","0","0","3237","3237"
"21.11.2020 14:00 - 21.11.2020 15:00","0","0","3237","3237"
"21.11.2020 15:00 - 21.11.2020 16:00","0","46","3515","3561"
"21.11.2020 16:00 - 21.11.2020 17:00","0","417","3315","3315"
"21.11.2020 17:00 - 21.11.2020 18:00","0","130","274","274"
"21.11.2020 18:00 - 21.11.2020 19:00","0","114","696","696"
"21.11.2020 19:00 - 21.11.2020 20:00","0","107","1613","1623"
"21.11.2020 20:00 - 21.11.2020 21:00","0","3","2913","2916"
"21.11.2020 21:00 - 21.11.2020 22:00","0","0","2913","2913"
"21.11.2020 22:00 - 21.11.2020 23:00","0","46","2913","2913"
"21.11.2020 23:00 - 22.11.2020 00:00","0","31","2913","2944"
"22.11.2020 00:00 - 22.11.2020 01:00","0","0","2913","2913"
"22.11.2020 01:00 - 22.11.2020 02:00","0","51","2913","2926"
"22.11.2020 02:00 - 22.11.2020 03:00","0","107","2913","2948"
"22.11.2020 03:00 - 22.11.2020 04:00","0","154","2913","2913"
"22.11.2020 04:00 - 22.11.2020 05:00","0","1","3098","3099"
"22.11.2020 05:00 - 22.11.2020 06:00","0","2","3098","3100"
"22.11.2020 06:00 - 22.11.2020 07:00","0","0","3098","3098"
"22.11.2020 07:00 - 22.11.2020 08:00","0","0","3098","3098"
"22.11.2020 08:00 - 22.11.2020 09:00","0","0","3237","3237"
"22.11.2020 09:00 - 22.11.2020 10:00","0","295","3237","3237"
"22.11.2020 10:00 - 22.11.2020 11:00","0","561","3139","3161"
"22.11.2020 11:00 - 22.11.2020 12:00","0","273","2655","2688"
"22.11.2020 12:00 - 22.11.2020 13:00","0","13","1945","1951"
"22.11.2020 13:00 - 22.11.2020 14:00","0","187","3191","3191"
"22.11.2020 14:00 - 22.11.2020 15:00","0","3","3098","3098"
"22.11.2020 15:00 - 22.11.2020 16:00","0","1101","2784","2784"
"22.11.2020 16:00 - 22.11.2020 17:00","0","1048","1993","2001"
"22.11.2020 17:00 - 22.11.2020 18:00","0","24","59","73"
"22.11.2020 18:00 - 22.11.2020 19:00","0","235","1156","1162"
"22.11.2020 19:00 - 22.11.2020 20:00","0","190","3006","3081"
"22.11.2020 20:00 - 22.11.2020 21:00","0","0","3006","3006"
"22.11.2020 21:00 - 22.11.2020 22:00","0","0","3006","3006"
"22.11.2020 22:00 - 22.11.2020 23:00","0","35","3006","3011"
"22.11.2020 23:00 - 23.11.2020 00:00","0","310","3006","3006"
"23.11.2020 00:00 - 23.11.2020 01:00","0","0","3006","3006"
"23.11.2020 01:00 - 23.11.2020 02:00","0","0","3006","3006"
"23.11.2020 02:00 - 23.11.2020 03:00","0","0","3006","3006"
"23.11.2020 03:00 - 23.11.2020 04:00","0","0","3006","3006"
"23.11.2020 04:00 - 23.11.2020 05:00","0","21","3145","3166"
"23.11.2020 05:00 - 23.11.2020 06:00","0","490","3145","3145"
"23.11.2020 06:00 - 23.11.2020 07:00","0","1057","1820","1820"
"23.11.2020 07:00 - 23.11.2020 08:00","285","285","0","168"
"23.11.2020 08:00 - 23.11.2020 09:00","915","915","0","1251"
"23.11.2020 09:00 - 23.11.2020 10:00","1182","1182","0","755"
"23.11.2020 10:00 - 23.11.2020 11:00","551","841","0","0"
"23.11.2020 11:00 - 23.11.2020 12:00","0","628","94","94"
"23.11.2020 12:00 - 23.11.2020 13:00","0","632","546","546"
"23.11.2020 13:00 - 23.11.2020 14:00","0","543","1218","1223"
"23.11.2020 14:00 - 23.11.2020 15:00","613","1173","0","0"
"23.11.2020 15:00 - 23.11.2020 16:00","723","920","0","3"
"23.11.2020 16:00 - 23.11.2020 17:00","838","1806","0","0"
"23.11.2020 17:00 - 23.11.2020 18:00","2271","2271","0","451"
"23.11.2020 18:00 - 23.11.2020 19:00","592","681","0","595"
"23.11.2020 19:00 - 23.11.2020 20:00","0","0","2607","2831"
"23.11.2020 20:00 - 23.11.2020 21:00","0","0","3282","3283"
"23.11.2020 21:00 - 23.11.2020 22:00","0","0","3283","3283"
"23.11.2020 22:00 - 23.11.2020 23:00","0","0","3283","3283"
"23.11.2020 23:00 - 24.11.2020 00:00","0","896","3283","3283"
"24.11.2020 00:00 - 24.11.2020 01:00","0","393","3006","3010"
"24.11.2020 01:00 - 24.11.2020 02:00","0","76","3006","3006"
"24.11.2020 02:00 - 24.11.2020 03:00","0","0","2071","2105"
"24.11.2020 03:00 - 24.11.2020 04:00","0","0","1679","1885"
"24.11.2020 04:00 - 24.11.2020 05:00","0","2","1220","1442"
"24.11.2020 05:00 - 24.11.2020 06:00","0","345","1349","1349"
"24.11.2020 06:00 - 24.11.2020 07:00","0","513","520","591"
"24.11.2020 07:00 - 24.11.2020 08:00","1848","2153","0","0"
"24.11.2020 08:00 - 24.11.2020 09:00","1856","1856","0","84"
"24.11.2020 09:00 - 24.11.2020 10:00","1589","1589","0","66"
"24.11.2020 10:00 - 24.11.2020 11:00","986","1420","0","0"
"24.11.2020 11:00 - 24.11.2020 12:00","601","1966","0","14"
"24.11.2020 12:00 - 24.11.2020 13:00","631","1593","0","0"
"24.11.2020 13:00 - 24.11.2020 14:00","0","1028","177","222"
"24.11.2020 14:00 - 24.11.2020 15:00","656","1691","0","0"
"24.11.2020 15:00 - 24.11.2020 16:00","1885","2913","0","0"
"24.11.2020 16:00 - 24.11.2020 17:00","2275","2913","0","0"
"24.11.2020 17:00 - 24.11.2020 18:00","2728","2728","0","295"
"24.11.2020 18:00 - 24.11.2020 19:00","1141","1141","0","267"
"24.11.2020 19:00 - 24.11.2020 20:00","1188","1188","0","1056"
"24.11.2020 20:00 - 24.11.2020 21:00","0","0","1446","1855"
"24.11.2020 21:00 - 24.11.2020 22:00","0","56","3328","3334"
"24.11.2020 22:00 - 24.11.2020 23:00","0","7","1178","1255"
"24.11.2020 23:00 - 25.11.2020 00:00","0","373","469","469"
"25.11.2020 00:00 - 25.11.2020 01:00","0","0","1204","1858"
"25.11.2020 01:00 - 25.11.2020 02:00","0","0","714","1412"
"25.11.2020 02:00 - 25.11.2020 03:00","0","0","1780","2087"
"25.11.2020 03:00 - 25.11.2020 04:00","0","1","3006","3007"
"25.11.2020 04:00 - 25.11.2020 05:00","0","0","2719","3013"
"25.11.2020 05:00 - 25.11.2020 06:00","0","13","3010","3147"
"25.11.2020 06:00 - 25.11.2020 07:00","0","780","2493","2493"
"25.11.2020 07:00 - 25.11.2020 08:00","239","622","0","7"
"25.11.2020 08:00 - 25.11.2020 09:00","0","349","1360","1360"
"25.11.2020 09:00 - 25.11.2020 10:00","0","527","2207","2207"
"25.11.2020 10:00 - 25.11.2020 11:00","0","1712","3294","3294"
"25.11.2020 11:00 - 25.11.2020 12:00","0","1844","2779","2779"
"25.11.2020 12:00 - 25.11.2020 13:00","0","2150","2474","2474"
"25.11.2020 13:00 - 25.11.2020 14:00","0","1847","2278","2278"
"25.11.2020 14:00 - 25.11.2020 15:00","0","1638","1168","1168"
"25.11.2020 15:00 - 25.11.2020 16:00","0","2311","93","93"
"25.11.2020 16:00 - 25.11.2020 17:00","1505","2215","0","41"
"25.11.2020 17:00 - 25.11.2020 18:00","2636","2687","0","51"
"25.11.2020 18:00 - 25.11.2020 19:00","2257","2257","0","229"
"25.11.2020 19:00 - 25.11.2020 20:00","616","798","0","35"
"25.11.2020 20:00 - 25.11.2020 21:00","0","5","2494","2520"
"25.11.2020 21:00 - 25.11.2020 22:00","0","0","3653","3653"
"25.11.2020 22:00 - 25.11.2020 23:00","0","344","1987","1987"
"25.11.2020 23:00 - 26.11.2020 00:00","0","335","156","169"
"26.11.2020 00:00 - 26.11.2020 01:00","0","556","596","596"
"26.11.2020 01:00 - 26.11.2020 02:00","0","1977","134","134"
"26.11.2020 02:00 - 26.11.2020 03:00","526","2850","0","0"
"26.11.2020 03:00 - 26.11.2020 04:00","665","2874","0","0"
"26.11.2020 04:00 - 26.11.2020 05:00","1452","3183","0","0"
"26.11.2020 05:00 - 26.11.2020 06:00","1376","2672","0","0"
"26.11.2020 06:00 - 26.11.2020 07:00","2260","2682","0","0"
"26.11.2020 07:00 - 26.11.2020 08:00","2682","2682","0","0"
"26.11.2020 08:00 - 26.11.2020 09:00","2682","2682","0","0"
"26.11.2020 09:00 - 26.11.2020 10:00","2682","2682","0","0"
"26.11.2020 10:00 - 26.11.2020 11:00","2682","2682","0","0"
"26.11.2020 11:00 - 26.11.2020 12:00","2682","2682","0","0"
"26.11.2020 12:00 - 26.11.2020 13:00","2867","2867","0","0"
"26.11.2020 13:00 - 26.11.2020 14:00","2867","2867","0","0"
"26.11.2020 14:00 - 26.11.2020 15:00","2867","2867","0","0"
"26.11.2020 15:00 - 26.11.2020 16:00","3006","3006","0","0"
"26.11.2020 16:00 - 26.11.2020 17:00","3006","3006","0","0"
"26.11.2020 17:00 - 26.11.2020 18:00","2913","2913","0","0"
"26.11.2020 18:00 - 26.11.2020 19:00","2913","2913","0","0"
"26.11.2020 19:00 - 26.11.2020 20:00","2913","2913","0","0"
"26.11.2020 20:00 - 26.11.2020 21:00","2913","2913","0","0"
"26.11.2020 21:00 - 26.11.2020 22:00","1084","2913","0","0"
"26.11.2020 22:00 - 26.11.2020 23:00","607","2712","0","0"
"26.11.2020 23:00 - 27.11.2020 00:00","142","2535","0","0"
"27.11.2020 00:00 - 27.11.2020 01:00","2782","2782","0","15"
"27.11.2020 01:00 - 27.11.2020 02:00","2067","2479","0","0"
"27.11.2020 02:00 - 27.11.2020 03:00","1595","2675","0","0"
"27.11.2020 03:00 - 27.11.2020 04:00","1295","2375","0","0"
"27.11.2020 04:00 - 27.11.2020 05:00","914","1623","0","0"
"27.11.2020 05:00 - 27.11.2020 06:00","1508","2587","0","0"
"27.11.2020 06:00 - 27.11.2020 07:00","3006","3006","0","0"
"27.11.2020 07:00 - 27.11.2020 08:00","3006","3006","0","0"
"27.11.2020 08:00 - 27.11.2020 09:00","3006","3006","0","0"
"27.11.2020 09:00 - 27.11.2020 10:00","3006","3006","0","0"
"27.11.2020 10:00 - 27.11.2020 11:00","3006","3006","0","0"
"27.11.2020 11:00 - 27.11.2020 12:00","3006","3006","0","0"
"27.11.2020 12:00 - 27.11.2020 13:00","3052","3052","0","0"
"27.11.2020 13:00 - 27.11.2020 14:00","3052","3052","0","0"
"27.11.2020 14:00 - 27.11.2020 15:00","2960","2960","0","0"
"27.11.2020 15:00 - 27.11.2020 16:00","2960","2960","0","0"
"27.11.2020 16:00 - 27.11.2020 17:00","2960","2960","0","0"
"27.11.2020 17:00 - 27.11.2020 18:00","2821","2821","0","0"
"27.11.2020 18:00 - 27.11.2020 19:00","2821","2821","0","317"
"27.11.2020 19:00 - 27.11.2020 20:00","2821","2821","0","785"
"27.11.2020 20:00 - 27.11.2020 21:00","74","74","0","691"
"27.11.2020 21:00 - 27.11.2020 22:00","0","0","2090","2724"
"27.11.2020 22:00 - 27.11.2020 23:00","0","505","2380","2380"
"27.11.2020 23:00 - 28.11.2020 00:00","0","232","2385","2414"
"28.11.2020 00:00 - 28.11.2020 01:00","0","0","2326","2472"
"28.11.2020 01:00 - 28.11.2020 02:00","0","55","3145","3168"
"28.11.2020 02:00 - 28.11.2020 03:00","0","126","3043","3043"
"28.11.2020 03:00 - 28.11.2020 04:00","0","2","2960","2962"
"28.11.2020 04:00 - 28.11.2020 05:00","0","95","2960","2960"
"28.11.2020 05:00 - 28.11.2020 06:00","0","148","2960","2960"
"28.11.2020 06:00 - 28.11.2020 07:00","0","252","2747","2757"
"28.11.2020 07:00 - 28.11.2020 08:00","0","36","1421","1474"
"28.11.2020 08:00 - 28.11.2020 09:00","0","5","639","793"
"28.11.2020 09:00 - 28.11.2020 10:00","732","732","0","526"
"28.11.2020 10:00 - 28.11.2020 11:00","502","502","0","476"
"28.11.2020 11:00 - 28.11.2020 12:00","394","423","0","537"
"28.11.2020 12:00 - 28.11.2020 13:00","980","980","0","209"
"28.11.2020 13:00 - 28.11.2020 14:00","0","306","413","477"
"28.11.2020 14:00 - 28.11.2020 15:00","0","141","708","917"
"28.11.2020 15:00 - 28.11.2020 16:00","494","556","0","13"
"28.11.2020 16:00 - 28.11.2020 17:00","2211","2265","0","141"
"28.11.2020 17:00 - 28.11.2020 18:00","3468","3552","0","309"
"28.11.2020 18:00 - 28.11.2020 19:00","2302","2302","0","552"
"28.11.2020 19:00 - 28.11.2020 20:00","355","355","0","927"
"28.11.2020 20:00 - 28.11.2020 21:00","0","0","2181","2360"
"28.11.2020 21:00 - 28.11.2020 22:00","0","5","3191","3196"
"28.11.2020 22:00 - 28.11.2020 23:00","0","0","2440","2694"
"28.11.2020 23:00 - 29.11.2020 00:00","0","33","1669","1711"
"29.11.2020 00:00 - 29.11.2020 01:00","0","181","3145","3147"
"29.11.2020 01:00 - 29.11.2020 02:00","0","365","2451","2451"
"29.11.2020 02:00 - 29.11.2020 03:00","0","308","1540","1540"
"29.11.2020 03:00 - 29.11.2020 04:00","0","101","1389","1389"
"29.11.2020 04:00 - 29.11.2020 05:00","0","0","1154","1342"
"29.11.2020 05:00 - 29.11.2020 06:00","0","0","1223","1370"
"29.11.2020 06:00 - 29.11.2020 07:00","0","304","1556","1556"
"29.11.2020 07:00 - 29.11.2020 08:00","0","899","1410","1410"
"29.11.2020 08:00 - 29.11.2020 09:00","0","1077","712","712"
"29.11.2020 09:00 - 29.11.2020 10:00","536","558","0","6"
"29.11.2020 10:00 - 29.11.2020 11:00","52","52","0","120"
"29.11.2020 11:00 - 29.11.2020 12:00","830","831","0","174"
"29.11.2020 12:00 - 29.11.2020 13:00","919","1068","0","0"
"29.11.2020 13:00 - 29.11.2020 14:00","0","259","859","859"
"29.11.2020 14:00 - 29.11.2020 15:00","0","476","1495","1495"
"29.11.2020 15:00 - 29.11.2020 16:00","72","925","0","0"
"29.11.2020 16:00 - 29.11.2020 17:00","1542","2787","0","0"
"29.11.2020 17:00 - 29.11.2020 18:00","3191","3209","0","18"
"29.11.2020 18:00 - 29.11.2020 19:00","2137","2837","0","42"
"29.11.2020 19:00 - 29.11.2020 20:00","1588","1925","0","31"
"29.11.2020 20:00 - 29.11.2020 21:00","0","864","852","855"
"29.11.2020 21:00 - 29.11.2020 22:00","0","1256","2330","2330"
"29.11.2020 22:00 - 29.11.2020 23:00","0","700","2228","2228"
"29.11.2020 23:00 - 30.11.2020 00:00","0","1292","3229","3229"
"30.11.2020 00:00 - 30.11.2020 01:00","0","4","621","1035"
"30.11.2020 01:00 - 30.11.2020 02:00","0","0","984","1169"
"30.11.2020 02:00 - 30.11.2020 03:00","0","0","374","555"
"30.11.2020 03:00 - 30.11.2020 04:00","0","0","672","1520"
"30.11.2020 04:00 - 30.11.2020 05:00","0","0","464","1655"
"30.11.2020 05:00 - 30.11.2020 06:00","0","0","92","917"
"30.11.2020 06:00 - 30.11.2020 07:00","2050","2050","0","70"
"30.11.2020 07:00 - 30.11.2020 08:00","2050","2050","0","35"
"30.11.2020 08:00 - 30.11.2020 09:00","2050","2050","0","333"
"30.11.2020 09:00 - 30.11.2020 10:00","2050","2050","0","749"
"30.11.2020 10:00 - 30.11.2020 11:00","2050","2050","0","177"
"30.11.2020 11:00 - 30.11.2020 12:00","1799","1799","0","350"
"30.11.2020 12:00 - 30.11.2020 13:00","1216","1278","0","280"
"30.11.2020 13:00 - 30.11.2020 14:00","741","751","0","256"
"30.11.2020 14:00 - 30.11.2020 15:00","1149","1149","0","47"
"30.11.2020 15:00 - 30.11.2020 16:00","1431","1452","0","0"
"30.11.2020 16:00 - 30.11.2020 17:00","2150","2150","0","441"
"30.11.2020 17:00 - 30.11.2020 18:00","2150","2150","0","192"
"30.11.2020 18:00 - 30.11.2020 19:00","2300","2300","0","2153"
"30.11.2020 19:00 - 30.11.2020 20:00","2062","2062","0","1893"
"30.11.2020 20:00 - 30.11.2020 21:00","180","201","0","363"
"30.11.2020 21:00 - 30.11.2020 22:00","0","0","1250","1250"
"30.11.2020 22:00 - 30.11.2020 23:00","0","0","630","1250"
"30.11.2020 23:00 - 01.12.2020 00:00","0","0","450","1181"
"01.12.2020 00:00 - 01.12.2020 01:00","0","0","1310","1350"
"01.12.2020 01:00 - 01.12.2020 02:00","0","0","968","1350"
"01.12.2020 02:00 - 01.12.2020 03:00","0","0","465","1350"
"01.12.2020 03:00 - 01.12.2020 04:00","0","0","532","899"
"01.12.2020 04:00 - 01.12.2020 05:00","0","84","1500","1500"
"01.12.2020 05:00 - 01.12.2020 06:00","0","289","661","661"
"01.12.2020 06:00 - 01.12.2020 07:00","263","2100","0","0"
"01.12.2020 07:00 - 01.12.2020 08:00","2100","2100","0","0"
"01.12.2020 08:00 - 01.12.2020 09:00","2100","2100","0","46"
"01.12.2020 09:00 - 01.12.2020 10:00","2100","2101","0","1"
"01.12.2020 10:00 - 01.12.2020 11:00","2100","2100","0","0"
"01.12.2020 11:00 - 01.12.2020 12:00","2100","2100","0","0"
"01.12.2020 12:00 - 01.12.2020 13:00","2100","2100","0","0"
"01.12.2020 13:00 - 01.12.2020 14:00","2100","2100","0","0"
"01.12.2020 14:00 - 01.12.2020 15:00","2100","2100","0","0"
"01.12.2020 15:00 - 01.12.2020 16:00","2200","2200","0","0"
"01.12.2020 16:00 - 01.12.2020 17:00","2200","2200","0","0"
"01.12.2020 17:00 - 01.12.2020 18:00","2200","2200","0","0"
"01.12.2020 18:00 - 01.12.2020 19:00","2200","2200","0","0"
"01.12.2020 19:00 - 01.12.2020 20:00","2200","2200","0","0"
"01.12.2020 20:00 - 01.12.2020 21:00","1888","2200","0","0"
"01.12.2020 21:00 - 01.12.2020 22:00","0","1473","329","329"
"01.12.2020 22:00 - 01.12.2020 23:00","1746","2200","0","0"
